"source","rowId","owner","claimRisk","blockedReason","allowedBoundary","evidenceNeeded"
"c2-1902","utils/semanticBoolean.ts","V20-OGR-06-ui-tui-visible-state","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/semanticNumber.ts","V20-OGR-06-ui-tui-visible-state","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/semver.ts","V20-OGR-12-shared-platform-utilities","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/sequential.ts","V20-OGR-03-tool-permission-lifecycle","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/sessionActivity.ts","V20-OGR-12-shared-platform-utilities","P3","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","claim DSXU-owned generic mechanism only with owner/test/live evidence.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/sessionEnvironment.ts","V20-OGR-12-shared-platform-utilities","P3","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","claim DSXU-owned generic mechanism only with owner/test/live evidence.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/sessionEnvVars.ts","V20-OGR-12-shared-platform-utilities","P3","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","claim DSXU-owned generic mechanism only with owner/test/live evidence.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/sessionIngressAuth.ts","V20-OGR-07-provider-migration-model-cost","P1","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/sessionRestore.ts","V20-OGR-12-shared-platform-utilities","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/sessionStart.ts","V20-OGR-12-shared-platform-utilities","P3","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","claim DSXU-owned generic mechanism only with owner/test/live evidence.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/sessionState.ts","V20-OGR-12-shared-platform-utilities","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/sessionStorage.ts","V20-OGR-12-shared-platform-utilities","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/sessionStoragePortable.ts","V20-OGR-12-shared-platform-utilities","P3","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","claim DSXU-owned generic mechanism only with owner/test/live evidence.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/sessionTitle.ts","V20-OGR-12-shared-platform-utilities","P3","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","claim DSXU-owned generic mechanism only with owner/test/live evidence.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/sessionUrl.ts","V20-OGR-07-provider-migration-model-cost","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/set.ts","V20-OGR-03-tool-permission-lifecycle","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/settings/allErrors.ts","V20-OGR-12-shared-platform-utilities","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/settings/applySettingsChange.ts","V20-OGR-12-shared-platform-utilities","P3","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","claim DSXU-owned generic mechanism only with owner/test/live evidence.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/settings/changeDetector.ts","V20-OGR-12-shared-platform-utilities","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/settings/constants.ts","V20-OGR-12-shared-platform-utilities","P3","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","claim DSXU-owned generic mechanism only with owner/test/live evidence.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/settings/internalWrites.ts","V20-OGR-12-shared-platform-utilities","P3","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","claim DSXU-owned generic mechanism only with owner/test/live evidence.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/settings/managedPath.ts","V20-OGR-12-shared-platform-utilities","P3","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","claim DSXU-owned generic mechanism only with owner/test/live evidence.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/settings/mdm/constants.ts","V20-OGR-12-shared-platform-utilities","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/settings/mdm/rawRead.ts","V20-OGR-04-mcp-skill-plugin-registry","P1","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/settings/mdm/settings.ts","V20-OGR-12-shared-platform-utilities","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/settings/pluginOnlyPolicy.ts","V20-OGR-07-provider-migration-model-cost","P1","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/settings/schemaOutput.ts","V20-OGR-12-shared-platform-utilities","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/settings/settings.ts","V20-OGR-12-shared-platform-utilities","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/settings/settingsCache.ts","V20-OGR-07-provider-migration-model-cost","P1","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/settings/toolValidationConfig.ts","V20-OGR-12-shared-platform-utilities","P3","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","claim DSXU-owned generic mechanism only with owner/test/live evidence.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/settings/types.ts","V20-OGR-12-shared-platform-utilities","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/settings/validateEditTool.ts","V20-OGR-06-ui-tui-visible-state","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/settings/validation.ts","V20-OGR-06-ui-tui-visible-state","P1","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/settings/validationTips.ts","V20-OGR-06-ui-tui-visible-state","P1","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/Shell.ts","V20-OGR-12-shared-platform-utilities","P3","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","claim DSXU-owned generic mechanism only with owner/test/live evidence.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/shell/bashProvider.ts","V20-OGR-12-shared-platform-utilities","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/shell/outputLimits.ts","V20-OGR-12-shared-platform-utilities","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/shell/powershellDetection.ts","V20-OGR-06-ui-tui-visible-state","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/shell/powershellProvider.ts","V20-OGR-12-shared-platform-utilities","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/shell/prefix.ts","V20-OGR-12-shared-platform-utilities","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/shell/readOnlyCommandValidation.ts","V20-OGR-12-shared-platform-utilities","P3","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","claim DSXU-owned generic mechanism only with owner/test/live evidence.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/shell/resolveDefaultShell.ts","V20-OGR-06-ui-tui-visible-state","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/shell/shellProvider.ts","V20-OGR-07-provider-migration-model-cost","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/shell/shellToolUtils.ts","V20-OGR-07-provider-migration-model-cost","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/shell/specPrefix.ts","V20-OGR-12-shared-platform-utilities","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/ShellCommand.ts","V20-OGR-12-shared-platform-utilities","P3","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","claim DSXU-owned generic mechanism only with owner/test/live evidence.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/shellConfig.ts","V20-OGR-12-shared-platform-utilities","P3","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","claim DSXU-owned generic mechanism only with owner/test/live evidence.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/sideQuery.ts","V20-OGR-12-shared-platform-utilities","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/sideQuestion.ts","V20-OGR-06-ui-tui-visible-state","P1","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/signal.ts","V20-OGR-12-shared-platform-utilities","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/slashCommandParsing.ts","V20-OGR-06-ui-tui-visible-state","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/sleep.ts","V20-OGR-12-shared-platform-utilities","P3","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","claim DSXU-owned generic mechanism only with owner/test/live evidence.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/sliceAnsi.ts","V20-OGR-06-ui-tui-visible-state","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/slowOperations.ts","V20-OGR-12-shared-platform-utilities","P3","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","claim DSXU-owned generic mechanism only with owner/test/live evidence.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/startupProfiler.ts","V20-OGR-12-shared-platform-utilities","P3","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","claim DSXU-owned generic mechanism only with owner/test/live evidence.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/staticRender.tsx","V20-OGR-06-ui-tui-visible-state","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/stats.ts","V20-OGR-12-shared-platform-utilities","P3","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","claim DSXU-owned generic mechanism only with owner/test/live evidence.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/statsCache.ts","V20-OGR-12-shared-platform-utilities","P3","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","claim DSXU-owned generic mechanism only with owner/test/live evidence.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/status.tsx","V20-OGR-12-shared-platform-utilities","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/statusNoticeDefinitions.tsx","V20-OGR-12-shared-platform-utilities","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/statusNoticeHelpers.ts","V20-OGR-06-ui-tui-visible-state","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/stream.ts","V20-OGR-03-tool-permission-lifecycle","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/streamJsonStdoutGuard.ts","V20-OGR-12-shared-platform-utilities","P3","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","claim DSXU-owned generic mechanism only with owner/test/live evidence.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/streamlinedTransform.ts","V20-OGR-06-ui-tui-visible-state","P1","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/stringUtils.ts","V20-OGR-06-ui-tui-visible-state","P1","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/subprocessEnv.ts","V20-OGR-12-shared-platform-utilities","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/suggestions/commandSuggestions.ts","V20-OGR-10-entry-query-tool-composition","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/suggestions/directoryCompletion.ts","V20-OGR-06-ui-tui-visible-state","P1","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/suggestions/skillUsageTracking.ts","V20-OGR-07-provider-migration-model-cost","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/suggestions/slackChannelSuggestions.ts","V20-OGR-06-ui-tui-visible-state","P1","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN; C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/swarm/inProcessRunner.ts","V20-OGR-05-agent-task-lifecycle","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/swarm/spawnUtils.ts","V20-OGR-05-agent-task-lifecycle","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
"c2-1902","utils/swarm/teamHelpers.ts","V20-OGR-05-agent-task-lifecycle","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED; C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","do not claim as reference feature parity.","Named DSXU owner, source/test/live evidence, no reference-product parity wording, and release claim binder approval."
