"ownerPacket","path","statusCode","reviewState","present","directory","sourceFileCount","productScanned","testEvidence","redlineCount","redlines","decision"
"V20-OGR-03-tool-permission-lifecycle","src/tools/NotebookEditTool/UI.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","1","provider-fallback-runtime","RUNTIME_REDLINE_REQUIRES_OWNER_DECISION"
"V20-OGR-03-tool-permission-lifecycle","src/tools/NotebookEditTool/constants.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/NotebookEditTool/prompt.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/PowerShellTool/PowerShellTool.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","1","ui-or-adapter-direct-runtime-execution","RUNTIME_REDLINE_REQUIRES_OWNER_DECISION"
"V20-OGR-03-tool-permission-lifecycle","src/tools/PowerShellTool/clmTypes.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/PowerShellTool/commandSemantics.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/PowerShellTool/commonParameters.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/PowerShellTool/destructiveCommandWarning.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/PowerShellTool/gitSafety.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/PowerShellTool/modeValidation.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/PowerShellTool/pathValidation.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/PowerShellTool/powershellPermissions.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/PowerShellTool/powershellSecurity.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/PowerShellTool/prompt.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/PowerShellTool/toolName.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/REPLTool/constants.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/REPLTool/primitiveTools.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/ReadMcpResourceTool/ReadMcpResourceTool.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","1","ui-or-adapter-direct-runtime-execution","RUNTIME_REDLINE_REQUIRES_OWNER_DECISION"
"V20-OGR-03-tool-permission-lifecycle","src/tools/ReadMcpResourceTool/UI.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/ReadMcpResourceTool/prompt.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/RemoteTriggerTool/RemoteTriggerTool.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","1","ui-or-adapter-direct-runtime-execution","RUNTIME_REDLINE_REQUIRES_OWNER_DECISION"
"V20-OGR-03-tool-permission-lifecycle","src/tools/RemoteTriggerTool/UI.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/RemoteTriggerTool/prompt.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/RunNativeTestTool/RunNativeTestTool.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","1","ui-or-adapter-direct-runtime-execution","RUNTIME_REDLINE_REQUIRES_OWNER_DECISION"
"V20-OGR-03-tool-permission-lifecycle","src/tools/ScheduleCronTool/CronCreateTool.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","1","ui-or-adapter-direct-runtime-execution","RUNTIME_REDLINE_REQUIRES_OWNER_DECISION"
"V20-OGR-03-tool-permission-lifecycle","src/tools/ScheduleCronTool/CronDeleteTool.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","1","ui-or-adapter-direct-runtime-execution","RUNTIME_REDLINE_REQUIRES_OWNER_DECISION"
"V20-OGR-03-tool-permission-lifecycle","src/tools/ScheduleCronTool/CronListTool.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","1","ui-or-adapter-direct-runtime-execution","RUNTIME_REDLINE_REQUIRES_OWNER_DECISION"
"V20-OGR-03-tool-permission-lifecycle","src/tools/ScheduleCronTool/UI.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/ScheduleCronTool/prompt.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/SendMessageTool/SendMessageTool.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","1","ui-or-adapter-direct-runtime-execution","RUNTIME_REDLINE_REQUIRES_OWNER_DECISION"
"V20-OGR-03-tool-permission-lifecycle","src/tools/SendMessageTool/UI.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/SendMessageTool/constants.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/SendMessageTool/prompt.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/SkillTool/SkillTool.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","1","ui-or-adapter-direct-runtime-execution","RUNTIME_REDLINE_REQUIRES_OWNER_DECISION"
"V20-OGR-03-tool-permission-lifecycle","src/tools/SkillTool/UI.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","1","provider-fallback-runtime","RUNTIME_REDLINE_REQUIRES_OWNER_DECISION"
"V20-OGR-03-tool-permission-lifecycle","src/tools/SkillTool/constants.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/SleepTool/prompt.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/SyntheticOutputTool/SyntheticOutputTool.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","1","ui-or-adapter-direct-runtime-execution","RUNTIME_REDLINE_REQUIRES_OWNER_DECISION"
"V20-OGR-03-tool-permission-lifecycle","src/tools/TaskCreateTool/TaskCreateTool.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","1","ui-or-adapter-direct-runtime-execution","RUNTIME_REDLINE_REQUIRES_OWNER_DECISION"
"V20-OGR-03-tool-permission-lifecycle","src/tools/TaskCreateTool/constants.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/TaskCreateTool/prompt.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/TaskGetTool/TaskGetTool.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","1","ui-or-adapter-direct-runtime-execution","RUNTIME_REDLINE_REQUIRES_OWNER_DECISION"
"V20-OGR-03-tool-permission-lifecycle","src/tools/TaskGetTool/constants.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/TaskGetTool/prompt.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/TaskListTool/TaskListTool.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","1","ui-or-adapter-direct-runtime-execution","RUNTIME_REDLINE_REQUIRES_OWNER_DECISION"
"V20-OGR-03-tool-permission-lifecycle","src/tools/TaskListTool/constants.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/TaskListTool/prompt.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/TaskOutputTool/TaskOutputTool.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","2","provider-fallback-runtime;ui-or-adapter-direct-runtime-execution","RUNTIME_REDLINE_REQUIRES_OWNER_DECISION"
"V20-OGR-03-tool-permission-lifecycle","src/tools/TaskOutputTool/constants.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/TaskStopTool/TaskStopTool.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","1","ui-or-adapter-direct-runtime-execution","RUNTIME_REDLINE_REQUIRES_OWNER_DECISION"
"V20-OGR-03-tool-permission-lifecycle","src/tools/TaskStopTool/UI.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/TaskStopTool/prompt.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/TaskUpdateTool/TaskUpdateTool.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","1","ui-or-adapter-direct-runtime-execution","RUNTIME_REDLINE_REQUIRES_OWNER_DECISION"
"V20-OGR-03-tool-permission-lifecycle","src/tools/TaskUpdateTool/constants.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/TaskUpdateTool/prompt.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/TeamCreateTool/TeamCreateTool.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","1","ui-or-adapter-direct-runtime-execution","RUNTIME_REDLINE_REQUIRES_OWNER_DECISION"
"V20-OGR-03-tool-permission-lifecycle","src/tools/TeamCreateTool/UI.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/TeamCreateTool/constants.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/TeamDeleteTool/TeamDeleteTool.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","1","ui-or-adapter-direct-runtime-execution","RUNTIME_REDLINE_REQUIRES_OWNER_DECISION"
"V20-OGR-03-tool-permission-lifecycle","src/tools/TeamDeleteTool/UI.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/TeamDeleteTool/constants.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/TodoWriteTool/TodoWriteTool.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","1","ui-or-adapter-direct-runtime-execution","RUNTIME_REDLINE_REQUIRES_OWNER_DECISION"
"V20-OGR-03-tool-permission-lifecycle","src/tools/TodoWriteTool/constants.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/ToolSearchTool/ToolSearchTool.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","1","ui-or-adapter-direct-runtime-execution","RUNTIME_REDLINE_REQUIRES_OWNER_DECISION"
"V20-OGR-03-tool-permission-lifecycle","src/tools/ToolSearchTool/constants.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/ToolSearchTool/prompt.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/TungstenTool/TungstenTool.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/WebFetchTool/UI.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/WebFetchTool/WebFetchTool.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","1","ui-or-adapter-direct-runtime-execution","RUNTIME_REDLINE_REQUIRES_OWNER_DECISION"
"V20-OGR-03-tool-permission-lifecycle","src/tools/WebFetchTool/preapproved.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/WebFetchTool/prompt.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/WebFetchTool/utils.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/WebSearchTool/UI.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/WebSearchTool/WebSearchTool.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","1","ui-or-adapter-direct-runtime-execution","RUNTIME_REDLINE_REQUIRES_OWNER_DECISION"
"V20-OGR-03-tool-permission-lifecycle","src/tools/WorkflowTool/WorkflowTool.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","1","ui-or-adapter-direct-runtime-execution","RUNTIME_REDLINE_REQUIRES_OWNER_DECISION"
"V20-OGR-03-tool-permission-lifecycle","src/tools/WorkflowTool/prompt.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/shared/gitOperationTracking.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/shared/spawnMultiAgent.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-03-tool-permission-lifecycle","src/tools/testing/TestingPermissionTool.tsx","M","high-risk-owner-review-required","yes","no","1","yes","no","1","ui-or-adapter-direct-runtime-execution","RUNTIME_REDLINE_REQUIRES_OWNER_DECISION"
"V20-OGR-03-tool-permission-lifecycle","src/tools/utils.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/types/analyticsTelemetry.ts","M","remapped-to-named-owner-pending-owner-git-signoff","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/types/command.ts","M","remapped-to-named-owner-pending-owner-git-signoff","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-07-provider-migration-model-cost","src/types/generated/events_mono/common/v1/auth.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/types/generated/events_mono/growthbook/v1/growthbook_experiment_event.ts","M","remapped-to-named-owner-pending-owner-git-signoff","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/types/generated/google/protobuf/timestamp.ts","M","remapped-to-named-owner-pending-owner-git-signoff","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/types/hooks.ts","M","remapped-to-named-owner-pending-owner-git-signoff","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/types/ids.ts","M","remapped-to-named-owner-pending-owner-git-signoff","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/types/logs.ts","M","remapped-to-named-owner-pending-owner-git-signoff","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/types/permissions.ts","M","remapped-to-named-owner-pending-owner-git-signoff","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-04-mcp-skill-plugin-registry","src/types/plugin.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-07-provider-migration-model-cost","src/types/providerClientSdk.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-07-provider-migration-model-cost","src/types/providerSdk.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/types/textInputTypes.ts","M","remapped-to-named-owner-pending-owner-git-signoff","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/Cursor.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/QueryGuard.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/Shell.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/ShellCommand.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/advisor.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-05-agent-task-lifecycle","src/utils/agentContext.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-05-agent-task-lifecycle","src/utils/agentSwarmsEnabled.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/analyzeContext.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-07-provider-migration-model-cost","src/utils/api.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-07-provider-migration-model-cost","src/utils/apiPreconnect.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/asciicast.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/attachments.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/attribution.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-07-provider-migration-model-cost","src/utils/auth.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-07-provider-migration-model-cost","src/utils/authFileDescriptor.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/autoRunIssue.tsx","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/autoUpdater.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-07-provider-migration-model-cost","src/utils/awsAuthStatusManager.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/background/remote/preconditions.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/background/remote/remoteSession.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/backgroundHousekeeping.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/bash/ParsedCommand.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/bash/ShellSnapshot.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/bash/ast.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/bash/bashParser.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/bash/commands.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/bash/heredoc.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/bash/parser.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/bash/treeSitterAnalysis.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/betas.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/cleanup.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/collapseReadSearch.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-05-agent-task-lifecycle","src/utils/collapseTeammateShutdowns.ts","M","high-risk-owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/commitAttribution.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/computerUse/computerUseLock.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
"V20-OGR-12-shared-platform-utilities","src/utils/computerUse/executor.ts","M","owner-review-required","yes","no","1","yes","no","0","","OWNER_REDLINE_CLEAR_PENDING_GIT_SIGNOFF"
