"claudePath","dsxuPath","c2Action","ownerFamily","primarySignal","finalOwnerPacket","gitStatus","existsInDsxu","finalDecision","closureState","source","requiredAction"
"utils/hooks/hooksConfigManager.ts","src/utils/hooks/hooksConfigManager.ts","absorb_into_dsxu_mainline","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"utils/hooks/hooksConfigSnapshot.ts","src/utils/hooks/hooksConfigSnapshot.ts","absorb_into_dsxu_mainline","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","tracked-or-baseline","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"utils/hooks/hooksSettings.ts","src/utils/hooks/hooksSettings.ts","absorb_into_dsxu_mainline","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"utils/hooks/postSamplingHooks.ts","src/utils/hooks/postSamplingHooks.ts","absorb_into_dsxu_mainline","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","tracked-or-baseline","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"utils/hooks/registerFrontmatterHooks.ts","src/utils/hooks/registerFrontmatterHooks.ts","absorb_into_dsxu_mainline","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","tracked-or-baseline","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"utils/hooks/registerSkillHooks.ts","src/utils/hooks/registerSkillHooks.ts","absorb_into_dsxu_mainline","experience_ui","memory_context","V20-OGR-06-ui-tui-visible-state","tracked-or-baseline","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"utils/hooks/sessionHooks.ts","src/utils/hooks/sessionHooks.ts","absorb_into_dsxu_mainline","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","tracked-or-baseline","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"utils/hooks/skillImprovement.ts","src/utils/hooks/skillImprovement.ts","adapt_or_exclude_product_specific","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"utils/hooks/ssrfGuard.ts","src/utils/hooks/ssrfGuard.ts","absorb_into_dsxu_mainline","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","tracked-or-baseline","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"utils/horizontalScroll.ts","src/utils/horizontalScroll.ts","review_absorb_as_shared_utility_only_if_imported","support_util","ui_interaction","V20-OGR-06-ui-tui-visible-state","tracked-or-baseline","yes","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","c2-ogr-cross-signoff","no new V20 absorption required unless named owner imports it; no shared utility runtime ownership"
"utils/http.ts","src/utils/http.ts","adapt_or_exclude_product_specific","support_util","coding_workflow","V20-OGR-12-shared-platform-utilities","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"utils/hyperlink.ts","src/utils/hyperlink.ts","absorb_into_dsxu_mainline","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","tracked-or-baseline","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"utils/ide.ts","src/utils/ide.ts","adapt_or_exclude_product_specific","support_util","coding_workflow","V20-OGR-12-shared-platform-utilities","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"utils/idePathConversion.ts","src/utils/idePathConversion.ts","review_absorb_as_shared_utility_only_if_imported","support_util","coding_workflow","V20-OGR-07-provider-migration-model-cost","tracked-or-baseline","yes","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","c2-ogr-cross-signoff","no new V20 absorption required unless named owner imports it; no shared utility runtime ownership"
"utils/idleTimeout.ts","src/utils/idleTimeout.ts","review_absorb_as_shared_utility_only_if_imported","support_util","recovery_remote","V20-OGR-07-provider-migration-model-cost","tracked-or-baseline","yes","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","c2-ogr-cross-signoff","no new V20 absorption required unless named owner imports it; no shared utility runtime ownership"
"utils/imagePaste.ts","src/utils/imagePaste.ts","adapt_or_exclude_product_specific","support_util","coding_workflow","V20-OGR-12-shared-platform-utilities","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"utils/imageResizer.ts","src/utils/imageResizer.ts","adapt_or_exclude_product_specific","support_util","coding_workflow","V20-OGR-12-shared-platform-utilities","tracked-or-baseline","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"utils/imageStore.ts","src/utils/imageStore.ts","review_absorb_as_shared_utility_only_if_imported","support_util","coding_workflow","V20-OGR-07-provider-migration-model-cost","tracked-or-baseline","yes","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","c2-ogr-cross-signoff","no new V20 absorption required unless named owner imports it; no shared utility runtime ownership"
"utils/imageValidation.ts","src/utils/imageValidation.ts","review_absorb_as_shared_utility_only_if_imported","support_util","permission_safety","V20-OGR-06-ui-tui-visible-state","tracked-or-baseline","yes","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","c2-ogr-cross-signoff","no new V20 absorption required unless named owner imports it; no shared utility runtime ownership"
"utils/immediateCommand.ts","src/utils/immediateCommand.ts","adapt_or_exclude_product_specific","support_util","permission_safety","V20-OGR-12-shared-platform-utilities","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"utils/ink.ts","src/utils/ink.ts","absorb_into_dsxu_mainline","experience_ui","tool_runtime","V20-OGR-06-ui-tui-visible-state","tracked-or-baseline","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"utils/inProcessTeammateHelpers.ts","src/utils/inProcessTeammateHelpers.ts","absorb_into_dsxu_mainline","agent_lifecycle","coding_workflow","V20-OGR-05-agent-task-lifecycle","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"utils/intl.ts","src/utils/intl.ts","review_absorb_as_shared_utility_only_if_imported","support_util","telemetry_data","V20-OGR-07-provider-migration-model-cost","tracked-or-baseline","yes","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","c2-ogr-cross-signoff","no new V20 absorption required unless named owner imports it; no shared utility runtime ownership"
"utils/iTermBackup.ts","src/utils/iTermBackup.ts","review_absorb_as_shared_utility_only_if_imported","support_util","coding_workflow","V20-OGR-06-ui-tui-visible-state","tracked-or-baseline","yes","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","c2-ogr-cross-signoff","no new V20 absorption required unless named owner imports it; no shared utility runtime ownership"
"utils/jetbrains.ts","src/utils/jetbrains.ts","review_absorb_as_shared_utility_only_if_imported","support_util","coding_workflow","V20-OGR-12-shared-platform-utilities","M","yes","C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","SIGNED_IMPORTED_HELPER_NO_RUNTIME","c2-ogr-cross-signoff","keep only as imported helper; cannot own Query Loop, Tool Gate, MCP, provider, or agent runtime"
"utils/json.ts","src/utils/json.ts","review_absorb_as_shared_utility_only_if_imported","support_util","coding_workflow","V20-OGR-06-ui-tui-visible-state","tracked-or-baseline","yes","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","c2-ogr-cross-signoff","no new V20 absorption required unless named owner imports it; no shared utility runtime ownership"
"utils/jsonRead.ts","src/utils/jsonRead.ts","review_absorb_as_shared_utility_only_if_imported","support_util","coding_workflow","V20-OGR-07-provider-migration-model-cost","tracked-or-baseline","yes","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","c2-ogr-cross-signoff","no new V20 absorption required unless named owner imports it; no shared utility runtime ownership"
"utils/keyboardShortcuts.ts","src/utils/keyboardShortcuts.ts","review_absorb_as_shared_utility_only_if_imported","support_util","ui_interaction","V20-OGR-06-ui-tui-visible-state","tracked-or-baseline","yes","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","c2-ogr-cross-signoff","no new V20 absorption required unless named owner imports it; no shared utility runtime ownership"
"utils/lazySchema.ts","src/utils/lazySchema.ts","review_absorb_as_shared_utility_only_if_imported","support_util","provider_model","V20-OGR-07-provider-migration-model-cost","tracked-or-baseline","yes","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","c2-ogr-cross-signoff","no new V20 absorption required unless named owner imports it; no shared utility runtime ownership"
"utils/listSessionsImpl.ts","src/utils/listSessionsImpl.ts","review_absorb_as_shared_utility_only_if_imported","support_util","coding_workflow","V20-OGR-12-shared-platform-utilities","M","yes","C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","SIGNED_IMPORTED_HELPER_NO_RUNTIME","c2-ogr-cross-signoff","keep only as imported helper; cannot own Query Loop, Tool Gate, MCP, provider, or agent runtime"
"utils/localInstaller.ts","src/utils/localInstaller.ts","review_absorb_as_shared_utility_only_if_imported","support_util","coding_workflow","V20-OGR-12-shared-platform-utilities","M","yes","C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","SIGNED_IMPORTED_HELPER_NO_RUNTIME","c2-ogr-cross-signoff","keep only as imported helper; cannot own Query Loop, Tool Gate, MCP, provider, or agent runtime"
"utils/lockfile.ts","src/utils/lockfile.ts","review_absorb_as_shared_utility_only_if_imported","support_util","telemetry_data","V20-OGR-12-shared-platform-utilities","tracked-or-baseline","yes","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","c2-cross-fallback-no-ogr13-bucket","no new V20 absorption required unless named owner imports it; no shared utility runtime ownership"
"utils/log.ts","src/utils/log.ts","adapt_or_exclude_product_specific","support_util","coding_workflow","V20-OGR-12-shared-platform-utilities","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"utils/logoV2Utils.ts","src/utils/logoV2Utils.ts","adapt_or_exclude_product_specific","support_util","coding_workflow","V20-OGR-12-shared-platform-utilities","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"utils/mailbox.ts","src/utils/mailbox.ts","review_absorb_as_shared_utility_only_if_imported","support_util","tool_runtime","V20-OGR-06-ui-tui-visible-state","tracked-or-baseline","yes","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","c2-ogr-cross-signoff","no new V20 absorption required unless named owner imports it; no shared utility runtime ownership"
"utils/managedEnv.ts","src/utils/managedEnv.ts","adapt_or_exclude_product_specific","support_util","coding_workflow","V20-OGR-12-shared-platform-utilities","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"utils/managedEnvConstants.ts","src/utils/managedEnvConstants.ts","adapt_or_exclude_product_specific","support_util","coding_workflow","V20-OGR-12-shared-platform-utilities","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"utils/markdown.ts","src/utils/markdown.ts","review_absorb_as_shared_utility_only_if_imported","support_util","coding_workflow","V20-OGR-06-ui-tui-visible-state","tracked-or-baseline","yes","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","c2-ogr-cross-signoff","no new V20 absorption required unless named owner imports it; no shared utility runtime ownership"
"utils/markdownConfigLoader.ts","src/utils/markdownConfigLoader.ts","adapt_or_exclude_product_specific","support_util","coding_workflow","V20-OGR-12-shared-platform-utilities","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"utils/mcp/dateTimeParser.ts","src/utils/mcp/dateTimeParser.ts","absorb_into_dsxu_mainline","mcp_skill_plugin","coding_workflow","V20-OGR-04-mcp-skill-plugin-registry","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"utils/mcp/elicitationValidation.ts","src/utils/mcp/elicitationValidation.ts","absorb_into_dsxu_mainline","mcp_skill_plugin","coding_workflow","V20-OGR-04-mcp-skill-plugin-registry","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"utils/mcpInstructionsDelta.ts","src/utils/mcpInstructionsDelta.ts","adapt_or_exclude_product_specific","mcp_skill_plugin","coding_workflow","V20-OGR-04-mcp-skill-plugin-registry","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"utils/mcpOutputStorage.ts","src/utils/mcpOutputStorage.ts","absorb_into_dsxu_mainline","mcp_skill_plugin","coding_workflow","V20-OGR-04-mcp-skill-plugin-registry","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"utils/mcpValidation.ts","src/utils/mcpValidation.ts","adapt_or_exclude_product_specific","mcp_skill_plugin","coding_workflow","V20-OGR-04-mcp-skill-plugin-registry","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"utils/mcpWebSocketTransport.ts","src/utils/mcpWebSocketTransport.ts","absorb_into_dsxu_mainline","mcp_skill_plugin","coding_workflow","V20-OGR-04-mcp-skill-plugin-registry","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"utils/memoize.ts","src/utils/memoize.ts","adapt_or_exclude_product_specific","support_util","coding_workflow","V20-OGR-12-shared-platform-utilities","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"utils/memory/types.ts","src/utils/memory/types.ts","review_absorb_as_shared_utility_only_if_imported","support_util","memory_context","V20-OGR-12-shared-platform-utilities","tracked-or-baseline","yes","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","c2-ogr-cross-signoff","no new V20 absorption required unless named owner imports it; no shared utility runtime ownership"
"utils/memory/versions.ts","src/utils/memory/versions.ts","review_absorb_as_shared_utility_only_if_imported","support_util","coding_workflow","V20-OGR-06-ui-tui-visible-state","tracked-or-baseline","yes","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","c2-ogr-cross-signoff","no new V20 absorption required unless named owner imports it; no shared utility runtime ownership"
"utils/memoryFileDetection.ts","src/utils/memoryFileDetection.ts","review_absorb_as_shared_utility_only_if_imported","support_util","coding_workflow","V20-OGR-12-shared-platform-utilities","M","yes","C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","SIGNED_IMPORTED_HELPER_NO_RUNTIME","c2-ogr-cross-signoff","keep only as imported helper; cannot own Query Loop, Tool Gate, MCP, provider, or agent runtime"
"utils/messagePredicates.ts","src/utils/messagePredicates.ts","absorb_into_dsxu_mainline","experience_ui","tool_runtime","V20-OGR-06-ui-tui-visible-state","tracked-or-baseline","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"utils/messageQueueManager.ts","src/utils/messageQueueManager.ts","adapt_or_exclude_product_specific","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"utils/messages.ts","src/utils/messages.ts","adapt_or_exclude_product_specific","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"utils/messages/mappers.ts","src/utils/messages/mappers.ts","adapt_or_exclude_product_specific","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"utils/messages/systemInit.ts","src/utils/messages/systemInit.ts","adapt_or_exclude_product_specific","experience_ui","coding_workflow","V20-OGR-06-ui-tui-visible-state","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"utils/model/agent.ts","src/utils/model/agent.ts","adapt_or_exclude_product_specific","agent_lifecycle","coding_workflow","V20-OGR-05-agent-task-lifecycle","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"utils/model/aliases.ts","src/utils/model/aliases.ts","absorb_into_dsxu_mainline","model_cost_context","coding_workflow","V20-OGR-07-provider-migration-model-cost","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"utils/model/antModels.ts","src/utils/model/antModels.ts","adapt_or_exclude_product_specific","model_cost_context","coding_workflow","V20-OGR-07-provider-migration-model-cost","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"utils/model/bedrock.ts","src/utils/model/bedrock.ts","adapt_or_exclude_product_specific","model_cost_context","coding_workflow","V20-OGR-07-provider-migration-model-cost","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"utils/model/check1mAccess.ts","src/utils/model/check1mAccess.ts","adapt_or_exclude_product_specific","model_cost_context","coding_workflow","V20-OGR-07-provider-migration-model-cost","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"utils/model/configs.ts","src/utils/model/configs.ts","adapt_or_exclude_product_specific","model_cost_context","coding_workflow","V20-OGR-07-provider-migration-model-cost","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"utils/model/contextWindowUpgradeCheck.ts","src/utils/model/contextWindowUpgradeCheck.ts","absorb_into_dsxu_mainline","model_cost_context","coding_workflow","V20-OGR-07-provider-migration-model-cost","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"utils/model/deprecation.ts","src/utils/model/deprecation.ts","adapt_or_exclude_product_specific","model_cost_context","coding_workflow","V20-OGR-07-provider-migration-model-cost","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"utils/model/model.ts","src/utils/model/model.ts","adapt_or_exclude_product_specific","model_cost_context","coding_workflow","V20-OGR-07-provider-migration-model-cost","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"utils/model/modelAllowlist.ts","src/utils/model/modelAllowlist.ts","absorb_into_dsxu_mainline","model_cost_context","coding_workflow","V20-OGR-07-provider-migration-model-cost","M","yes","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","c2-full-audit-owner-family-map","keep under named DSXU owner; no Claude/source side runtime or duplicate entry"
"utils/model/modelCapabilities.ts","src/utils/model/modelCapabilities.ts","adapt_or_exclude_product_specific","model_cost_context","coding_workflow","V20-OGR-07-provider-migration-model-cost","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"utils/model/modelOptions.ts","src/utils/model/modelOptions.ts","adapt_or_exclude_product_specific","model_cost_context","coding_workflow","V20-OGR-07-provider-migration-model-cost","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"utils/model/modelStrings.ts","src/utils/model/modelStrings.ts","adapt_or_exclude_product_specific","model_cost_context","coding_workflow","V20-OGR-07-provider-migration-model-cost","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
"utils/model/modelSupportOverrides.ts","src/utils/model/modelSupportOverrides.ts","adapt_or_exclude_product_specific","model_cost_context","ui_interaction","V20-OGR-07-provider-migration-model-cost","M","yes","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","c2-full-audit-owner-family-map","do not copy product-specific behavior verbatim; adapt only through named DSXU owner when useful"
