"referencePath","disposition","finalOwnerPacket","dsxuOwner","dsxuDirectPath","dsxuDirectPathExists","capabilityLoops","capabilityLoopLabels","v26Owners","experienceSignalCategories","auditSymbolSignals","testEvidenceCount","liveTuiApiEvidence","behaviorEvidenceStatus","riskPriority","publicClaimStatus","requiredV26Action"
"bridge/codeSessionApi.ts","product_specific_adapt_or_exclude","V20-OGR-04-mcp-skill-plugin-registry","MCP / Skill / Plugin Registry","src/bridge/codeSessionApi.ts","no","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","Visible Work-State;Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery;Model / Cost / Cache;MCP / Skill / Ecosystem","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence;V26-5 Ecosystem Compatibility Capability Pack","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","10","4",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","P1: re-audit product-specific row; extract generic UX/recovery/telemetry mechanism into DSXU owner, exclude only brand/subscription/proprietary behavior; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence; V26-5 Ecosystem Compatibility Capability Pack"
"bridge/createSession.ts","product_specific_adapt_or_exclude","V20-OGR-04-mcp-skill-plugin-registry","MCP / Skill / Plugin Registry","src/bridge/createSession.ts","no","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","Visible Work-State;Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery;Model / Cost / Cache;MCP / Skill / Ecosystem","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence;V26-5 Ecosystem Compatibility Capability Pack","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","33","4",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","P1: re-audit product-specific row; extract generic UX/recovery/telemetry mechanism into DSXU owner, exclude only brand/subscription/proprietary behavior; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence; V26-5 Ecosystem Compatibility Capability Pack"
"bridge/debugUtils.ts","absorbed_into_dsxu_mainline","V20-OGR-04-mcp-skill-plugin-registry","MCP / Skill / Plugin Registry","src/bridge/debugUtils.ts","no","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","Visible Work-State;Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery;Model / Cost / Cache;MCP / Skill / Ecosystem","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence;V26-5 Ecosystem Compatibility Capability Pack","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","19","4",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_PLUS_OWNER_BEHAVIOR_EVIDENCE","P3","CLAIMABLE_ONLY_WITH_EXISTING_OWNER_EVIDENCE","P3: keep as absorbed mainline only if import/use, tests, and live evidence remain valid; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence; V26-5 Ecosystem Compatibility Capability Pack"
"bridge/envLessBridgeConfig.ts","product_specific_adapt_or_exclude","V20-OGR-04-mcp-skill-plugin-registry","MCP / Skill / Plugin Registry","src/bridge/envLessBridgeConfig.ts","no","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","Visible Work-State;Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery;Model / Cost / Cache;MCP / Skill / Ecosystem","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence;V26-5 Ecosystem Compatibility Capability Pack","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","8","4",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","P1: re-audit product-specific row; extract generic UX/recovery/telemetry mechanism into DSXU owner, exclude only brand/subscription/proprietary behavior; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence; V26-5 Ecosystem Compatibility Capability Pack"
"bridge/flushGate.ts","absorbed_into_dsxu_mainline","V20-OGR-04-mcp-skill-plugin-registry","MCP / Skill / Plugin Registry","src/bridge/flushGate.ts","no","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;mcp-skill-ecosystem","Visible Work-State;Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery;MCP / Skill / Ecosystem","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-5 Ecosystem Compatibility Capability Pack","memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;plugin_mcp_skill","2","4",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_PLUS_OWNER_BEHAVIOR_EVIDENCE","P3","CLAIMABLE_ONLY_WITH_EXISTING_OWNER_EVIDENCE","P3: keep as absorbed mainline only if import/use, tests, and live evidence remain valid; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-5 Ecosystem Compatibility Capability Pack"
"bridge/inboundAttachments.ts","product_specific_adapt_or_exclude","V20-OGR-04-mcp-skill-plugin-registry","MCP / Skill / Plugin Registry","src/bridge/inboundAttachments.ts","no","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","Visible Work-State;Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery;Model / Cost / Cache;MCP / Skill / Ecosystem","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence;V26-5 Ecosystem Compatibility Capability Pack","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","22","4",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","P1: re-audit product-specific row; extract generic UX/recovery/telemetry mechanism into DSXU owner, exclude only brand/subscription/proprietary behavior; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence; V26-5 Ecosystem Compatibility Capability Pack"
"bridge/inboundMessages.ts","product_specific_adapt_or_exclude","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/bridge/inboundMessages.ts","no","visible-work-state;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","Visible Work-State;Context / Memory / Recovery;Model / Cost / Cache;MCP / Skill / Ecosystem","V26-2 Senior Programmer Work-State Timeline;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence;V26-5 Ecosystem Compatibility Capability Pack","memory_context;ui_interaction;recovery_remote;provider_model;plugin_mcp_skill","6","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","P2","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","P2: re-audit product-specific row; extract generic UX/recovery/telemetry mechanism into DSXU owner, exclude only brand/subscription/proprietary behavior; owners=V26-2 Senior Programmer Work-State Timeline; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence; V26-5 Ecosystem Compatibility Capability Pack"
"bridge/initReplBridge.ts","product_specific_adapt_or_exclude","V20-OGR-04-mcp-skill-plugin-registry","MCP / Skill / Plugin Registry","src/bridge/initReplBridge.ts","no","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","Visible Work-State;Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery;Model / Cost / Cache;MCP / Skill / Ecosystem","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence;V26-5 Ecosystem Compatibility Capability Pack","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","35","4",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","P1: re-audit product-specific row; extract generic UX/recovery/telemetry mechanism into DSXU owner, exclude only brand/subscription/proprietary behavior; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence; V26-5 Ecosystem Compatibility Capability Pack"
"bridge/jwtUtils.ts","absorbed_into_dsxu_mainline","V20-OGR-04-mcp-skill-plugin-registry","MCP / Skill / Plugin Registry","src/bridge/jwtUtils.ts","no","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","Visible Work-State;Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery;Model / Cost / Cache;MCP / Skill / Ecosystem","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence;V26-5 Ecosystem Compatibility Capability Pack","telemetry_data;memory_context;ui_interaction;tool_runtime;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","30","4",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_PLUS_OWNER_BEHAVIOR_EVIDENCE","P3","CLAIMABLE_ONLY_WITH_EXISTING_OWNER_EVIDENCE","P3: keep as absorbed mainline only if import/use, tests, and live evidence remain valid; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence; V26-5 Ecosystem Compatibility Capability Pack"
"bridge/pollConfig.ts","product_specific_adapt_or_exclude","V20-OGR-04-mcp-skill-plugin-registry","MCP / Skill / Plugin Registry","src/bridge/pollConfig.ts","no","visible-work-state;tool-permission-lifecycle;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","Visible Work-State;Tool / Permission Lifecycle;Context / Memory / Recovery;Model / Cost / Cache;MCP / Skill / Ecosystem","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence;V26-5 Ecosystem Compatibility Capability Pack","telemetry_data;memory_context;ui_interaction;permission_safety;recovery_remote;provider_model;plugin_mcp_skill","5","4",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","P1: re-audit product-specific row; extract generic UX/recovery/telemetry mechanism into DSXU owner, exclude only brand/subscription/proprietary behavior; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence; V26-5 Ecosystem Compatibility Capability Pack"
"bridge/pollConfigDefaults.ts","product_specific_adapt_or_exclude","V20-OGR-04-mcp-skill-plugin-registry","MCP / Skill / Plugin Registry","src/bridge/pollConfigDefaults.ts","no","tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery;Model / Cost / Cache;MCP / Skill / Ecosystem","V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence;V26-5 Ecosystem Compatibility Capability Pack","telemetry_data;memory_context;tool_runtime;permission_safety;recovery_remote;coding_workflow;plugin_mcp_skill","5","4",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","P1: re-audit product-specific row; extract generic UX/recovery/telemetry mechanism into DSXU owner, exclude only brand/subscription/proprietary behavior; owners=V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence; V26-5 Ecosystem Compatibility Capability Pack"
"bridge/remoteBridgeCore.ts","product_specific_adapt_or_exclude","V20-OGR-04-mcp-skill-plugin-registry","MCP / Skill / Plugin Registry","src/bridge/remoteBridgeCore.ts","no","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","Visible Work-State;Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery;Model / Cost / Cache;MCP / Skill / Ecosystem","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence;V26-5 Ecosystem Compatibility Capability Pack","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","50","4",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","P1: re-audit product-specific row; extract generic UX/recovery/telemetry mechanism into DSXU owner, exclude only brand/subscription/proprietary behavior; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence; V26-5 Ecosystem Compatibility Capability Pack"
"bridge/replBridge.ts","product_specific_adapt_or_exclude","V20-OGR-04-mcp-skill-plugin-registry","MCP / Skill / Plugin Registry","src/bridge/replBridge.ts","no","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","Visible Work-State;Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery;Model / Cost / Cache;MCP / Skill / Ecosystem","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence;V26-5 Ecosystem Compatibility Capability Pack","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","110","4",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","P1: re-audit product-specific row; extract generic UX/recovery/telemetry mechanism into DSXU owner, exclude only brand/subscription/proprietary behavior; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence; V26-5 Ecosystem Compatibility Capability Pack"
"bridge/replBridgeHandle.ts","absorbed_into_dsxu_mainline","V20-OGR-04-mcp-skill-plugin-registry","MCP / Skill / Plugin Registry","src/bridge/replBridgeHandle.ts","no","tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache","Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery;Model / Cost / Cache","V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence","telemetry_data;memory_context;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model","4","4",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_PLUS_OWNER_BEHAVIOR_EVIDENCE","P3","CLAIMABLE_ONLY_WITH_EXISTING_OWNER_EVIDENCE","P3: keep as absorbed mainline only if import/use, tests, and live evidence remain valid; owners=V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence"
"bridge/replBridgeTransport.ts","product_specific_adapt_or_exclude","V20-OGR-04-mcp-skill-plugin-registry","MCP / Skill / Plugin Registry","src/bridge/replBridgeTransport.ts","no","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","Visible Work-State;Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery;Model / Cost / Cache;MCP / Skill / Ecosystem","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence;V26-5 Ecosystem Compatibility Capability Pack","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","9","4",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","P1: re-audit product-specific row; extract generic UX/recovery/telemetry mechanism into DSXU owner, exclude only brand/subscription/proprietary behavior; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence; V26-5 Ecosystem Compatibility Capability Pack"
"bridge/sessionIdCompat.ts","product_specific_adapt_or_exclude","V20-OGR-04-mcp-skill-plugin-registry","MCP / Skill / Plugin Registry","src/bridge/sessionIdCompat.ts","no","tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery;Model / Cost / Cache;MCP / Skill / Ecosystem","V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence;V26-5 Ecosystem Compatibility Capability Pack","telemetry_data;memory_context;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","3","4",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","P1: re-audit product-specific row; extract generic UX/recovery/telemetry mechanism into DSXU owner, exclude only brand/subscription/proprietary behavior; owners=V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence; V26-5 Ecosystem Compatibility Capability Pack"
"bridge/sessionRunner.ts","product_specific_adapt_or_exclude","V20-OGR-04-mcp-skill-plugin-registry","MCP / Skill / Plugin Registry","src/bridge/sessionRunner.ts","no","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","Visible Work-State;Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery;Model / Cost / Cache;MCP / Skill / Ecosystem","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence;V26-5 Ecosystem Compatibility Capability Pack","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","32","4",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","P1: re-audit product-specific row; extract generic UX/recovery/telemetry mechanism into DSXU owner, exclude only brand/subscription/proprietary behavior; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence; V26-5 Ecosystem Compatibility Capability Pack"
"bridge/trustedDevice.ts","product_specific_adapt_or_exclude","V20-OGR-03-tool-permission-lifecycle","Tool Gate / Permission Gate","src/bridge/trustedDevice.ts","no","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","Visible Work-State;Tool / Permission Lifecycle;Source Truth / Coding Loop;Context / Memory / Recovery;Model / Cost / Cache;MCP / Skill / Ecosystem","V26-2 Senior Programmer Work-State Timeline;V26-4 Tool / Permission / Recovery Mainline;V26-4 Source Truth Repair Loop;V26-2/V26-4 Long Task Recovery;V26-3 DeepSeek Runtime Excellence;V26-5 Ecosystem Compatibility Capability Pack","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","15","5",".dsxu/trace/v24-c2-loop-real-acceptance/tool-permission-regression-2026-05-15T07-18-27-204Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json","OWNER_DISPOSITION_ONLY_PRODUCT_SPECIFIC_ADAPTATION_OR_EXCLUSION","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","P1: re-audit product-specific row; extract generic UX/recovery/telemetry mechanism into DSXU owner, exclude only brand/subscription/proprietary behavior; owners=V26-2 Senior Programmer Work-State Timeline; V26-4 Tool / Permission / Recovery Mainline; V26-4 Source Truth Repair Loop; V26-2/V26-4 Long Task Recovery; V26-3 DeepSeek Runtime Excellence; V26-5 Ecosystem Compatibility Capability Pack"
