"statusCode","path","ownerPacket","reviewState","recommendedAction"
"M","src/dsxu/engine/__tests__/v10-reference-behavior-productization-contract-v1.test.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","owner-review-signoff-or-adjust"
"M","src/dsxu/engine/__tests__/v18-dirty-quarantine-ledger-v1.test.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","owner-review-signoff-or-adjust"
"M","src/dsxu/engine/__tests__/v18-open-source-package-gate-v1.test.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","owner-review-signoff-or-adjust"
"M","src/dsxu/engine/__tests__/v6-mainline-completion-contract-v1.test.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","owner-review-signoff-or-adjust"
"M","src/dsxu/engine/__tests__/v8-product-build-contract-v1.test.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","owner-review-signoff-or-adjust"
"M","src/dsxu/engine/__tests__/v9-reference-absorption-completion-contract-v1.test.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","owner-review-signoff-or-adjust"
"??","src/dsxu/engine/__tests__/visible-shared-owner-v20.test.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","owner-review-signoff-or-adjust"
"M","src/dsxu/engine/adapters/__tests__/adapter-absorption.test.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","owner-review-signoff-or-adjust"
"M","src/dsxu/engine/background-governance-contract.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","owner-review-signoff-or-adjust"
"M","src/dsxu/engine/config.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","owner-review-signoff-or-adjust"
"M","src/dsxu/engine/context-window-manager-v1.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","owner-review-signoff-or-adjust"
"M","src/dsxu/engine/coordinator-v1.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","owner-review-signoff-or-adjust"
"M","src/dsxu/engine/doctor.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","owner-review-signoff-or-adjust"
"M","src/dsxu/engine/entrypoint-policy.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","owner-review-signoff-or-adjust"
"M","src/dsxu/engine/graph/graph-memory.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","owner-review-signoff-or-adjust"
"M","src/dsxu/engine/high-pressure-reference-absorption-contract.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","owner-review-signoff-or-adjust"
"M","src/dsxu/engine/llm-adapter.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","owner-review-signoff-or-adjust"
"M","src/dsxu/engine/next-stage-productization-contract.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","owner-review-signoff-or-adjust"
"M","src/dsxu/engine/product-reality-hardening-contract.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","owner-review-signoff-or-adjust"
"M","src/dsxu/engine/reference-experience-quality-contract.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","owner-review-signoff-or-adjust"
"M","src/dsxu/engine/reference-governance-absorption-contract.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","owner-review-signoff-or-adjust"
"M","src/dsxu/engine/release-test-gate.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","owner-review-signoff-or-adjust"
"M","src/dsxu/engine/retrieval/integration-example.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","owner-review-signoff-or-adjust"
"M","src/dsxu/engine/v10-reference-behavior-productization-contract.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","owner-review-signoff-or-adjust"
"M","src/dsxu/engine/v11-100-point-roadmap-contract.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","owner-review-signoff-or-adjust"
"M","src/dsxu/engine/v18-open-source-package-gate.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","owner-review-signoff-or-adjust"
"M","src/dsxu/engine/v18-proprietary-code-risk-gate.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","owner-review-signoff-or-adjust"
"M","src/dsxu/engine/v18-public-surface-clean-gate.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","owner-review-signoff-or-adjust"
"M","src/dsxu/engine/v18-release-provenance-gate.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","owner-review-signoff-or-adjust"
"M","src/dsxu/engine/v6-mainline-completion-contract.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","owner-review-signoff-or-adjust"
"M","src/dsxu/engine/v7-productization-contract.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","owner-review-signoff-or-adjust"
"M","src/dsxu/engine/v8-product-build-contract.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","owner-review-signoff-or-adjust"
"M","src/dsxu/engine/v9-reference-absorption-completion-contract.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","owner-review-signoff-or-adjust"
"M","src/dsxu/engine/extended-tools.ts","V20-OGR-10-entry-query-tool-composition","high-risk-owner-review-required","prove-single-query-loop-and-no-second-entry-runtime"
"M","src/dsxu/engine/index.ts","V20-OGR-10-entry-query-tool-composition","high-risk-owner-review-required","prove-single-query-loop-and-no-second-entry-runtime"
"M","src/dsxu/engine/types.ts","V20-OGR-10-entry-query-tool-composition","high-risk-owner-review-required","prove-single-query-loop-and-no-second-entry-runtime"
"M","src/main.tsx","V20-OGR-10-entry-query-tool-composition","high-risk-owner-review-required","prove-single-query-loop-and-no-second-entry-runtime"
"M","src/query.ts","V20-OGR-10-entry-query-tool-composition","high-risk-owner-review-required","prove-single-query-loop-and-no-second-entry-runtime"
"M","src/QueryEngine.ts","V20-OGR-10-entry-query-tool-composition","high-risk-owner-review-required","prove-single-query-loop-and-no-second-entry-runtime"
"M","src/services/analytics/config.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/analytics/datadog.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"??","src/services/analytics/featureFlags.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/analytics/firstPartyEventLogger.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/analytics/firstPartyEventLoggingExporter.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/analytics/metadata.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/analytics/sink.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/analytics/sinkKillswitch.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/autoDream/autoDream.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/autoDream/config.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/autoDream/consolidationLock.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/autoDream/consolidationPrompt.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/awaySummary.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/compact/autoCompact.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/compact/compact.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/compact/compactWarningHook.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/compact/compactWarningState.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/compact/grouping.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/compact/microCompact.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/compact/postCompactCleanup.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/compact/sessionMemoryCompact.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/compact/timeBasedMCConfig.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/diagnosticTracking.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/dsxuLimits.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/dsxuLimitsHook.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/embedding/store.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/experience/self-rag.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/experience/store.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/extractMemories/extractMemories.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/extractMemories/prompts.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/internalLogging.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/lsp/config.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/lsp/LSPClient.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/lsp/LSPDiagnosticRegistry.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/lsp/LSPServerInstance.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/lsp/LSPServerManager.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/lsp/passiveFeedback.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/MagicDocs/magicDocs.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/MagicDocs/prompts.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/mockRateLimits.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/mutation/operators.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/notifier.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/policyLimits/index.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/policyLimits/types.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/PromptSuggestion/promptSuggestion.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/PromptSuggestion/speculation.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/rateLimitMocking.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/remoteManagedSettings/index.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/remoteManagedSettings/securityCheck.tsx","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/remoteManagedSettings/syncCache.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/remoteManagedSettings/syncCacheState.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/remoteManagedSettings/types.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/SessionMemory/prompts.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/SessionMemory/sessionMemory.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/SessionMemory/sessionMemoryUtils.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/settingsSync/index.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/settingsSync/types.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/static-analysis/parsers/tsc.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/tips/tipHistory.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/tips/tipRegistry.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/tips/tipScheduler.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/toolUseSummary/toolUseSummaryGenerator.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/vcr.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/voice.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/voiceKeyterms.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/services/voiceStreamSTT.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/advisor.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/analyzeContext.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/asciicast.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/attachments.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/attribution.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/autoRunIssue.tsx","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/autoUpdater.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/background/remote/preconditions.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/background/remote/remoteSession.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/backgroundHousekeeping.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/bash/ast.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/bash/bashParser.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/bash/commands.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/bash/heredoc.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/bash/ParsedCommand.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/bash/parser.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/bash/ShellSnapshot.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/bash/treeSitterAnalysis.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/betas.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/cleanup.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/collapseReadSearch.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/commitAttribution.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/computerUse/computerUseLock.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/computerUse/executor.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/computerUse/gates.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/computerUse/wrapper.tsx","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/concurrentSessions.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/config.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/context.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/conversationRecovery.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/cron.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/cronJitterConfig.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/cronScheduler.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/crossProjectResume.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/Cursor.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/cwd.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/debug.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/debugFilter.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/deepLink/banner.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/deepLink/registerProtocol.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/deepLink/terminalLauncher.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/desktopDeepLink.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/detectRepository.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/diagLogs.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/doctorContextWarnings.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/doctorDiagnostic.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/dsxuCodeHints.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/effort.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/embeddedTools.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/env.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"??","src/utils/envCompat.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/envDynamic.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/envUtils.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/errorLogSink.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/errors.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/exportRenderer.tsx","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/fastMode.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/file.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/fileHistory.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/filePersistence/filePersistence.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/filePersistence/outputsScanner.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/fullscreen.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/genericProcessUtils.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/getWorktreePathsPortable.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/git.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/git/gitFilesystem.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/gitDiff.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/gracefulShutdown.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/handlePromptSubmit.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/headlessProfiler.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/heapDumpService.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/hooks.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/hooks/AsyncHookRegistry.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/hooks/execPromptHook.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/hooks/hookEvents.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/hooks/hooksConfigManager.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/hooks/hooksSettings.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/http.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/ide.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/imagePaste.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/immediateCommand.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/instructionFiles.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/jetbrains.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/listSessionsImpl.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/localInstaller.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/log.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/logoV2Utils.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/managedEnv.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/managedEnvConstants.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/markdownConfigLoader.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/memoize.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/memoryFileDetection.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/nativeInstaller/download.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/nativeInstaller/installer.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/nativeInstaller/pidLock.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/path.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/pdf.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/pdfUtils.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/peerAddress.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/planModeV2.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
"M","src/utils/powershell/dangerousCmdlets.ts","V20-OGR-12-shared-platform-utilities","owner-review-required","prove-shared-utilities-do-not-own-runtime"
