"referencePath","ownerPacket","dsxuOwner","dsxuDirectPath","dsxuDirectPathExists","disposition","riskPriority","priorPublicClaimStatus","finalDecision","closureState","acceptanceDecision","acceptanceReason","capabilityLoops","testEvidenceCount","liveTuiApiEvidence","publicClaimBoundary"
"types/generated/events_mono/common/v1/auth.ts","V20-OGR-07-provider-migration-model-cost","DeepSeek Model Router / Cost Evidence","src/types/generated/events_mono/common/v1/auth.ts","yes","shared_utility_baseline_no_new_absorption","P1","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","no-loss baseline","shared utility is signed as baseline/no-new-absorption or reference-only no-loss; it must not be sold as a new product feature.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache","4","docs/generated/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json;.dsxu/trace/v24-live-dsxu","do not claim as reference feature parity."
"types/generated/events_mono/growthbook/v1/growthbook_experiment_event.ts","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","src/types/generated/events_mono/growthbook/v1/growthbook_experiment_event.ts","yes","product_specific_adapt_or_exclude","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","adapted/excluded","product-specific, branded, subscription, commercial, or reference-only behavior is excluded/adapted; only DSXU-owned generic mechanisms may be cited.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","do not claim as reference feature parity."
"types/generated/google/protobuf/timestamp.ts","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","src/types/generated/google/protobuf/timestamp.ts","yes","shared_utility_baseline_no_new_absorption","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","no-loss baseline","shared utility is signed as baseline/no-new-absorption or reference-only no-loss; it must not be sold as a new product feature.","visible-work-state;tool-permission-lifecycle;source-truth-coding;model-cost-cache","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","do not claim as reference feature parity."
"types/hooks.ts","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/types/hooks.ts","yes","absorbed_into_dsxu_mainline","P3","CLAIMABLE_ONLY_WITH_EXISTING_OWNER_EVIDENCE","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","implemented+tested","named DSXU owner has behavior evidence, test evidence, and live/TUI/API evidence; this is DSXU implementation evidence, not reference parity.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","claim DSXU-owned generic mechanism only with owner/test/live evidence."
"types/ids.ts","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","src/types/ids.ts","yes","shared_utility_baseline_no_new_absorption","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","no-loss baseline","shared utility is signed as baseline/no-new-absorption or reference-only no-loss; it must not be sold as a new product feature.","tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","do not claim as reference feature parity."
"types/logs.ts","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","src/types/logs.ts","yes","shared_utility_baseline_no_new_absorption","P1","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","no-loss baseline","shared utility is signed as baseline/no-new-absorption or reference-only no-loss; it must not be sold as a new product feature.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","do not claim as reference feature parity."
"types/permissions.ts","V20-OGR-03-tool-permission-lifecycle","Tool Gate / Permission Gate","src/types/permissions.ts","yes","product_specific_adapt_or_exclude","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","adapted/excluded","product-specific, branded, subscription, commercial, or reference-only behavior is excluded/adapted; only DSXU-owned generic mechanisms may be cited.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","5",".dsxu/trace/v24-c2-loop-real-acceptance/tool-permission-regression-2026-05-15T07-18-27-204Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json","do not claim as reference feature parity."
"types/plugin.ts","V20-OGR-04-mcp-skill-plugin-registry","MCP / Skill / Plugin Registry","src/types/plugin.ts","yes","shared_utility_baseline_no_new_absorption","P1","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","no-loss baseline","shared utility is signed as baseline/no-new-absorption or reference-only no-loss; it must not be sold as a new product feature.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","4",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json","do not claim as reference feature parity."
"types/textInputTypes.ts","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","src/types/textInputTypes.ts","yes","product_specific_adapt_or_exclude","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","adapted/excluded","product-specific, branded, subscription, commercial, or reference-only behavior is excluded/adapted; only DSXU-owned generic mechanisms may be cited.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","do not claim as reference feature parity."
"upstreamproxy/relay.ts","V20-OGR-08-cli-command-transport","CLI / Command Transport","src/upstreamproxy/relay.ts","no","review_candidate_mapped_or_excluded","P3","NOT_CLAIMABLE_UNTIL_OWNER_DECISION_CLOSED","C2_REVIEW_CANDIDATE_EXCLUDED_OR_ADAPTED_BY_OWNER","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","adapted/excluded","product-specific, branded, subscription, commercial, or reference-only behavior is excluded/adapted; only DSXU-owned generic mechanisms may be cited.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","4","docs/generated/DSXU_V24_LIVE_ACCEPTANCE_ROUTER_20260515.json;docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json","do not claim as reference feature parity."
"upstreamproxy/upstreamproxy.ts","V20-OGR-07-provider-migration-model-cost","DeepSeek Model Router / Cost Evidence","src/upstreamproxy/upstreamproxy.ts","no","product_specific_adapt_or_exclude","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","adapted/excluded","product-specific, branded, subscription, commercial, or reference-only behavior is excluded/adapted; only DSXU-owned generic mechanisms may be cited.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","4","docs/generated/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json;.dsxu/trace/v24-live-dsxu","do not claim as reference feature parity."
"utils/abortController.ts","V20-OGR-03-tool-permission-lifecycle","Tool Gate / Permission Gate","src/utils/abortController.ts","yes","shared_utility_baseline_no_new_absorption","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","no-loss baseline","shared utility is signed as baseline/no-new-absorption or reference-only no-loss; it must not be sold as a new product feature.","tool-permission-lifecycle;source-truth-coding;context-memory-recovery","5",".dsxu/trace/v24-c2-loop-real-acceptance/tool-permission-regression-2026-05-15T07-18-27-204Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json","do not claim as reference feature parity."
"utils/activityManager.ts","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/utils/activityManager.ts","yes","shared_utility_baseline_no_new_absorption","P1","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","no-loss baseline","shared utility is signed as baseline/no-new-absorption or reference-only no-loss; it must not be sold as a new product feature.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","do not claim as reference feature parity."
"utils/advisor.ts","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","src/utils/advisor.ts","yes","product_specific_adapt_or_exclude","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","adapted/excluded","product-specific, branded, subscription, commercial, or reference-only behavior is excluded/adapted; only DSXU-owned generic mechanisms may be cited.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","do not claim as reference feature parity."
"utils/agentContext.ts","V20-OGR-05-agent-task-lifecycle","Agent Lifecycle","src/utils/agentContext.ts","yes","absorbed_into_dsxu_mainline","P3","CLAIMABLE_ONLY_WITH_EXISTING_OWNER_EVIDENCE","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","implemented+tested","named DSXU owner has behavior evidence, test evidence, and live/TUI/API evidence; this is DSXU implementation evidence, not reference parity.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache","4",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json","claim DSXU-owned generic mechanism only with owner/test/live evidence."
"utils/agenticSessionSearch.ts","V20-OGR-05-agent-task-lifecycle","Agent Lifecycle","src/utils/agenticSessionSearch.ts","yes","absorbed_into_dsxu_mainline","P3","CLAIMABLE_ONLY_WITH_EXISTING_OWNER_EVIDENCE","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","implemented+tested","named DSXU owner has behavior evidence, test evidence, and live/TUI/API evidence; this is DSXU implementation evidence, not reference parity.","visible-work-state;source-truth-coding;context-memory-recovery;model-cost-cache","4",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json","claim DSXU-owned generic mechanism only with owner/test/live evidence."
"utils/agentId.ts","V20-OGR-05-agent-task-lifecycle","Agent Lifecycle","src/utils/agentId.ts","yes","absorbed_into_dsxu_mainline","P3","CLAIMABLE_ONLY_WITH_EXISTING_OWNER_EVIDENCE","C2_MAINLINE_ABSORPTION_SIGNED_BY_NAMED_OWNER","SIGNED_NO_SECOND_RUNTIME","implemented+tested","named DSXU owner has behavior evidence, test evidence, and live/TUI/API evidence; this is DSXU implementation evidence, not reference parity.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery","4",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json","claim DSXU-owned generic mechanism only with owner/test/live evidence."
"utils/agentSwarmsEnabled.ts","V20-OGR-05-agent-task-lifecycle","Agent Lifecycle","src/utils/agentSwarmsEnabled.ts","yes","product_specific_adapt_or_exclude","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","adapted/excluded","product-specific, branded, subscription, commercial, or reference-only behavior is excluded/adapted; only DSXU-owned generic mechanisms may be cited.","tool-permission-lifecycle;source-truth-coding;model-cost-cache","4",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json","do not claim as reference feature parity."
"utils/analyzeContext.ts","V20-OGR-07-provider-migration-model-cost","DeepSeek Model Router / Cost Evidence","src/utils/analyzeContext.ts","yes","product_specific_adapt_or_exclude","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","adapted/excluded","product-specific, branded, subscription, commercial, or reference-only behavior is excluded/adapted; only DSXU-owned generic mechanisms may be cited.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","4","docs/generated/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json;.dsxu/trace/v24-live-dsxu","do not claim as reference feature parity."
"utils/ansiToPng.ts","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/utils/ansiToPng.ts","yes","shared_utility_baseline_no_new_absorption","P1","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","no-loss baseline","shared utility is signed as baseline/no-new-absorption or reference-only no-loss; it must not be sold as a new product feature.","visible-work-state;context-memory-recovery;model-cost-cache","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","do not claim as reference feature parity."
"utils/ansiToSvg.ts","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/utils/ansiToSvg.ts","yes","shared_utility_baseline_no_new_absorption","P1","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","no-loss baseline","shared utility is signed as baseline/no-new-absorption or reference-only no-loss; it must not be sold as a new product feature.","visible-work-state;source-truth-coding;context-memory-recovery","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","do not claim as reference feature parity."
"utils/api.ts","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","src/utils/api.ts","yes","product_specific_adapt_or_exclude","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","adapted/excluded","product-specific, branded, subscription, commercial, or reference-only behavior is excluded/adapted; only DSXU-owned generic mechanisms may be cited.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","do not claim as reference feature parity."
"utils/apiPreconnect.ts","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","src/utils/apiPreconnect.ts","yes","product_specific_adapt_or_exclude","P1","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","adapted/excluded","product-specific, branded, subscription, commercial, or reference-only behavior is excluded/adapted; only DSXU-owned generic mechanisms may be cited.","tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","do not claim as reference feature parity."
"utils/appleTerminalBackup.ts","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/utils/appleTerminalBackup.ts","yes","shared_utility_baseline_no_new_absorption","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","no-loss baseline","shared utility is signed as baseline/no-new-absorption or reference-only no-loss; it must not be sold as a new product feature.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","do not claim as reference feature parity."
"utils/argumentSubstitution.ts","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/utils/argumentSubstitution.ts","yes","shared_utility_baseline_no_new_absorption","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","no-loss baseline","shared utility is signed as baseline/no-new-absorption or reference-only no-loss; it must not be sold as a new product feature.","visible-work-state;source-truth-coding;model-cost-cache;mcp-skill-ecosystem","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","do not claim as reference feature parity."
"utils/array.ts","V20-OGR-03-tool-permission-lifecycle","Tool Gate / Permission Gate","src/utils/array.ts","yes","shared_utility_baseline_no_new_absorption","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","no-loss baseline","shared utility is signed as baseline/no-new-absorption or reference-only no-loss; it must not be sold as a new product feature.","tool-permission-lifecycle;source-truth-coding","5",".dsxu/trace/v24-c2-loop-real-acceptance/tool-permission-regression-2026-05-15T07-18-27-204Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json","do not claim as reference feature parity."
"utils/asciicast.ts","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","src/utils/asciicast.ts","yes","shared_utility_imported_keep","P3","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","SIGNED_IMPORTED_HELPER_NO_RUNTIME","implemented+tested","named DSXU owner has behavior evidence, test evidence, and live/TUI/API evidence; this is DSXU implementation evidence, not reference parity.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","claim DSXU-owned generic mechanism only with owner/test/live evidence."
"utils/attachments.ts","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","src/utils/attachments.ts","yes","product_specific_adapt_or_exclude","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","adapted/excluded","product-specific, branded, subscription, commercial, or reference-only behavior is excluded/adapted; only DSXU-owned generic mechanisms may be cited.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","do not claim as reference feature parity."
"utils/attribution.ts","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","src/utils/attribution.ts","yes","product_specific_adapt_or_exclude","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","adapted/excluded","product-specific, branded, subscription, commercial, or reference-only behavior is excluded/adapted; only DSXU-owned generic mechanisms may be cited.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","do not claim as reference feature parity."
"utils/auth.ts","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","src/utils/auth.ts","yes","product_specific_adapt_or_exclude","P0","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","adapted/excluded","product-specific, branded, subscription, commercial, or reference-only behavior is excluded/adapted; only DSXU-owned generic mechanisms may be cited.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","do not claim as reference feature parity."
"utils/authFileDescriptor.ts","V20-OGR-07-provider-migration-model-cost","DeepSeek Model Router / Cost Evidence","src/utils/authFileDescriptor.ts","yes","shared_utility_baseline_no_new_absorption","P1","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","no-loss baseline","shared utility is signed as baseline/no-new-absorption or reference-only no-loss; it must not be sold as a new product feature.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","4","docs/generated/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json;.dsxu/trace/v24-live-dsxu","do not claim as reference feature parity."
"utils/authPortable.ts","V20-OGR-07-provider-migration-model-cost","DeepSeek Model Router / Cost Evidence","src/utils/authPortable.ts","yes","shared_utility_baseline_no_new_absorption","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","no-loss baseline","shared utility is signed as baseline/no-new-absorption or reference-only no-loss; it must not be sold as a new product feature.","tool-permission-lifecycle;model-cost-cache","4","docs/generated/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json;.dsxu/trace/v24-live-dsxu","do not claim as reference feature parity."
"utils/autoModeDenials.ts","V20-OGR-06-ui-tui-visible-state","UI / TUI Visible Work-State","src/utils/autoModeDenials.ts","yes","shared_utility_baseline_no_new_absorption","P2","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","no-loss baseline","shared utility is signed as baseline/no-new-absorption or reference-only no-loss; it must not be sold as a new product feature.","visible-work-state;tool-permission-lifecycle;source-truth-coding","5","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance","do not claim as reference feature parity."
"utils/autoRunIssue.tsx","V20-OGR-12-shared-platform-utilities","Shared Platform Utilities","src/utils/autoRunIssue.tsx","yes","shared_utility_imported_keep","P3","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","SIGNED_IMPORTED_HELPER_NO_RUNTIME","implemented+tested","named DSXU owner has behavior evidence, test evidence, and live/TUI/API evidence; this is DSXU implementation evidence, not reference parity.","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache","4","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json","claim DSXU-owned generic mechanism only with owner/test/live evidence."
