"statusCode","path","ownerPacket","reviewState","recommendedAction","source"
"M","src/dsxu/engine/__tests__/control-plane-v1.test.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register"
"M","src/dsxu/engine/__tests__/engine.test.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register"
"??","src/dsxu/engine/__tests__/extension-runtime-owner-v20.test.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register"
"M","src/dsxu/engine/__tests__/full-absorb.test.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register"
"M","src/dsxu/engine/__tests__/gate-integration.test.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register"
"M","src/dsxu/engine/__tests__/goal-driven-optimization-contract-v1.test.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","current-refresh-20260515"
"??","src/dsxu/engine/__tests__/llm-adapter-owner-v1.test.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register"
"M","src/dsxu/engine/__tests__/mainline-tool-adapter-v1.test.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register"
"M","src/dsxu/engine/__tests__/network-facade-v1.test.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register"
"M","src/dsxu/engine/__tests__/next-stage-productization-contract-v1.test.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","current-refresh-20260515"
"M","src/dsxu/engine/__tests__/reference-experience-quality-contract-v1.test.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register"
"M","src/dsxu/engine/__tests__/reference-governance-absorption-contract-v1.test.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","current-classifier"
"M","src/dsxu/engine/__tests__/release-surface-v1.test.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register"
"M","src/dsxu/engine/__tests__/release-test-gate-v1.test.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","current-classifier"
"M","src/dsxu/engine/__tests__/remote-lifecycle-v1.test.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register"
"M","src/dsxu/engine/__tests__/toolchain-selfcheck-v1.test.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","current-refresh-20260515"
"??","src/dsxu/engine/__tests__/tool-definition-v20.test.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register"
"M","src/dsxu/engine/__tests__/v10-reference-behavior-productization-contract-v1.test.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register"
"M","src/dsxu/engine/__tests__/v11-100-point-roadmap-contract-v1.test.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","current-refresh-20260515"
"M","src/dsxu/engine/__tests__/v18-dirty-quarantine-ledger-v1.test.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register"
"M","src/dsxu/engine/__tests__/v18-open-source-package-gate-v1.test.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register"
"M","src/dsxu/engine/__tests__/v6-mainline-completion-contract-v1.test.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register"
"M","src/dsxu/engine/__tests__/v7-productization-contract-v1.test.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","current-refresh-20260515"
"M","src/dsxu/engine/__tests__/v8-product-build-contract-v1.test.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register"
"M","src/dsxu/engine/__tests__/v9-reference-absorption-completion-contract-v1.test.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register"
"??","src/dsxu/engine/__tests__/visible-shared-owner-v20.test.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register"
"M","src/dsxu/engine/__tests__/wsl-native-mirror-plan-v1.test.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","current-classifier"
"M","src/dsxu/engine/adapters/__tests__/adapter-absorption.test.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register"
"M","src/dsxu/engine/background-governance-contract.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register"
"M","src/dsxu/engine/config.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register"
"M","src/dsxu/engine/context-window-manager-v1.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register"
"M","src/dsxu/engine/coordinator-v1.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register"
"M","src/dsxu/engine/doctor.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register"
"M","src/dsxu/engine/entrypoint-policy.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register"
"M","src/dsxu/engine/goal-driven-optimization-contract.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","current-refresh-20260515"
"M","src/dsxu/engine/graph/graph-memory.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register"
"M","src/dsxu/engine/high-pressure-reference-absorption-contract.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register"
"M","src/dsxu/engine/llm-adapter.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register"
"M","src/dsxu/engine/next-stage-productization-contract.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register"
"M","src/dsxu/engine/product-reality-hardening-contract.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register"
"M","src/dsxu/engine/reference-experience-quality-contract.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register"
"M","src/dsxu/engine/reference-governance-absorption-contract.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register"
"M","src/dsxu/engine/release-test-gate.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register"
"M","src/dsxu/engine/retrieval/integration-example.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register"
"M","src/dsxu/engine/v10-reference-behavior-productization-contract.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register"
"M","src/dsxu/engine/v11-100-point-roadmap-contract.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register"
"M","src/dsxu/engine/v18-open-source-package-gate.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register"
"M","src/dsxu/engine/v18-proprietary-code-risk-gate.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register"
"M","src/dsxu/engine/v18-public-surface-clean-gate.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register"
"M","src/dsxu/engine/v18-release-provenance-gate.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register"
"M","src/dsxu/engine/v6-mainline-completion-contract.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register"
"M","src/dsxu/engine/v7-productization-contract.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register"
"M","src/dsxu/engine/v8-product-build-contract.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register"
"M","src/dsxu/engine/v9-reference-absorption-completion-contract.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register"
"M","src/dsxu/integration/harness/control-plane-stage-acceptance-v1-harness.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","ogr13-remap"
"M","src/dsxu/integration/harness/real-tui-harness.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","owner-review-signoff-or-adjust","current-refresh-20260515"
"M","src/dsxu/integration/harness/recovery-runtime-v3-harness.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","ogr13-remap"
"M","src/dsxu/integration/harness/remote-network-workflow-v1-harness.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","ogr13-remap"
"M","src/dsxu/integration/harness/toolchain-selfcheck-v1-harness.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","current-refresh-20260515"
"M","src/services/lsp/config.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register;owner-remap-20260515"
"M","src/services/lsp/LSPClient.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register;owner-remap-20260515"
"M","src/services/lsp/LSPDiagnosticRegistry.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register;owner-remap-20260515"
"M","src/services/lsp/LSPServerInstance.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register;owner-remap-20260515"
"M","src/services/lsp/LSPServerManager.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register;owner-remap-20260515"
"M","src/services/lsp/passiveFeedback.ts","V20-OGR-09-dsxu-engine-mainline","owner-review-required","review-engine-mainline-composition-and-evidence-terms","previous-register;owner-remap-20260515"
"M","src/commands.ts","V20-OGR-10-entry-query-tool-composition","high-risk-owner-review-required","prove-single-query-loop-and-no-second-entry-runtime","ogr13-remap"
"M","src/constants/betas.ts","V20-OGR-10-entry-query-tool-composition","high-risk-owner-review-required","prove-single-query-loop-and-no-second-entry-runtime","ogr13-remap"
"M","src/constants/cyberRiskInstruction.ts","V20-OGR-10-entry-query-tool-composition","high-risk-owner-review-required","prove-single-query-loop-and-no-second-entry-runtime","ogr13-remap"
"M","src/constants/errorIds.ts","V20-OGR-10-entry-query-tool-composition","high-risk-owner-review-required","prove-single-query-loop-and-no-second-entry-runtime","ogr13-remap"
"M","src/constants/product.ts","V20-OGR-10-entry-query-tool-composition","high-risk-owner-review-required","prove-single-query-loop-and-no-second-entry-runtime","ogr13-remap"
"M","src/constants/prompts.ts","V20-OGR-10-entry-query-tool-composition","high-risk-owner-review-required","prove-single-query-loop-and-no-second-entry-runtime","ogr13-remap"
"M","src/constants/system.ts","V20-OGR-10-entry-query-tool-composition","high-risk-owner-review-required","prove-single-query-loop-and-no-second-entry-runtime","ogr13-remap"
"M","src/constants/toolLimits.ts","V20-OGR-10-entry-query-tool-composition","high-risk-owner-review-required","prove-single-query-loop-and-no-second-entry-runtime","ogr13-remap"
"M","src/constants/tools.ts","V20-OGR-10-entry-query-tool-composition","high-risk-owner-review-required","prove-single-query-loop-and-no-second-entry-runtime","ogr13-remap"
"M","src/constants/xml.ts","V20-OGR-10-entry-query-tool-composition","high-risk-owner-review-required","prove-single-query-loop-and-no-second-entry-runtime","ogr13-remap"
"M","src/dsxu/engine/extended-tools.ts","V20-OGR-10-entry-query-tool-composition","high-risk-owner-review-required","prove-single-query-loop-and-no-second-entry-runtime","previous-register"
"M","src/dsxu/engine/index.ts","V20-OGR-10-entry-query-tool-composition","high-risk-owner-review-required","prove-single-query-loop-and-no-second-entry-runtime","previous-register"
"M","src/dsxu/engine/types.ts","V20-OGR-10-entry-query-tool-composition","high-risk-owner-review-required","prove-single-query-loop-and-no-second-entry-runtime","previous-register"
"M","src/main.tsx","V20-OGR-10-entry-query-tool-composition","high-risk-owner-review-required","prove-single-query-loop-and-no-second-entry-runtime","previous-register"
"M","src/query.ts","V20-OGR-10-entry-query-tool-composition","high-risk-owner-review-required","prove-single-query-loop-and-no-second-entry-runtime","previous-register"
"M","src/query/config.ts","V20-OGR-10-entry-query-tool-composition","high-risk-owner-review-required","prove-single-query-loop-and-no-second-entry-runtime","ogr13-remap"
"M","src/query/deps.ts","V20-OGR-10-entry-query-tool-composition","high-risk-owner-review-required","prove-single-query-loop-and-no-second-entry-runtime","ogr13-remap"
"M","src/query/stopHooks.ts","V20-OGR-10-entry-query-tool-composition","high-risk-owner-review-required","prove-single-query-loop-and-no-second-entry-runtime","ogr13-remap"
"M","src/QueryEngine.ts","V20-OGR-10-entry-query-tool-composition","high-risk-owner-review-required","prove-single-query-loop-and-no-second-entry-runtime","previous-register"
"M","src/tools.ts","V20-OGR-10-entry-query-tool-composition","high-risk-owner-review-required","prove-single-query-loop-and-no-second-entry-runtime","ogr13-remap"
"D","src/utils/desktopDeepLink.ts","V20-OGR-12-delete-duplicate-desktop-deeplink-helper","delete-ready-pending-git-mutation-review","keep-deleted-and-stage-removal-only-after-explicit-git-review","deletion-mutation-review"
"M","src/bootstrap/state.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","ogr13-remap"
"M","src/constants/figures.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","ogr13-remap"
"M","src/constants/github-app.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","ogr13-remap"
"M","src/constants/keys.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","ogr13-remap"
"M","src/constants/outputStyles.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","ogr13-remap"
"M","src/constants/spinnerVerbs.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","ogr13-remap"
"M","src/constants/turnCompletionVerbs.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","ogr13-remap"
"M","src/context.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","ogr13-remap"
"M","src/coordinator/coordinatorMode.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","ogr13-remap"
"M","src/history.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","ogr13-remap"
"M","src/ink.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","ogr13-remap"
"M","src/interactiveHelpers.tsx","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","ogr13-remap"
"M","src/memdir/findRelevantMemories.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","ogr13-remap"
"M","src/memdir/memdir.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","ogr13-remap"
"M","src/memdir/memoryAge.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","ogr13-remap"
"M","src/memdir/memoryScan.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","ogr13-remap"
"M","src/memdir/memoryTypes.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","ogr13-remap"
"M","src/memdir/paths.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","ogr13-remap"
"M","src/migrations/migrateAutoUpdatesToSettings.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","ogr13-remap"
"M","src/migrations/migrateBypassPermissionsAcceptedToSettings.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","ogr13-remap"
"M","src/migrations/resetAutoModeOptInForDefaultOffer.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","ogr13-remap"
"M","src/native-ts/file-index/index.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","ogr13-remap"
"M","src/native-ts/yoga-layout/enums.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","ogr13-remap"
"M","src/native-ts/yoga-layout/index.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","ogr13-remap"
"M","src/outputStyles/loadOutputStylesDir.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","ogr13-remap"
"M","src/projectOnboardingState.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","ogr13-remap"
"M","src/services/analytics/config.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/analytics/datadog.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"??","src/services/analytics/featureFlags.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/analytics/firstPartyEventLogger.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/analytics/firstPartyEventLoggingExporter.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/analytics/metadata.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/analytics/sink.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/analytics/sinkKillswitch.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/autoDream/autoDream.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/autoDream/config.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/autoDream/consolidationLock.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/autoDream/consolidationPrompt.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/awaySummary.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/compact/autoCompact.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/compact/compact.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/compact/compactWarningHook.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/compact/compactWarningState.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/compact/grouping.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/compact/microCompact.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/compact/postCompactCleanup.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/compact/sessionMemoryCompact.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/compact/timeBasedMCConfig.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/diagnosticTracking.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/dsxuLimits.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/dsxuLimitsHook.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/embedding/store.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/experience/self-rag.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/experience/store.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/extractMemories/extractMemories.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/extractMemories/prompts.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/internalLogging.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/MagicDocs/magicDocs.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/MagicDocs/prompts.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/mockRateLimits.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/mutation/operators.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/notifier.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/policyLimits/index.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/policyLimits/types.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/PromptSuggestion/promptSuggestion.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/PromptSuggestion/speculation.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/rateLimitMocking.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/remoteManagedSettings/index.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/remoteManagedSettings/securityCheck.tsx","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/remoteManagedSettings/syncCache.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/remoteManagedSettings/syncCacheState.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/remoteManagedSettings/types.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/SessionMemory/prompts.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/SessionMemory/sessionMemory.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/SessionMemory/sessionMemoryUtils.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
"M","src/services/settingsSync/index.ts","V20-OGR-12-shared-platform-utilities","remapped-to-named-owner-pending-owner-git-signoff","owner-review-signoff-under-remapped-packet","previous-register"
