path,kind,capability,primaryLabel,labels,defaultMainline,appRuntime,cliScript,testContract,docEvidence,experiment,frozen,historicalResidue,importedByCount,referencedByScriptsCount,referencedByTestsCount,referencedByDocsCount,recommendation,reasons
src/utils/gitSettings.ts,source,configuration,default-mainline,default-mainline,true,true,false,false,false,false,false,false,2,0,0,2,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/github/ghAuthStatus.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,2,0,0,2,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/githubRepoPathMapping.ts,source,core-or-unclear,app-runtime,app-runtime,false,true,false,false,false,false,false,false,4,0,0,2,未归类或弱证据；需要 owner 判断是否保留、接入、冻结或删除。,reachable from app runtime roots
src/utils/glob.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,1,0,0,2,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/gracefulShutdown.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,28,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/groupToolUses.ts,source,tool-system,default-mainline,default-mainline,true,true,false,false,false,false,false,false,1,0,0,2,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/handlePromptSubmit.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,3,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/hash.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,6,0,0,2,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/headlessProfiler.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,4,0,0,4,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/heapDumpService.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,1,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/heatmap.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,1,0,0,2,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/highlightMatch.tsx,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,2,0,0,2,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/hooks.ts,source,core-or-unclear,default-mainline,default-mainline; test-contract,true,true,false,true,false,false,false,false,32,0,1,8,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; test path or referenced by tests
src/utils/hooks/AsyncHookRegistry.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,3,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/hooks/apiQueryHookHelper.ts,source,query-loop-default-runtime,default-mainline,default-mainline,true,true,false,false,false,false,false,false,1,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/hooks/execAgentHook.ts,source,agent-task-orchestration,default-mainline,default-mainline,true,true,false,false,false,false,false,false,1,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/hooks/execHttpHook.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,1,0,0,2,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/hooks/execPromptHook.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,1,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/hooks/fileChangedWatcher.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,4,0,0,2,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/hooks/hookEvents.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,4,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/hooks/hookHelpers.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,3,0,0,2,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/hooks/hooksConfigManager.ts,source,configuration,default-mainline,default-mainline,true,true,false,false,false,false,false,false,3,0,0,4,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/hooks/hooksConfigSnapshot.ts,source,configuration,default-mainline,default-mainline,true,true,false,false,false,false,false,false,6,0,0,2,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/hooks/hooksSettings.ts,source,configuration,default-mainline,default-mainline,true,true,false,false,false,false,false,false,7,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/hooks/postSamplingHooks.ts,source,core-or-unclear,default-mainline,default-mainline; test-contract,true,true,false,true,false,false,false,false,13,0,1,2,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; test path or referenced by tests
src/utils/hooks/registerFrontmatterHooks.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,1,0,0,2,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/hooks/registerSkillHooks.ts,source,mcp-skill-workflow,default-mainline,default-mainline,true,true,false,false,false,false,false,false,1,0,0,2,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/hooks/sessionHooks.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,11,0,0,2,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/hooks/skillImprovement.ts,source,mcp-skill-workflow,default-mainline,default-mainline,true,true,false,false,false,false,false,false,3,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/hooks/ssrfGuard.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,1,0,0,2,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/horizontalScroll.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,1,0,0,2,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/http.ts,source,core-or-unclear,default-mainline,default-mainline; test-contract,true,true,false,true,false,false,false,false,15,0,1,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; test path or referenced by tests
src/utils/hyperlink.ts,source,tui-visible-state,default-mainline,default-mainline,true,true,false,false,false,false,false,false,3,0,0,2,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/iTermBackup.ts,source,core-or-unclear,app-runtime,app-runtime,false,true,false,false,false,false,false,false,1,0,0,2,未归类或弱证据；需要 owner 判断是否保留、接入、冻结或删除。,reachable from app runtime roots
src/utils/ide.ts,source,core-or-unclear,default-mainline,default-mainline; test-contract,true,true,false,true,false,false,false,false,26,0,1,5,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; test path or referenced by tests
src/utils/idePathConversion.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,2,0,0,2,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/idleTimeout.ts,source,core-or-unclear,app-runtime,app-runtime,false,true,false,false,false,false,false,false,1,0,0,2,未归类或弱证据；需要 owner 判断是否保留、接入、冻结或删除。,reachable from app runtime roots
src/utils/imagePaste.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,5,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/imageResizer.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,20,0,0,2,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/imageStore.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,7,0,0,2,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/imageValidation.ts,source,core-or-unclear,default-mainline,default-mainline; experiment,true,true,false,false,false,true,false,false,3,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; experimental/eval/proof/smoke naming signal
src/utils/immediateCommand.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,3,0,0,4,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/inProcessTeammateHelpers.ts,source,agent-task-orchestration,default-mainline,default-mainline,true,true,false,false,false,false,false,false,2,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/ink.ts,source,tui-visible-state,default-mainline,default-mainline,true,true,false,false,false,false,false,false,8,0,0,2,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/instructionFiles.ts,source,core-or-unclear,default-mainline,default-mainline; test-contract,true,true,false,true,false,false,false,false,1,0,1,6,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; test path or referenced by tests
src/utils/intl.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,13,0,0,2,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/jetbrains.ts,source,core-or-unclear,default-mainline,default-mainline; test-contract,true,true,false,true,false,false,false,false,2,0,1,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; test path or referenced by tests
src/utils/json.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,27,0,0,2,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/jsonRead.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,3,0,0,2,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/keyboardShortcuts.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,1,0,0,2,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/lazySchema.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,94,0,0,2,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/listSessionsImpl.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,1,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/localInstaller.ts,source,core-or-unclear,default-mainline,default-mainline; test-contract,true,true,false,true,false,false,false,false,6,0,1,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; test path or referenced by tests
src/utils/lockfile.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,9,0,0,2,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/log.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,242,0,0,4,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/logoV2Utils.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,3,0,0,4,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/mailbox.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,1,0,0,2,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/managedEnv.ts,source,configuration,app-runtime,app-runtime; test-contract,false,true,false,true,false,false,false,false,4,0,1,3,保留为测试合同；若声称产品能力，必须补默认链可达性证据。,reachable from app runtime roots; test path or referenced by tests
src/utils/managedEnvConstants.ts,source,configuration,app-runtime,app-runtime; test-contract; historical-residue,false,true,false,true,false,false,false,true,3,0,1,4,保留为测试合同；若声称产品能力，必须补默认链可达性证据。,reachable from app runtime roots; test path or referenced by tests; versioned/reference/absorption/legacy naming signal
src/utils/markdown.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,4,0,0,2,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/markdownConfigLoader.ts,source,configuration,default-mainline,default-mainline; test-contract,true,true,false,true,false,false,false,false,9,0,1,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; test path or referenced by tests
src/utils/math.ts,source,core-or-unclear,unclassified,,false,false,false,false,false,false,false,false,0,0,0,5,未归类或弱证据；需要 owner 判断是否保留、接入、冻结或删除。,
src/utils/mcp/dateTimeParser.ts,source,mcp-skill-workflow,default-mainline,default-mainline,true,true,false,false,false,false,false,false,1,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/mcp/elicitationValidation.ts,source,mcp-skill-workflow,default-mainline,default-mainline,true,true,false,false,false,false,false,false,1,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/mcpInstructionsDelta.ts,source,mcp-skill-workflow,default-mainline,default-mainline,true,true,false,false,false,false,false,false,3,0,0,4,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/mcpOutputStorage.ts,source,mcp-skill-workflow,default-mainline,default-mainline,true,true,false,false,false,false,false,false,3,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/mcpValidation.ts,source,mcp-skill-workflow,default-mainline,default-mainline,true,true,false,false,false,false,false,false,4,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/mcpWebSocketTransport.ts,source,mcp-skill-workflow,default-mainline,default-mainline,true,true,false,false,false,false,false,false,1,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/memoize.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,9,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/memory/types.ts,source,context-memory-compact,default-mainline,default-mainline,true,true,false,false,false,false,false,false,4,0,0,2,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/memory/versions.ts,source,context-memory-compact,default-mainline,default-mainline,true,true,false,false,false,false,false,false,1,0,0,2,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/memoryFileDetection.ts,source,context-memory-compact,default-mainline,default-mainline; test-contract,true,true,false,true,false,false,false,false,4,0,1,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; test path or referenced by tests
src/utils/messagePredicates.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,2,0,0,2,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/messageQueueManager.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,32,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/messages.ts,source,core-or-unclear,default-mainline,default-mainline; test-contract,true,true,false,true,false,false,false,false,155,0,1,7,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; test path or referenced by tests
src/utils/messages/mappers.ts,source,core-or-unclear,default-mainline,default-mainline,true,true,false,false,false,false,false,false,4,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/messages/systemInit.ts,source,core-or-unclear,app-runtime,app-runtime; test-contract,false,true,false,true,false,false,false,false,1,0,1,3,保留为测试合同；若声称产品能力，必须补默认链可达性证据。,reachable from app runtime roots; test path or referenced by tests
src/utils/model/agent.ts,source,provider-model-cost-cache,default-mainline,default-mainline,true,true,false,false,false,false,false,false,8,0,0,5,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/model/aliases.ts,source,provider-model-cost-cache,default-mainline,default-mainline,true,true,false,false,false,false,false,false,14,0,0,4,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/model/antModels.ts,source,provider-model-cost-cache,default-mainline,default-mainline; historical-residue,true,true,false,false,false,false,false,true,6,0,0,5,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; versioned/reference/absorption/legacy naming signal
src/utils/model/bedrock.ts,source,provider-model-cost-cache,default-mainline,default-mainline,true,true,false,false,false,false,false,false,4,0,0,4,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/model/check1mAccess.ts,source,provider-model-cost-cache,default-mainline,default-mainline,true,true,false,false,false,false,false,false,2,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/model/configs.ts,source,provider-model-cost-cache,default-mainline,default-mainline,true,true,false,false,false,false,false,false,4,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/model/contextWindowUpgradeCheck.ts,source,provider-model-cost-cache,default-mainline,default-mainline,true,true,false,false,false,false,false,false,3,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/model/deepseekV4Control.ts,source,provider-model-cost-cache,default-mainline,default-mainline; cli-script; test-contract,true,true,true,true,false,false,false,false,59,10,3,25,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; script path or referenced by package/script evidence; test path or referenced by tests
src/utils/model/deepseekV4CostRouter.ts,source,provider-model-cost-cache,default-mainline,default-mainline; cli-script; test-contract,true,true,true,true,false,false,false,false,4,10,1,19,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; script path or referenced by package/script evidence; test path or referenced by tests
src/utils/model/deprecation.ts,source,provider-model-cost-cache,default-mainline,default-mainline; test-contract,true,true,false,true,false,false,false,false,2,0,1,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; test path or referenced by tests
src/utils/model/dsxuModel.ts,source,provider-model-cost-cache,default-mainline,default-mainline; cli-script,true,true,true,false,false,false,false,false,15,1,0,4,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; script path or referenced by package/script evidence
src/utils/model/model.ts,source,provider-model-cost-cache,default-mainline,default-mainline; cli-script,true,true,true,false,false,false,false,false,76,1,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; script path or referenced by package/script evidence
src/utils/model/modelAllowlist.ts,source,provider-model-cost-cache,default-mainline,default-mainline,true,true,false,false,false,false,false,false,5,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/model/modelCapabilities.ts,source,provider-model-cost-cache,default-mainline,default-mainline; test-contract,true,true,false,true,false,false,false,false,2,0,1,5,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; test path or referenced by tests
src/utils/model/modelOptions.ts,source,provider-model-cost-cache,default-mainline,default-mainline; cli-script,true,true,true,false,false,false,false,false,6,1,0,4,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; script path or referenced by package/script evidence
src/utils/model/modelStrings.ts,source,provider-model-cost-cache,default-mainline,default-mainline,true,true,false,false,false,false,false,false,7,0,0,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots
src/utils/model/modelSupportOverrides.ts,source,provider-model-cost-cache,default-mainline,default-mainline; test-contract,true,true,false,true,false,false,false,false,3,0,1,3,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; test path or referenced by tests
src/utils/model/providerMigration/providerMigration1mAccess.ts,source,provider-model-cost-cache,default-mainline,default-mainline; historical-residue,true,true,false,false,false,false,false,true,2,0,0,5,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; versioned/reference/absorption/legacy naming signal
src/utils/model/providerMigration/providerMigrationAdvisorModel.ts,source,provider-model-cost-cache,default-mainline,default-mainline; historical-residue,true,true,false,false,false,false,false,true,1,0,0,5,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; versioned/reference/absorption/legacy naming signal
src/utils/model/providerMigration/providerMigrationAgentModel.ts,source,provider-model-cost-cache,default-mainline,default-mainline; historical-residue,true,true,false,false,false,false,false,true,1,0,0,4,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; versioned/reference/absorption/legacy naming signal
src/utils/model/providerMigration/providerMigrationAliases.ts,source,provider-model-cost-cache,default-mainline,default-mainline; historical-residue,true,true,false,false,false,false,false,true,2,0,0,5,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; versioned/reference/absorption/legacy naming signal
src/utils/model/providerMigration/providerMigrationBetas.ts,source,provider-model-cost-cache,default-mainline,default-mainline; test-contract; historical-residue,true,true,false,true,false,false,false,true,1,0,1,6,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; test path or referenced by tests; versioned/reference/absorption/legacy naming signal
src/utils/model/providerMigration/providerMigrationContext.ts,source,provider-model-cost-cache,default-mainline,default-mainline; historical-residue,true,true,false,false,false,false,false,true,1,0,0,5,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; versioned/reference/absorption/legacy naming signal
src/utils/model/providerMigration/providerMigrationContextWindowManager.ts,source,provider-model-cost-cache,historical-residue,historical-residue,false,false,false,false,false,false,false,true,1,0,0,6,历史/吸收/兼容残留；建议归档或加 owner 注释，避免被误认为当前能力。,versioned/reference/absorption/legacy naming signal
src/utils/model/providerMigration/providerMigrationDeprecation.ts,source,provider-model-cost-cache,default-mainline,default-mainline; historical-residue,true,true,false,false,false,false,false,true,1,0,0,5,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; versioned/reference/absorption/legacy naming signal
src/utils/model/providerMigration/providerMigrationEffort.ts,source,provider-model-cost-cache,default-mainline,default-mainline; historical-residue,true,true,false,false,false,false,false,true,1,0,0,5,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; versioned/reference/absorption/legacy naming signal
src/utils/model/providerMigration/providerMigrationFastMode.ts,source,provider-model-cost-cache,default-mainline,default-mainline; historical-residue,true,true,false,false,false,false,false,true,1,0,0,5,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; versioned/reference/absorption/legacy naming signal
src/utils/model/providerMigration/providerMigrationInsightsModel.ts,source,provider-model-cost-cache,default-mainline,default-mainline; historical-residue,true,true,false,false,false,false,false,true,1,0,0,5,保留为默认主链；需要保证小测试、可见状态、验证和 DeepSeek 低认知负担。,reachable from task-mainline roots; reachable from app runtime roots; versioned/reference/absorption/legacy naming signal
