"path","line","category","severity","disposition","ownerGuess","requiredAction","excerpt"
"src\dsxu\integration\harness\experience-store-source-truth-conflict-v1-harness.ts","166","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","tags: ['invoice', 'paid', 'legacy', 'success-fix'],"
"src\dsxu\integration\harness\experience-store-source-truth-conflict-v1-harness.ts","228","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","query: 'fix invoice paid status; ignore stale legacy invoice memory if current source differs',"
"src\dsxu\integration\harness\experience-store-source-truth-conflict-v1-harness.ts","244","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","pendingTasks: ['reject stale legacy path', 'read current source truth', 'verify current test'],"
"src\dsxu\integration\harness\experience-store-source-truth-conflict-v1-harness.ts","246","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","nextAction: 'Read current invoice.ts before Edit; never edit legacyInvoice.ts from memory.',"
"src\dsxu\integration\harness\experience-store-source-truth-conflict-v1-harness.ts","256","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","guard.staleRecallIds.includes('exp-invoice-stale-legacy-success') &&"
"src\dsxu\integration\harness\experience-store-source-truth-conflict-v1-harness.ts","259","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","if (!staleTargetRejected) throw new Error('stale legacy recall was not rejected as an edit target')"
"src\dsxu\integration\harness\experience-store-source-truth-conflict-v1-harness.ts","294","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","recalls.some(recall => recall.entry.id === 'exp-invoice-stale-legacy-success') &&"
"src\dsxu\integration\harness\file-edit-adapter-atomic-v1-harness.ts","2","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","* FileEdit Adapter Atomic V1 Harness"
"src\dsxu\integration\harness\file-edit-adapter-atomic-v1-harness.ts","7","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","import { FileEditAdapter } from '../../engine/adapters/file-edit-adapter'"
"src\dsxu\integration\harness\file-edit-adapter-atomic-v1-harness.ts","13","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","const adapter = new FileEditAdapter()"
"src\dsxu\integration\harness\file-edit-adapter-atomic-v1-harness.ts","16","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","const hasAtomicWrite = typeof (adapter as any).atomicWriteFile === 'function'"
"src\dsxu\integration\harness\file-edit-adapter-atomic-v1-harness.ts","17","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","const hasConflictDetection = typeof (adapter as any).detectConflicts === 'function'"
"src\dsxu\integration\harness\file-edit-adapter-atomic-v1-harness.ts","18","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","const hasPermissionChecks = typeof (adapter as any).performPermissionChecks === 'function'"
"src\dsxu\integration\harness\file-edit-adapter-atomic-v1-harness.ts","30","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","adapterExists: true,"
"src\dsxu\integration\harness\file-edit-adapter-atomic-v1-harness.ts","43","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","const adapter = new FileEditAdapter()"
"src\dsxu\integration\harness\file-edit-adapter-atomic-v1-harness.ts","66","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","adapterExists: true,"
"src\dsxu\integration\harness\file-edit-adapter-atomic-v1-harness.ts","70","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","hasGenerateAtomicOperationSummary: typeof (adapter as any).generateAtomicOperationSummary === 'function'"
"src\dsxu\integration\harness\file-edit-adapter-atomic-v1-harness.ts","77","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","export const FileEditAdapterAtomicHarness = {"
"src\dsxu\integration\harness\query-loop-recovery-v1-harness.ts","1","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","import { createRecoveryBridge } from '../../engine/query-loop'"
"src\dsxu\integration\harness\query-loop-recovery-v1-harness.ts","6","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","* 验证query-loop与Recovery Bridge的联动"
"src\dsxu\integration\harness\query-loop-recovery-v1-harness.ts","9","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","private recoveryBridge: ReturnType<typeof createRecoveryBridge>"
"src\dsxu\integration\harness\query-loop-recovery-v1-harness.ts","12","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","this.recoveryBridge = createRecoveryBridge()"
"src\dsxu\integration\harness\query-loop-recovery-v1-harness.ts","44","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","const decision = this.recoveryBridge.getRecoveryDecisionForQueryLoop(context)"
"src\dsxu\integration\harness\query-loop-recovery-v1-harness.ts","100","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","const decision = this.recoveryBridge.getRecoveryDecisionForQueryLoop(context)"
"src\dsxu\integration\harness\query-loop-recovery-v1-harness.ts","146","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","const decision = this.recoveryBridge.getRecoveryDecisionForQueryLoop(context)"
"src\dsxu\integration\harness\raw-evidence-readiness-register-v1-harness.ts","5","stub_or_incomplete","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","validateDeferredEvalRawLiveManifest,"
"src\dsxu\integration\harness\raw-evidence-readiness-register-v1-harness.ts","31","stub_or_incomplete","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","deferredEvalRawLiveManifestPath?: string"
"src\dsxu\integration\harness\raw-evidence-readiness-register-v1-harness.ts","42","stub_or_incomplete","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","const deferredEvalRawLiveManifestPath = options.deferredEvalRawLiveManifestPath ??"
"src\dsxu\integration\harness\raw-evidence-readiness-register-v1-harness.ts","43","stub_or_incomplete","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","join(process.cwd(), '.dsxu', 'trace', 'deferred-eval-raw-live-codex-runner-v1', 'deferred-eval-raw-live-manifest.json')"
"src\dsxu\integration\harness\raw-evidence-readiness-register-v1-harness.ts","44","stub_or_incomplete","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","const deferredEvalRawLiveInput = await readJsonIfExists(deferredEvalRawLiveManifestPath)"
"src\dsxu\integration\harness\raw-evidence-readiness-register-v1-harness.ts","45","stub_or_incomplete","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","const deferredEvalRawLiveManifest = deferredEvalRawLiveInput"
"src\dsxu\integration\harness\raw-evidence-readiness-register-v1-harness.ts","46","stub_or_incomplete","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","? validateDeferredEvalRawLiveManifest(deferredEvalRawLiveInput)"
"src\dsxu\integration\harness\raw-evidence-readiness-register-v1-harness.ts","51","stub_or_incomplete","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","deferredEvalRawLiveManifest,"
"src\dsxu\integration\harness\raw-evidence-readiness-register-v1-harness.ts","59","stub_or_incomplete","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","await writeJson(tracePath, { p12Report, collectionPack, deferredEvalRawLiveManifest, register })"
"src\dsxu\integration\harness\recovery-query-loop-v3-harness.ts","1","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","import { createRecoveryBridge } from '../../engine/query-loop'"
"src\dsxu\integration\harness\recovery-query-loop-v3-harness.ts","9","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","private bridge: ReturnType<typeof createRecoveryBridge>"
"src\dsxu\integration\harness\recovery-query-loop-v3-harness.ts","12","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","this.bridge = createRecoveryBridge()"
"src\dsxu\integration\harness\recovery-query-loop-v3-harness.ts","18","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","testBridgeLayer() {"
"src\dsxu\integration\harness\recovery-query-loop-v3-harness.ts","22","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","console.log(`   - createRecoveryBridge: ${typeof this.bridge}`)"
"src\dsxu\integration\harness\recovery-query-loop-v3-harness.ts","23","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","console.log(`   - getRecoveryDecisionForQueryLoop: ${typeof this.bridge.getRecoveryDecisionForQueryLoop}`)"
"src\dsxu\integration\harness\recovery-query-loop-v3-harness.ts","24","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","console.log(`   - quickRecoveryDecision: ${typeof this.bridge.quickRecoveryDecision}`)"
"src\dsxu\integration\harness\recovery-query-loop-v3-harness.ts","25","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","console.log(`   - shouldTriggerRecovery: ${typeof this.bridge.shouldTriggerRecovery}`)"
"src\dsxu\integration\harness\recovery-query-loop-v3-harness.ts","37","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","const result = this.bridge.shouldTriggerRecovery(test.failureCount, test.lastError)"
"src\dsxu\integration\harness\recovery-query-loop-v3-harness.ts","42","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","return this.bridge"
"src\dsxu\integration\harness\recovery-query-loop-v3-harness.ts","91","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","const decision = this.bridge.getRecoveryDecisionForQueryLoop(testCase.input)"
"src\dsxu\integration\harness\recovery-query-loop-v3-harness.ts","128","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","const decision = this.bridge.quickRecoveryDecision(reason, failureCount)"
"src\dsxu\integration\harness\recovery-query-loop-v3-harness.ts","151","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","this.testBridgeLayer()"
"src\dsxu\integration\harness\remote-network-workflow-v1-harness.ts","11","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","import { createDsxuLocalProviderBackend } from '../../../services/bridge/dsxuLocalProviderBackend'"
"src\dsxu\integration\harness\remote-network-workflow-v1-harness.ts","15","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","} from '../../../services/bridge/dsxuRemoteSessionCoordinator'"
"src\dsxu\integration\harness\scenario-bugfix-v3-harness.ts","1","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","import { createRecoveryBridge } from '../../engine/query-loop'"
"src\dsxu\integration\harness\scenario-bugfix-v3-harness.ts","9","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","private recoveryBridge: ReturnType<typeof createRecoveryBridge>"
"src\dsxu\integration\harness\scenario-bugfix-v3-harness.ts","12","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","this.recoveryBridge = createRecoveryBridge()"
"src\dsxu\integration\harness\scenario-bugfix-v3-harness.ts","110","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","const recoveryDecision = this.recoveryBridge.getRecoveryDecisionForQueryLoop(recoveryContext)"
"src\dsxu\integration\harness\scenario-eval-v3.ts","1","stub_or_incomplete","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","// Archived DSXU scenario evaluation harness stub. Full historical snapshot is in 隔离处理/V历史记录/src/dsxu/integration/harness/."
"src\dsxu\integration\harness\scenario-multi-slice-v3-harness.ts","1","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","import { createRecoveryBridge } from '../../engine/query-loop'"
"src\dsxu\integration\harness\scenario-multi-slice-v3-harness.ts","9","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","private recoveryBridge: ReturnType<typeof createRecoveryBridge>"
"src\dsxu\integration\harness\scenario-multi-slice-v3-harness.ts","12","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","this.recoveryBridge = createRecoveryBridge()"
"src\dsxu\integration\harness\scenario-multi-slice-v3-harness.ts","154","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","const recoveryDecision = this.recoveryBridge.getRecoveryDecisionForQueryLoop(recoveryContext)"
"src\dsxu\integration\harness\scenario-review-recovery-v3-harness.ts","1","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","import { createRecoveryBridge } from '../../engine/query-loop'"
"src\dsxu\integration\harness\scenario-review-recovery-v3-harness.ts","9","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","private recoveryBridge: ReturnType<typeof createRecoveryBridge>"
"src\dsxu\integration\harness\scenario-review-recovery-v3-harness.ts","12","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","this.recoveryBridge = createRecoveryBridge()"
"src\dsxu\integration\harness\scenario-review-recovery-v3-harness.ts","157","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","const recoveryDecision = this.recoveryBridge.getRecoveryDecisionForQueryLoop(recoveryContext)"
"src\dsxu\integration\harness\toolchain-selfcheck-v1-harness.ts","215","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","role: 'user project JavaScript runtime compatibility boundary',"
"src\dsxu\integration\harness\toolchain-selfcheck-v1-harness.ts","269","third_party_brand_surface","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","pattern: 'openai-bundled tool binary',"
"src\dsxu\tuning\__tests__\tuning.test.ts","5","stub_or_incomplete","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","import { HookRegistry, createPlaceholderHooks, type TuningHook } from '../index';"
"src\dsxu\tuning\__tests__\tuning.test.ts","79","stub_or_incomplete","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","describe('createPlaceholderHooks', () => {"
"src\dsxu\tuning\__tests__\tuning.test.ts","80","stub_or_incomplete","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","test('returns 4 placeholder hooks', () => {"
"src\dsxu\tuning\__tests__\tuning.test.ts","81","stub_or_incomplete","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","const hooks = createPlaceholderHooks();"
"src\dsxu\tuning\__tests__\tuning.test.ts","85","stub_or_incomplete","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","test('all placeholders are disabled', () => {"
"src\dsxu\tuning\__tests__\tuning.test.ts","86","stub_or_incomplete","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","const hooks = createPlaceholderHooks();"
"src\dsxu\tuning\__tests__\tuning.test.ts","92","stub_or_incomplete","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","test('placeholder IDs are unique', () => {"
"src\dsxu\tuning\__tests__\tuning.test.ts","93","stub_or_incomplete","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","const hooks = createPlaceholderHooks();"
"src\hooks\useDiffInIDE.ts","212","stub_or_incomplete","INFO_REVIEW","todo_word_collision_not_incomplete_claim","ui-tui-work-state","treat as task/todo domain wording unless paired with explicit incomplete marker","* TODO: Time out after 5 mins of inactivity?"
"src\hooks\useDiffInIDE.ts","213","stub_or_incomplete","INFO_REVIEW","todo_word_collision_not_incomplete_claim","ui-tui-work-state","treat as task/todo domain wording unless paired with explicit incomplete marker","* TODO: Update auto-approval UI when IDE exits"
"src\hooks\useDiffInIDE.ts","214","stub_or_incomplete","INFO_REVIEW","todo_word_collision_not_incomplete_claim","ui-tui-work-state","treat as task/todo domain wording unless paired with explicit incomplete marker","* TODO: Close the IDE tab when the approval prompt is unmounted"
"src\hooks\useGlobalKeybindings.tsx","30","stub_or_incomplete","INFO_REVIEW","todo_word_collision_not_incomplete_claim","ui-tui-work-state","treat as task/todo domain wording unless paired with explicit incomplete marker","* - ctrl+t: Toggle todo list"
"src\hooks\useGlobalKeybindings.tsx","48","stub_or_incomplete","INFO_REVIEW","todo_word_collision_not_incomplete_claim","ui-tui-work-state","treat as task/todo domain wording unless paired with explicit incomplete marker","// Toggle todo list (ctrl+t) - cycles through views"
"src\ink\render-to-screen.ts","162","stub_or_incomplete","INFO_REVIEW","todo_word_collision_not_incomplete_claim","ui-tui-work-state","treat as task/todo domain wording unless paired with explicit incomplete marker","// to a shared helper (TODO once both are stable). codeUnitToCell"
"src\ink\screen.ts","629","stub_or_incomplete","INFO_REVIEW","todo_word_collision_not_incomplete_claim","ui-tui-work-state","treat as task/todo domain wording unless paired with explicit incomplete marker","* TODO: When soft-wrapping is implemented, SpacerHead cells will be explicitly"
"src\keybindings\KeybindingContext.tsx","205","stub_or_incomplete","INFO_REVIEW","todo_word_collision_not_incomplete_claim","ui-tui-work-state","treat as task/todo domain wording unless paired with explicit incomplete marker","* global bindings (like the todo toggle) when the context is active."
"src\services\analytics\featureFlags.ts","361","stub_or_incomplete","INFO_REVIEW","todo_word_collision_not_incomplete_claim","evidence-telemetry","treat as task/todo domain wording unless paired with explicit incomplete marker","// lands in `value` (current API) or `defaultValue` (post-TODO API shape),"
"src\services\api\deepseek-adapter-cache-prefix-v1.test.ts","6","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","import { DeepSeekAdapter } from './deepseek-adapter.js';"
"src\services\api\deepseek-adapter-cache-prefix-v1.test.ts","53","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","describe('DeepSeek adapter prompt-prefix cache payload', () => {"
"src\services\api\deepseek-adapter-cache-prefix-v1.test.ts","67","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","await DeepSeekAdapter.transformRequest("
"src\services\api\deepseek-adapter.ts","101","stub_or_incomplete","INFO_REVIEW","todo_word_collision_not_incomplete_claim","model-router-cost","treat as task/todo domain wording unless paired with explicit incomplete marker","/<(Read|FileRead|Bash|Shell|PowerShell|PowerShellTool|Write|FileWrite|Edit|FileEdit|Glob|Grep|TodoWrite|Todo|TaskCreate|TaskCreateTool|TaskGet|TaskGetTool|TaskList|TaskListTool|TaskUpdate|TaskUpdateTool|Agent|Task|ForkAgent|SendMessage|SendMessageTool|Skill|SkillTool|MCP|MCPTool|"
"src\services\api\deepseek-adapter.ts","136","stub_or_incomplete","INFO_REVIEW","todo_word_collision_not_incomplete_claim","model-router-cost","treat as task/todo domain wording unless paired with explicit incomplete marker","if (['todowrite', 'todo'].includes(normalized)) return 'TodoWrite';"
"src\services\api\deepseek-adapter.ts","926","stub_or_incomplete","INFO_REVIEW","todo_word_collision_not_incomplete_claim","model-router-cost","treat as task/todo domain wording unless paired with explicit incomplete marker",".replace(/<(Read|FileRead|Bash|Shell|PowerShell|PowerShellTool|Write|FileWrite|Edit|FileEdit|Glob|Grep|TodoWrite|Todo|TaskCreate|TaskCreateTool|TaskGet|TaskGetTool|TaskList|TaskListTool|TaskUpdate|TaskUpdateTool|Agent|Task|ForkAgent|SendMessage|SendMessageTool|Skill|SkillTool|MCP"
"src\services\lsp\LSPServerManager.ts","374","stub_or_incomplete","INFO_REVIEW","todo_word_collision_not_incomplete_claim","coding-workflow","treat as task/todo domain wording unless paired with explicit incomplete marker","* TODO: Integrate with compact - call closeFile() when compact removes files from context"
"src\services\mcp\__tests__\doctor.test.ts","2","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","import { PROVIDER_MIGRATION_CONFIG_SCOPE } from '../../../constants/providerMigrationProtocol'"
"src\services\mcp\__tests__\doctor.test.ts","7","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","test('reports DSXU mainline and provider-migration boundaries without connecting', () => {"
"src\services\mcp\__tests__\doctor.test.ts","22","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","scope: PROVIDER_MIGRATION_CONFIG_SCOPE,"
"src\services\mcp\__tests__\doctor.test.ts","23","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","type: 'provider-migration-mcp',"
"src\services\mcp\__tests__\doctor.test.ts","41","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","expect(report.servers.find(server => server.name === 'migrated')?.owner).toBe('provider-migration-boundary')"
"src\services\mcp\adapters\__tests__\adapters.test.ts","2","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","import { createAllAdapters, FilesystemAdapter, GitAdapter } from '../index';"
"src\services\mcp\adapters\__tests__\adapters.test.ts","3","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","import type { McpAdapterConfig } from '../base';"
"src\services\mcp\adapters\__tests__\adapters.test.ts","5","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","const mockConfig: McpAdapterConfig = {"
"src\services\mcp\adapters\__tests__\adapters.test.ts","10","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","describe('R5-32 MCP Adapters', () => {"
"src\services\mcp\adapters\__tests__\adapters.test.ts","11","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","test('createAllAdapters returns 5 adapters', () => {"
"src\services\mcp\adapters\__tests__\adapters.test.ts","12","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","const adapters = createAllAdapters(mockConfig);"
"src\services\mcp\adapters\__tests__\adapters.test.ts","13","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","expect(adapters.length).toBe(5);"
"src\services\mcp\adapters\__tests__\adapters.test.ts","16","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","test('all adapter names are unique', () => {"
"src\services\mcp\adapters\__tests__\adapters.test.ts","17","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","const adapters = createAllAdapters(mockConfig);"
"src\services\mcp\adapters\__tests__\adapters.test.ts","18","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","const names = adapters.map(a => a.name);"
"src\services\mcp\adapters\__tests__\adapters.test.ts","22","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","test('each adapter has at least 3 tools', async () => {"
"src\services\mcp\adapters\__tests__\adapters.test.ts","23","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","const adapters = createAllAdapters(mockConfig);"
"src\services\mcp\adapters\__tests__\adapters.test.ts","24","runtime_duplication_pressure","INFO_REVIEW","test_or_evidence_context_not_product_runtime","test-evidence-harness","keep as evidence/test context unless imported by product runtime","for (const adapter of adapters) {"
