"relative_path","top_dir","ext","bytes","lines","imports","exports","symbol_signal_count","owner_family","primary_experience_signal","experience_signal_categories","telemetry_data_hits","memory_context_hits","ui_interaction_hits","tool_runtime_hits","permission_safety_hits","recovery_remote_hits","coding_workflow_hits","provider_model_hits","plugin_mcp_skill_hits","contains_inline_sourcemap","dsxu_v20_action"
"utils/plugins/officialMarketplaceGcs.ts","utils",".ts","9338","217","9","2","21","mcp_skill_plugin","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","9","1","5","9","8","9","27","23","9","no","adapt_or_exclude_product_specific"
"utils/plugins/officialMarketplaceStartupCheck.ts","utils",".ts","15192","440","13","5","32","mcp_skill_plugin","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","11","1","4","23","18","75","58","10","2","no","adapt_or_exclude_product_specific"
"utils/plugins/orphanedPluginFilter.ts","utils",".ts","3980","115","3","2","11","mcp_skill_plugin","coding_workflow","memory_context;tool_runtime;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","0","4","0","20","0","3","27","25","19","no","absorb_into_dsxu_mainline"
"utils/plugins/parseMarketplaceInput.ts","utils",".ts","6075","163","5","1","18","mcp_skill_plugin","coding_workflow","telemetry_data;memory_context;ui_interaction;permission_safety;coding_workflow;plugin_mcp_skill","5","1","11","0","1","0","46","0","1","no","absorb_into_dsxu_mainline"
"utils/plugins/performStartupChecks.tsx","utils",".tsx","9597","70","6","1","2","mcp_skill_plugin","coding_workflow","ui_interaction;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","0","0","8","0","10","8","1","7","24","yes","absorb_into_dsxu_mainline"
"utils/plugins/pluginAutoupdate.ts","utils",".ts","9473","285","9","5","20","mcp_skill_plugin","coding_workflow","memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","0","7","15","6","1","5","10","3","91","no","adapt_or_exclude_product_specific"
"utils/plugins/pluginBlocklist.ts","utils",".ts","4361","128","7","2","12","mcp_skill_plugin","coding_workflow","memory_context;ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model;plugin_mcp_skill","0","2","3","3","4","0","4","2","65","no","adapt_or_exclude_product_specific"
"utils/plugins/pluginDirectories.ts","utils",".ts","6669","179","9","6","17","mcp_skill_plugin","coding_workflow","memory_context;ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model;plugin_mcp_skill","0","4","8","5","2","0","6","28","78","no","absorb_into_dsxu_mainline"
"utils/plugins/pluginFlagging.ts","utils",".ts","5621","209","8","6","21","mcp_skill_plugin","coding_workflow","memory_context;ui_interaction;tool_runtime;coding_workflow;provider_model;plugin_mcp_skill","0","1","5","17","0","0","17","21","71","no","absorb_into_dsxu_mainline"
"utils/plugins/pluginIdentifier.ts","utils",".ts","3928","124","2","9","7","mcp_skill_plugin","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model;plugin_mcp_skill","1","7","2","11","4","0","13","1","41","no","adapt_or_exclude_product_specific"
"utils/plugins/pluginInstallationHelpers.ts","utils",".ts","20629","596","21","12","40","mcp_skill_plugin","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","18","16","16","10","22","1","32","55","177","no","absorb_into_dsxu_mainline"
"utils/plugins/pluginLoader.ts","utils",".ts","110261","3303","34","21","226","mcp_skill_plugin","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","2","58","86","53","93","10","203","231","952","no","absorb_into_dsxu_mainline"
"utils/plugins/pluginOptionsStorage.ts","utils",".ts","15302","401","8","11","42","mcp_skill_plugin","coding_workflow","memory_context;ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model;plugin_mcp_skill","0","7","3","11","21","0","14","19","173","no","absorb_into_dsxu_mainline"
"utils/plugins/pluginPolicy.ts","utils",".ts","827","21","1","1","2","mcp_skill_plugin","permission_safety","permission_safety;plugin_mcp_skill","0","0","0","0","10","0","0","0","10","no","absorb_into_dsxu_mainline"
"utils/plugins/pluginStartupCheck.ts","utils",".ts","11096","342","12","8","28","mcp_skill_plugin","coding_workflow","memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","0","20","10","11","7","1","12","4","156","no","absorb_into_dsxu_mainline"
"utils/plugins/pluginVersioning.ts","utils",".ts","5340","158","4","4","13","mcp_skill_plugin","coding_workflow","ui_interaction;coding_workflow;provider_model;plugin_mcp_skill","0","0","4","0","0","0","28","17","36","no","absorb_into_dsxu_mainline"
"utils/plugins/reconciler.ts","utils",".ts","8273","266","10","6","11","mcp_skill_plugin","coding_workflow","memory_context;ui_interaction;tool_runtime;coding_workflow;provider_model;plugin_mcp_skill","0","10","8","9","0","0","36","2","1","no","absorb_into_dsxu_mainline"
"utils/plugins/refresh.ts","utils",".ts","8537","216","17","2","11","mcp_skill_plugin","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","1","2","7","8","0","7","34","18","150","no","absorb_into_dsxu_mainline"
"utils/plugins/schemas.ts","utils",".ts","58914","1682","4","45","62","mcp_skill_plugin","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","6","19","43","38","43","7","143","95","437","no","adapt_or_exclude_product_specific"
"utils/plugins/validatePlugin.ts","utils",".ts","28366","904","9","7","57","mcp_skill_plugin","coding_workflow","telemetry_data;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","8","0","62","28","20","3","33","23","160","no","adapt_or_exclude_product_specific"
"utils/plugins/walkPluginMarkdown.ts","utils",".ts","2222","70","3","1","6","mcp_skill_plugin","coding_workflow","ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;plugin_mcp_skill","0","0","2","2","1","1","3","0","15","no","absorb_into_dsxu_mainline"
"utils/plugins/zipCache.ts","utils",".ts","13163","407","10","15","41","mcp_skill_plugin","coding_workflow","memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","0","31","12","23","3","3","35","91","64","no","adapt_or_exclude_product_specific"
"utils/plugins/zipCacheAdapters.ts","utils",".ts","5310","165","7","5","19","mcp_skill_plugin","coding_workflow","memory_context;ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model;plugin_mcp_skill","0","3","1","22","5","0","22","42","14","no","absorb_into_dsxu_mainline"
"utils/powershell/dangerousCmdlets.ts","utils",".ts","6155","186","2","8","9","support_util","coding_workflow","memory_context;ui_interaction;tool_runtime;permission_safety;coding_workflow;plugin_mcp_skill","0","2","4","7","36","0","19","0","3","no","review_absorb_as_shared_utility_only_if_imported"
"utils/powershell/parser.ts","utils",".ts","66647","1805","5","35","90","support_util","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","14","11","18","28","100","21","140","25","6","no","adapt_or_exclude_product_specific"
"utils/powershell/staticPrefix.ts","utils",".ts","12277","317","5","2","30","support_util","coding_workflow","ui_interaction;tool_runtime;permission_safety;coding_workflow;plugin_mcp_skill","0","0","9","11","19","0","89","0","2","no","adapt_or_exclude_product_specific"
"utils/preflightChecks.tsx","utils",".tsx","19309","151","11","2","15","support_util","coding_workflow","telemetry_data;ui_interaction;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","9","0","15","0","0","5","4","8","7","yes","adapt_or_exclude_product_specific"
"utils/privacyLevel.ts","utils",".ts","1886","56","0","4","4","support_util","telemetry_data","telemetry_data;ui_interaction;provider_model","16","0","1","0","0","0","0","7","0","no","adapt_or_exclude_product_specific"
"utils/process.ts","utils",".ts","2333","69","0","5","9","support_util","coding_workflow","memory_context;ui_interaction;tool_runtime;recovery_remote;coding_workflow;provider_model","0","1","2","10","0","7","10","1","0","no","review_absorb_as_shared_utility_only_if_imported"
"utils/processUserInput/processBashCommand.tsx","utils",".tsx","22279","140","16","1","10","support_util","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","4","11","81","44","11","1","55","4","1","yes","adapt_or_exclude_product_specific"
"utils/processUserInput/processSlashCommand.tsx","utils",".tsx","144807","922","48","4","60","support_util","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","56","88","385","108","34","35","19","46","159","yes","adapt_or_exclude_product_specific"
"utils/processUserInput/processTextPrompt.ts","utils",".ts","3272","101","10","1","9","support_util","coding_workflow","telemetry_data;memory_context;ui_interaction;permission_safety;coding_workflow;provider_model;plugin_mcp_skill","5","3","42","0","7","0","1","4","1","no","adapt_or_exclude_product_specific"
"utils/processUserInput/processUserInput.ts","utils",".ts","19507","606","25","3","32","support_util","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","5","39","199","37","18","22","11","7","4","no","adapt_or_exclude_product_specific"
"utils/profilerBase.ts","utils",".ts","1572","47","2","3","4","support_util","memory_context","telemetry_data;memory_context;ui_interaction;provider_model","1","5","1","0","0","0","0","1","0","no","review_absorb_as_shared_utility_only_if_imported"
"utils/promptCategory.ts","utils",".ts","1502","50","3","2","5","support_util","coding_workflow","telemetry_data;memory_context;tool_runtime;coding_workflow","4","1","0","3","0","0","5","0","0","no","review_absorb_as_shared_utility_only_if_imported"
"utils/promptEditor.ts","utils",".ts","5664","189","9","3","21","support_util","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow","1","5","38","54","2","2","62","0","0","no","review_absorb_as_shared_utility_only_if_imported"
"utils/promptShellExecution.ts","utils",".ts","7011","184","10","1","14","support_util","coding_workflow","memory_context;ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model;plugin_mcp_skill","0","7","16","55","18","0","36","4","5","no","review_absorb_as_shared_utility_only_if_imported"
"utils/proxy.ts","utils",".ts","13545","427","12","14","43","support_util","coding_workflow","tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","0","0","0","9","15","1","11","31","3","no","adapt_or_exclude_product_specific"
"utils/queryContext.ts","utils",".ts","5937","180","14","2","7","model_cost_context","coding_workflow","memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","0","38","26","22","5","5","8","32","16","no","absorb_into_dsxu_mainline"
"utils/QueryGuard.ts","utils",".ts","3597","122","1","1","3","support_util","coding_workflow","telemetry_data;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow","1","0","14","3","3","13","16","0","0","no","review_absorb_as_shared_utility_only_if_imported"
"utils/queryHelpers.ts","utils",".ts","19734","553","25","6","44","support_util","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","7","29","207","237","24","4","82","34","6","no","adapt_or_exclude_product_specific"
"utils/queryProfiler.ts","utils",".ts","8894","302","3","4","31","support_util","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;recovery_remote;coding_workflow;provider_model","9","34","12","13","0","2","8","25","0","no","adapt_or_exclude_product_specific"
"utils/queueProcessor.ts","utils",".ts","3174","96","2","2","7","support_util","coding_workflow","ui_interaction;tool_runtime;recovery_remote;coding_workflow","0","0","14","7","0","26","14","0","0","no","review_absorb_as_shared_utility_only_if_imported"
"utils/readEditContext.ts","utils",".ts","7224","228","2","7","39","model_cost_context","coding_workflow","memory_context;tool_runtime;permission_safety;coding_workflow;provider_model","0","28","0","45","4","0","45","1","0","no","absorb_into_dsxu_mainline"
"utils/readFileInRange.ts","utils",".ts","12259","384","3","3","30","support_util","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model","10","4","31","48","4","3","44","1","0","no","review_absorb_as_shared_utility_only_if_imported"
"utils/releaseNotes.ts","utils",".ts","11813","361","11","11","41","support_util","coding_workflow","memory_context;ui_interaction;tool_runtime;recovery_remote;coding_workflow;provider_model","0","19","17","27","0","3","42","55","0","no","adapt_or_exclude_product_specific"
"utils/renderOptions.ts","utils",".ts","2278","78","5","1","4","support_util","coding_workflow","ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model;plugin_mcp_skill","0","0","15","8","1","0","8","13","3","no","review_absorb_as_shared_utility_only_if_imported"
"utils/ripgrep.ts","utils",".ts","21188","680","15","6","57","support_util","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","7","1","14","95","17","90","131","6","3","no","review_absorb_as_shared_utility_only_if_imported"
"utils/sandbox/sandbox-adapter.ts","utils",".ts","35710","986","23","9","66","permission_gate","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","3","7","4","136","410","6","214","46","5","no","adapt_or_exclude_product_specific"
"utils/sandbox/sandbox-ui-utils.ts","utils",".ts","389","13","0","1","1","permission_gate","permission_safety","ui_interaction;permission_safety","0","0","3","0","8","0","0","0","0","no","absorb_into_dsxu_mainline"
"utils/sanitization.ts","utils",".ts","4003","92","0","6","10","support_util","coding_workflow","memory_context;ui_interaction;permission_safety;coding_workflow;provider_model;plugin_mcp_skill","0","1","1","0","2","0","1","4","1","no","review_absorb_as_shared_utility_only_if_imported"
"utils/screenshotClipboard.ts","utils",".ts","3709","122","7","1","14","experience_ui","coding_workflow","ui_interaction;tool_runtime;recovery_remote;coding_workflow;provider_model","0","0","26","3","0","4","6","1","0","no","absorb_into_dsxu_mainline"
"utils/sdkEventQueue.ts","utils",".ts","4077","135","4","4","5","support_util","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model","8","16","18","41","1","16","6","1","0","no","review_absorb_as_shared_utility_only_if_imported"
"utils/secureStorage/fallbackStorage.ts","utils",".ts","2362","71","1","1","8","support_util","coding_workflow","telemetry_data;tool_runtime;coding_workflow;provider_model;plugin_mcp_skill","1","0","0","10","0","0","11","3","1","no","adapt_or_exclude_product_specific"
"utils/secureStorage/index.ts","utils",".ts","559","18","4","1","1","support_util","permission_safety","memory_context;permission_safety","0","1","0","0","1","0","0","0","0","no","review_absorb_as_shared_utility_only_if_imported"
"utils/secureStorage/keychainPrefetch.ts","utils",".ts","4755","117","3","4","7","support_util","coding_workflow","telemetry_data;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","3","0","0","12","7","8","12","17","7","no","review_absorb_as_shared_utility_only_if_imported"
"utils/secureStorage/macOsKeychainHelpers.ts","utils",".ts","4797","112","5","7","9","support_util","coding_workflow","telemetry_data;tool_runtime;permission_safety;coding_workflow;provider_model;plugin_mcp_skill","3","0","0","18","2","0","18","33","8","no","adapt_or_exclude_product_specific"
"utils/secureStorage/macOsKeychainStorage.ts","utils",".ts","8271","232","7","2","22","support_util","coding_workflow","memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","0","3","5","17","19","1","18","52","1","no","review_absorb_as_shared_utility_only_if_imported"
"utils/secureStorage/plainTextStorage.ts","utils",".ts","2430","85","7","1","7","support_util","coding_workflow","memory_context;ui_interaction;tool_runtime;coding_workflow;provider_model","0","3","1","6","0","0","6","2","0","no","review_absorb_as_shared_utility_only_if_imported"
"utils/semanticBoolean.ts","utils",".ts","1167","30","1","1","1","support_util","permission_safety","ui_interaction;tool_runtime;permission_safety;provider_model","0","0","2","1","1","0","0","4","0","no","review_absorb_as_shared_utility_only_if_imported"
"utils/semanticNumber.ts","utils",".ts","1486","37","1","1","2","support_util","coding_workflow","ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model","0","0","2","1","2","0","1","4","0","no","review_absorb_as_shared_utility_only_if_imported"
"utils/semver.ts","utils",".ts","1713","60","0","6","6","support_util","support_util","","0","0","0","0","0","0","0","0","0","no","review_absorb_as_shared_utility_only_if_imported"
"utils/sequential.ts","utils",".ts","1641","57","0","1","3","support_util","coding_workflow","memory_context;tool_runtime;permission_safety;recovery_remote;coding_workflow","0","4","0","1","5","11","1","0","0","no","review_absorb_as_shared_utility_only_if_imported"
"utils/sessionActivity.ts","utils",".ts","4081","134","3","7","11","support_util","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","5","21","1","3","1","24","6","5","2","no","review_absorb_as_shared_utility_only_if_imported"
"utils/sessionEnvironment.ts","utils",".ts","5053","167","7","5","27","support_util","coding_workflow","memory_context;ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model","0","36","5","11","1","0","13","12","0","no","review_absorb_as_shared_utility_only_if_imported"
"utils/sessionEnvVars.ts","utils",".ts","590","23","0","4","5","support_util","coding_workflow","memory_context;tool_runtime;permission_safety;coding_workflow;provider_model","0","11","0","1","1","0","2","1","0","no","review_absorb_as_shared_utility_only_if_imported"
"utils/sessionFileAccessHooks.ts","utils",".ts","8138","251","17","2","21","experience_ui","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model","22","63","46","180","6","3","81","1","0","no","absorb_into_dsxu_mainline"
"utils/sessionIngressAuth.ts","utils",".ts","4737","141","5","3","16","support_util","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;recovery_remote;coding_workflow;provider_model","60","33","3","14","0","18","15","18","0","no","review_absorb_as_shared_utility_only_if_imported"
"utils/sessionRestore.ts","utils",".ts","20406","552","31","9","24","support_util","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","3","261","42","37","2","55","80","43","1","no","adapt_or_exclude_product_specific"
"utils/sessionStart.ts","utils",".ts","8151","233","11","3","11","support_util","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","2","44","54","7","10","1","7","10","27","no","review_absorb_as_shared_utility_only_if_imported"
"utils/sessionState.ts","utils",".ts","5309","151","3","10","8","support_util","coding_workflow","memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model","0","37","12","13","19","6","6","6","0","no","adapt_or_exclude_product_specific"
"utils/sessionStorage.ts","utils",".ts","180620","5106","42","94","505","support_util","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","50","1300","797","430","29","229","560","83","15","no","adapt_or_exclude_product_specific"
"utils/sessionStoragePortable.ts","utils",".ts","25448","794","6","18","102","support_util","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","1","95","30","61","14","2","88","4","5","no","review_absorb_as_shared_utility_only_if_imported"
"utils/sessionTitle.ts","utils",".ts","4757","130","10","2","12","support_util","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","4","22","13","1","4","5","2","5","2","no","review_absorb_as_shared_utility_only_if_imported"
"utils/sessionUrl.ts","utils",".ts","1672","65","2","2","2","support_util","memory_context","memory_context;recovery_remote;provider_model","0","24","0","0","0","8","0","1","0","no","review_absorb_as_shared_utility_only_if_imported"
"utils/set.ts","utils",".ts","1036","54","0","4","6","support_util","coding_workflow","tool_runtime;permission_safety;coding_workflow","0","0","0","2","2","0","3","0","0","no","review_absorb_as_shared_utility_only_if_imported"
"utils/settings/allErrors.ts","utils",".ts","1257","33","3","1","4","support_util","memory_context","memory_context;plugin_mcp_skill","0","1","0","0","0","0","0","0","12","no","review_absorb_as_shared_utility_only_if_imported"
"utils/settings/applySettingsChange.ts","utils",".ts","3656","93","8","1","8","support_util","coding_workflow","memory_context;ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model","0","14","1","6","31","0","7","4","0","no","review_absorb_as_shared_utility_only_if_imported"
"utils/settings/changeDetector.ts","utils",".ts","16384","489","16","6","38","support_util","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","11","6","8","21","9","17","37","15","4","no","adapt_or_exclude_product_specific"
"utils/settings/constants.ts","utils",".ts","5627","203","1","12","14","support_util","coding_workflow","memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","0","26","10","7","22","1","10","11","6","no","review_absorb_as_shared_utility_only_if_imported"
"utils/settings/internalWrites.ts","utils",".ts","1380","38","0","3","5","support_util","coding_workflow","tool_runtime;coding_workflow","0","0","0","9","0","0","9","0","0","no","review_absorb_as_shared_utility_only_if_imported"
"utils/settings/managedPath.ts","utils",".ts","1095","35","3","2","2","support_util","coding_workflow","permission_safety;coding_workflow;provider_model","0","0","0","0","1","0","2","5","0","no","review_absorb_as_shared_utility_only_if_imported"
"utils/settings/mdm/constants.ts","utils",".ts","2617","82","2","8","9","support_util","coding_workflow","tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","0","0","0","3","2","2","7","7","6","no","adapt_or_exclude_product_specific"
"utils/settings/mdm/rawRead.ts","utils",".ts","4183","131","3","4","6","support_util","coding_workflow","telemetry_data;tool_runtime;recovery_remote;coding_workflow;plugin_mcp_skill","1","0","0","24","0","3","24","0","7","no","review_absorb_as_shared_utility_only_if_imported"
"utils/settings/mdm/settings.ts","utils",".ts","10716","317","12","9","33","support_util","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","3","2","1","35","13","1","39","25","13","no","adapt_or_exclude_product_specific"
"utils/settings/permissionValidation.ts","utils",".ts","8657","263","6","2","18","permission_gate","coding_workflow","ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model;plugin_mcp_skill","0","0","4","47","13","0","19","2","38","no","absorb_into_dsxu_mainline"
"utils/settings/pluginOnlyPolicy.ts","utils",".ts","2405","61","2","3","4","support_util","coding_workflow","memory_context;tool_runtime;permission_safety;coding_workflow;provider_model;plugin_mcp_skill","0","2","0","3","24","0","3","2","13","no","review_absorb_as_shared_utility_only_if_imported"
"utils/settings/schemaOutput.ts","utils",".ts","317","9","3","1","2","support_util","support_util","","0","0","0","0","0","0","0","0","0","no","review_absorb_as_shared_utility_only_if_imported"
"utils/settings/settings.ts","utils",".ts","32185","1016","27","21","84","support_util","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","3","29","12","30","123","25","38","63","13","no","adapt_or_exclude_product_specific"
"utils/settings/settingsCache.ts","utils",".ts","2416","81","3","10","12","support_util","coding_workflow","memory_context;tool_runtime;coding_workflow;provider_model;plugin_mcp_skill","0","7","0","4","0","0","4","27","11","no","review_absorb_as_shared_utility_only_if_imported"
"utils/settings/toolValidationConfig.ts","utils",".ts","3100","104","0","5","3","support_util","coding_workflow","tool_runtime;permission_safety;coding_workflow;provider_model","0","0","0","42","4","0","24","1","0","no","review_absorb_as_shared_utility_only_if_imported"
"utils/settings/types.ts","utils",".ts","42784","1149","11","18","12","support_util","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","6","38","55","20","132","10","47","69","267","no","adapt_or_exclude_product_specific"
"utils/settings/validateEditTool.ts","utils",".ts","1695","46","3","1","4","support_util","coding_workflow","ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model","0","0","2","13","2","0","10","4","0","no","review_absorb_as_shared_utility_only_if_imported"
"utils/settings/validation.ts","utils",".ts","7951","266","9","6","20","support_util","coding_workflow","ui_interaction;tool_runtime;permission_safety;coding_workflow;plugin_mcp_skill","0","0","36","3","15","0","4","0","7","no","review_absorb_as_shared_utility_only_if_imported"
"utils/settings/validationTips.ts","utils",".ts","5464","165","1","3","4","support_util","coding_workflow","memory_context;ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model;plugin_mcp_skill","0","13","11","14","12","0","13","5","1","no","review_absorb_as_shared_utility_only_if_imported"
"utils/Shell.ts","utils",".ts","16929","475","30","8","42","support_util","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model","4","8","13","41","41","24","63","40","0","no","review_absorb_as_shared_utility_only_if_imported"
"utils/shell/bashProvider.ts","utils",".ts","11002","256","17","1","18","support_util","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model","2","13","1","25","20","0","45","26","0","no","adapt_or_exclude_product_specific"
"utils/shell/outputLimits.ts","utils",".ts","416","15","1","3","4","support_util","coding_workflow","coding_workflow","0","0","0","0","0","0","6","0","0","no","review_absorb_as_shared_utility_only_if_imported"
"utils/shell/powershellDetection.ts","utils",".ts","3714","108","3","5","11","support_util","coding_workflow","ui_interaction;tool_runtime;permission_safety;coding_workflow;provider_model","0","0","3","5","2","0","41","11","0","no","review_absorb_as_shared_utility_only_if_imported"
"utils/shell/powershellProvider.ts","utils",".ts","5771","124","5","2","7","support_util","coding_workflow","memory_context;tool_runtime;permission_safety;coding_workflow;provider_model","0","6","0","5","27","0","28","13","0","no","adapt_or_exclude_product_specific"
"utils/shell/prefix.ts","utils",".ts","11216","368","9","5","16","support_util","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","16","11","8","16","20","25","11","17","1","no","adapt_or_exclude_product_specific"
"utils/shell/readOnlyCommandValidation.ts","utils",".ts","68294","1894","1","12","37","support_util","coding_workflow","telemetry_data;memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","93","33","68","103","125","14","354","7","22","no","review_absorb_as_shared_utility_only_if_imported"
"utils/shell/resolveDefaultShell.ts","utils",".ts","496","15","1","1","1","support_util","coding_workflow","ui_interaction;coding_workflow","0","0","2","0","0","0","7","0","0","no","review_absorb_as_shared_utility_only_if_imported"
"utils/shell/shellProvider.ts","utils",".ts","955","34","0","4","1","support_util","coding_workflow","memory_context;tool_runtime;permission_safety;coding_workflow;provider_model","0","1","0","1","2","0","9","2","0","no","review_absorb_as_shared_utility_only_if_imported"
"utils/shell/shellToolUtils.ts","utils",".ts","1036","23","4","2","1","support_util","coding_workflow","tool_runtime;permission_safety;coding_workflow;provider_model;plugin_mcp_skill","0","0","0","19","3","0","12","2","1","no","review_absorb_as_shared_utility_only_if_imported"
"utils/shell/specPrefix.ts","utils",".ts","7905","242","1","2","27","support_util","coding_workflow","memory_context;ui_interaction;tool_runtime;recovery_remote;coding_workflow;plugin_mcp_skill","0","1","3","3","0","2","24","0","1","no","adapt_or_exclude_product_specific"
"utils/ShellCommand.ts","utils",".ts","14138","466","8","5","17","support_util","coding_workflow","memory_context;ui_interaction;tool_runtime;permission_safety;recovery_remote;coding_workflow;provider_model;plugin_mcp_skill","0","2","20","96","7","120","33","1","1","no","review_absorb_as_shared_utility_only_if_imported"
