sourceDoc,sourceLines,signalCategory,summary,targetOwner,targetV6WorkPackage,alreadyCovered,missingRuntime,missingTest,promptAllowed,claimAllowed,archiveAfterExtraction
docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json,1-573,release-claim-boundary,"claim-boundary-and-public-wording extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json,1-573,release-claim-boundary,"release-ip-brand-risk extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json,1-573,tui-trust-surface,"tui-visible-state-experience extracted from generated-historical; use as structured signal only, not raw prompt context.",TUI Trust Surface,V6 PTY/TUI Acceptance,false,true,false,false,false,true
docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json,1-573,scenario-replay,"scenario-test-corpus extracted from generated-historical; use as structured signal only, not raw prompt context.",Scenario Replay Bank,V7-06,false,true,true,false,false,true
docs/generated/DSXU_V24_REDLINE_OWNER_PACKET_TRIAGE_20260515.csv,1-23,agent-skill-mcp,"agent-multi-window-orchestration extracted from generated-historical; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/generated/DSXU_V24_REDLINE_OWNER_PACKET_TRIAGE_20260515.csv,1-23,agent-skill-mcp,"skill-mcp-workflow-boundary extracted from generated-historical; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/generated/DSXU_V24_REDLINE_OWNER_PACKET_TRIAGE_20260515.csv,1-23,verification-recovery,"verification-recovery-gates extracted from generated-historical; use as structured signal only, not raw prompt context.",VerificationKernel / Recovery Decision,V6 Recovery / V7 Scenario Replay,false,true,false,false,false,true
docs/generated/DSXU_V24_REDLINE_OWNER_PACKET_TRIAGE_20260515.csv,1-23,context-memory-ledger,"context-memory-ledger extracted from generated-historical; use as structured signal only, not raw prompt context.",PlanGraph / Work-State Ledger,V6 Ledger / V7 Runtime Reachability,false,true,false,false,false,true
docs/generated/DSXU_V24_REDLINE_OWNER_PACKET_TRIAGE_20260515.csv,1-23,deepseek-routing-cost-cache,"deepseek-routing-cost-cache extracted from generated-historical; use as structured signal only, not raw prompt context.",DeepSeek Route / Cost / Cache Owner,V6 DeepSeek Native Runtime,false,true,false,false,false,true
docs/generated/DSXU_V24_REDLINE_OWNER_PACKET_TRIAGE_20260515.csv,1-23,release-claim-boundary,"claim-boundary-and-public-wording extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V24_REDLINE_OWNER_PACKET_TRIAGE_20260515.csv,1-23,release-claim-boundary,"release-ip-brand-risk extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V24_REDLINE_OWNER_PACKET_TRIAGE_20260515.csv,1-23,tui-trust-surface,"tui-visible-state-experience extracted from generated-historical; use as structured signal only, not raw prompt context.",TUI Trust Surface,V6 PTY/TUI Acceptance,false,true,false,false,false,true
docs/generated/DSXU_V24_REDLINE_OWNER_PACKET_TRIAGE_20260515.csv,1-23,scenario-replay,"scenario-test-corpus extracted from generated-historical; use as structured signal only, not raw prompt context.",Scenario Replay Bank,V7-06,false,true,true,false,false,true
docs/generated/DSXU_V24_REDLINE_OWNER_PACKET_TRIAGE_20260515.json,1-219,agent-skill-mcp,"agent-multi-window-orchestration extracted from generated-historical; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/generated/DSXU_V24_REDLINE_OWNER_PACKET_TRIAGE_20260515.json,1-219,agent-skill-mcp,"skill-mcp-workflow-boundary extracted from generated-historical; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/generated/DSXU_V24_REDLINE_OWNER_PACKET_TRIAGE_20260515.json,1-219,verification-recovery,"verification-recovery-gates extracted from generated-historical; use as structured signal only, not raw prompt context.",VerificationKernel / Recovery Decision,V6 Recovery / V7 Scenario Replay,false,true,false,false,false,true
docs/generated/DSXU_V24_REDLINE_OWNER_PACKET_TRIAGE_20260515.json,1-219,context-memory-ledger,"context-memory-ledger extracted from generated-historical; use as structured signal only, not raw prompt context.",PlanGraph / Work-State Ledger,V6 Ledger / V7 Runtime Reachability,false,true,false,false,false,true
docs/generated/DSXU_V24_REDLINE_OWNER_PACKET_TRIAGE_20260515.json,1-219,deepseek-routing-cost-cache,"deepseek-routing-cost-cache extracted from generated-historical; use as structured signal only, not raw prompt context.",DeepSeek Route / Cost / Cache Owner,V6 DeepSeek Native Runtime,false,true,false,false,false,true
docs/generated/DSXU_V24_REDLINE_OWNER_PACKET_TRIAGE_20260515.json,1-219,release-claim-boundary,"claim-boundary-and-public-wording extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V24_REDLINE_OWNER_PACKET_TRIAGE_20260515.json,1-219,release-claim-boundary,"release-ip-brand-risk extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V24_REDLINE_OWNER_PACKET_TRIAGE_20260515.json,1-219,tui-trust-surface,"tui-visible-state-experience extracted from generated-historical; use as structured signal only, not raw prompt context.",TUI Trust Surface,V6 PTY/TUI Acceptance,false,true,false,false,false,true
docs/generated/DSXU_V24_REDLINE_OWNER_PACKET_TRIAGE_20260515.json,1-219,scenario-replay,"scenario-test-corpus extracted from generated-historical; use as structured signal only, not raw prompt context.",Scenario Replay Bank,V7-06,false,true,true,false,false,true
docs/generated/DSXU_V24_REFERENCE_EXPERIENCE_DENSITY_REBASELINE_20260515.csv,1-17,agent-skill-mcp,"agent-multi-window-orchestration extracted from generated-historical; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/generated/DSXU_V24_REFERENCE_EXPERIENCE_DENSITY_REBASELINE_20260515.csv,1-17,agent-skill-mcp,"skill-mcp-workflow-boundary extracted from generated-historical; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/generated/DSXU_V24_REFERENCE_EXPERIENCE_DENSITY_REBASELINE_20260515.csv,1-17,tool-protocol,"tool-protocol-and-schema extracted from generated-historical; use as structured signal only, not raw prompt context.",Tool Gate / Tool View,V6 Tool Contract / V7 Safety Gate,false,true,false,false,false,true
docs/generated/DSXU_V24_REFERENCE_EXPERIENCE_DENSITY_REBASELINE_20260515.csv,1-17,verification-recovery,"verification-recovery-gates extracted from generated-historical; use as structured signal only, not raw prompt context.",VerificationKernel / Recovery Decision,V6 Recovery / V7 Scenario Replay,false,true,false,false,false,true
docs/generated/DSXU_V24_REFERENCE_EXPERIENCE_DENSITY_REBASELINE_20260515.csv,1-17,context-memory-ledger,"context-memory-ledger extracted from generated-historical; use as structured signal only, not raw prompt context.",PlanGraph / Work-State Ledger,V6 Ledger / V7 Runtime Reachability,false,true,false,false,false,true
docs/generated/DSXU_V24_REFERENCE_EXPERIENCE_DENSITY_REBASELINE_20260515.csv,1-17,deepseek-routing-cost-cache,"deepseek-routing-cost-cache extracted from generated-historical; use as structured signal only, not raw prompt context.",DeepSeek Route / Cost / Cache Owner,V6 DeepSeek Native Runtime,false,true,false,false,false,true
docs/generated/DSXU_V24_REFERENCE_EXPERIENCE_DENSITY_REBASELINE_20260515.csv,1-17,release-claim-boundary,"claim-boundary-and-public-wording extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V24_REFERENCE_EXPERIENCE_DENSITY_REBASELINE_20260515.csv,1-17,release-claim-boundary,"release-ip-brand-risk extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V24_REFERENCE_EXPERIENCE_DENSITY_REBASELINE_20260515.csv,1-17,tui-trust-surface,"tui-visible-state-experience extracted from generated-historical; use as structured signal only, not raw prompt context.",TUI Trust Surface,V6 PTY/TUI Acceptance,false,true,false,false,false,true
docs/generated/DSXU_V24_REFERENCE_EXPERIENCE_DENSITY_REBASELINE_20260515.csv,1-17,scenario-replay,"scenario-test-corpus extracted from generated-historical; use as structured signal only, not raw prompt context.",Scenario Replay Bank,V7-06,false,true,true,false,false,true
docs/generated/DSXU_V24_REFERENCE_EXPERIENCE_DENSITY_REBASELINE_20260515.json,1-600,prompt-discipline,"prompt-behavior-discipline extracted from generated-historical; use as structured signal only, not raw prompt context.",Prompt Section Router / Prompt Input Allowlist,V7-02,false,true,false,false,false,true
docs/generated/DSXU_V24_REFERENCE_EXPERIENCE_DENSITY_REBASELINE_20260515.json,1-600,agent-skill-mcp,"agent-multi-window-orchestration extracted from generated-historical; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/generated/DSXU_V24_REFERENCE_EXPERIENCE_DENSITY_REBASELINE_20260515.json,1-600,agent-skill-mcp,"skill-mcp-workflow-boundary extracted from generated-historical; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/generated/DSXU_V24_REFERENCE_EXPERIENCE_DENSITY_REBASELINE_20260515.json,1-600,tool-protocol,"tool-protocol-and-schema extracted from generated-historical; use as structured signal only, not raw prompt context.",Tool Gate / Tool View,V6 Tool Contract / V7 Safety Gate,false,true,false,false,false,true
docs/generated/DSXU_V24_REFERENCE_EXPERIENCE_DENSITY_REBASELINE_20260515.json,1-600,verification-recovery,"verification-recovery-gates extracted from generated-historical; use as structured signal only, not raw prompt context.",VerificationKernel / Recovery Decision,V6 Recovery / V7 Scenario Replay,false,true,false,false,false,true
docs/generated/DSXU_V24_REFERENCE_EXPERIENCE_DENSITY_REBASELINE_20260515.json,1-600,context-memory-ledger,"context-memory-ledger extracted from generated-historical; use as structured signal only, not raw prompt context.",PlanGraph / Work-State Ledger,V6 Ledger / V7 Runtime Reachability,false,true,false,false,false,true
docs/generated/DSXU_V24_REFERENCE_EXPERIENCE_DENSITY_REBASELINE_20260515.json,1-600,deepseek-routing-cost-cache,"deepseek-routing-cost-cache extracted from generated-historical; use as structured signal only, not raw prompt context.",DeepSeek Route / Cost / Cache Owner,V6 DeepSeek Native Runtime,false,true,false,false,false,true
docs/generated/DSXU_V24_REFERENCE_EXPERIENCE_DENSITY_REBASELINE_20260515.json,1-600,benchmark-hit-rate,"benchmark-and-hit-rate-evidence extracted from generated-historical; use as structured signal only, not raw prompt context.",Evidence / Benchmark Owner,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V24_REFERENCE_EXPERIENCE_DENSITY_REBASELINE_20260515.json,1-600,release-claim-boundary,"claim-boundary-and-public-wording extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V24_REFERENCE_EXPERIENCE_DENSITY_REBASELINE_20260515.json,1-600,release-claim-boundary,"release-ip-brand-risk extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V24_REFERENCE_EXPERIENCE_DENSITY_REBASELINE_20260515.json,1-600,tui-trust-surface,"tui-visible-state-experience extracted from generated-historical; use as structured signal only, not raw prompt context.",TUI Trust Surface,V6 PTY/TUI Acceptance,false,true,false,false,false,true
docs/generated/DSXU_V24_REFERENCE_EXPERIENCE_DENSITY_REBASELINE_20260515.json,1-600,scenario-replay,"scenario-test-corpus extracted from generated-historical; use as structured signal only, not raw prompt context.",Scenario Replay Bank,V7-06,false,true,true,false,false,true
docs/generated/DSXU_V24_RUNTIME_STUB_REDLINE_20260515.csv,1-860,prompt-discipline,"prompt-behavior-discipline extracted from generated-historical; use as structured signal only, not raw prompt context.",Prompt Section Router / Prompt Input Allowlist,V7-02,false,true,false,false,false,true
docs/generated/DSXU_V24_RUNTIME_STUB_REDLINE_20260515.csv,1-860,agent-skill-mcp,"agent-multi-window-orchestration extracted from generated-historical; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/generated/DSXU_V24_RUNTIME_STUB_REDLINE_20260515.csv,1-860,agent-skill-mcp,"skill-mcp-workflow-boundary extracted from generated-historical; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/generated/DSXU_V24_RUNTIME_STUB_REDLINE_20260515.csv,1-860,verification-recovery,"verification-recovery-gates extracted from generated-historical; use as structured signal only, not raw prompt context.",VerificationKernel / Recovery Decision,V6 Recovery / V7 Scenario Replay,false,true,false,false,false,true
docs/generated/DSXU_V24_RUNTIME_STUB_REDLINE_20260515.csv,1-860,context-memory-ledger,"context-memory-ledger extracted from generated-historical; use as structured signal only, not raw prompt context.",PlanGraph / Work-State Ledger,V6 Ledger / V7 Runtime Reachability,false,true,false,false,false,true
docs/generated/DSXU_V24_RUNTIME_STUB_REDLINE_20260515.csv,1-860,deepseek-routing-cost-cache,"deepseek-routing-cost-cache extracted from generated-historical; use as structured signal only, not raw prompt context.",DeepSeek Route / Cost / Cache Owner,V6 DeepSeek Native Runtime,false,true,false,false,false,true
docs/generated/DSXU_V24_RUNTIME_STUB_REDLINE_20260515.csv,1-860,release-claim-boundary,"claim-boundary-and-public-wording extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V24_RUNTIME_STUB_REDLINE_20260515.csv,1-860,release-claim-boundary,"release-ip-brand-risk extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V24_RUNTIME_STUB_REDLINE_20260515.csv,1-860,tui-trust-surface,"tui-visible-state-experience extracted from generated-historical; use as structured signal only, not raw prompt context.",TUI Trust Surface,V6 PTY/TUI Acceptance,false,true,false,false,false,true
docs/generated/DSXU_V24_RUNTIME_STUB_REDLINE_20260515.csv,1-860,scenario-replay,"scenario-test-corpus extracted from generated-historical; use as structured signal only, not raw prompt context.",Scenario Replay Bank,V7-06,false,true,true,false,false,true
docs/generated/DSXU_V24_RUNTIME_STUB_REDLINE_20260515.json,1-5381,prompt-discipline,"prompt-behavior-discipline extracted from generated-historical; use as structured signal only, not raw prompt context.",Prompt Section Router / Prompt Input Allowlist,V7-02,false,true,false,false,false,true
docs/generated/DSXU_V24_RUNTIME_STUB_REDLINE_20260515.json,1-5381,agent-skill-mcp,"agent-multi-window-orchestration extracted from generated-historical; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/generated/DSXU_V24_RUNTIME_STUB_REDLINE_20260515.json,1-5381,agent-skill-mcp,"skill-mcp-workflow-boundary extracted from generated-historical; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/generated/DSXU_V24_RUNTIME_STUB_REDLINE_20260515.json,1-5381,verification-recovery,"verification-recovery-gates extracted from generated-historical; use as structured signal only, not raw prompt context.",VerificationKernel / Recovery Decision,V6 Recovery / V7 Scenario Replay,false,true,false,false,false,true
docs/generated/DSXU_V24_RUNTIME_STUB_REDLINE_20260515.json,1-5381,context-memory-ledger,"context-memory-ledger extracted from generated-historical; use as structured signal only, not raw prompt context.",PlanGraph / Work-State Ledger,V6 Ledger / V7 Runtime Reachability,false,true,false,false,false,true
docs/generated/DSXU_V24_RUNTIME_STUB_REDLINE_20260515.json,1-5381,deepseek-routing-cost-cache,"deepseek-routing-cost-cache extracted from generated-historical; use as structured signal only, not raw prompt context.",DeepSeek Route / Cost / Cache Owner,V6 DeepSeek Native Runtime,false,true,false,false,false,true
docs/generated/DSXU_V24_RUNTIME_STUB_REDLINE_20260515.json,1-5381,release-claim-boundary,"claim-boundary-and-public-wording extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V24_RUNTIME_STUB_REDLINE_20260515.json,1-5381,release-claim-boundary,"release-ip-brand-risk extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V24_RUNTIME_STUB_REDLINE_20260515.json,1-5381,tui-trust-surface,"tui-visible-state-experience extracted from generated-historical; use as structured signal only, not raw prompt context.",TUI Trust Surface,V6 PTY/TUI Acceptance,false,true,false,false,false,true
docs/generated/DSXU_V24_RUNTIME_STUB_REDLINE_20260515.json,1-5381,scenario-replay,"scenario-test-corpus extracted from generated-historical; use as structured signal only, not raw prompt context.",Scenario Replay Bank,V7-06,false,true,true,false,false,true
docs/generated/DSXU_V24_SECTION_4_5_EXPERIENCE_LOOP_AUDIT_20260515.json,1-497,prompt-discipline,"prompt-behavior-discipline extracted from generated-historical; use as structured signal only, not raw prompt context.",Prompt Section Router / Prompt Input Allowlist,V7-02,false,true,false,false,false,true
docs/generated/DSXU_V24_SECTION_4_5_EXPERIENCE_LOOP_AUDIT_20260515.json,1-497,agent-skill-mcp,"agent-multi-window-orchestration extracted from generated-historical; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/generated/DSXU_V24_SECTION_4_5_EXPERIENCE_LOOP_AUDIT_20260515.json,1-497,agent-skill-mcp,"skill-mcp-workflow-boundary extracted from generated-historical; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/generated/DSXU_V24_SECTION_4_5_EXPERIENCE_LOOP_AUDIT_20260515.json,1-497,tool-protocol,"tool-protocol-and-schema extracted from generated-historical; use as structured signal only, not raw prompt context.",Tool Gate / Tool View,V6 Tool Contract / V7 Safety Gate,false,true,false,false,false,true
docs/generated/DSXU_V24_SECTION_4_5_EXPERIENCE_LOOP_AUDIT_20260515.json,1-497,verification-recovery,"verification-recovery-gates extracted from generated-historical; use as structured signal only, not raw prompt context.",VerificationKernel / Recovery Decision,V6 Recovery / V7 Scenario Replay,false,true,false,false,false,true
docs/generated/DSXU_V24_SECTION_4_5_EXPERIENCE_LOOP_AUDIT_20260515.json,1-497,context-memory-ledger,"context-memory-ledger extracted from generated-historical; use as structured signal only, not raw prompt context.",PlanGraph / Work-State Ledger,V6 Ledger / V7 Runtime Reachability,false,true,false,false,false,true
docs/generated/DSXU_V24_SECTION_4_5_EXPERIENCE_LOOP_AUDIT_20260515.json,1-497,deepseek-routing-cost-cache,"deepseek-routing-cost-cache extracted from generated-historical; use as structured signal only, not raw prompt context.",DeepSeek Route / Cost / Cache Owner,V6 DeepSeek Native Runtime,false,true,false,false,false,true
docs/generated/DSXU_V24_SECTION_4_5_EXPERIENCE_LOOP_AUDIT_20260515.json,1-497,benchmark-hit-rate,"benchmark-and-hit-rate-evidence extracted from generated-historical; use as structured signal only, not raw prompt context.",Evidence / Benchmark Owner,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V24_SECTION_4_5_EXPERIENCE_LOOP_AUDIT_20260515.json,1-497,release-claim-boundary,"claim-boundary-and-public-wording extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V24_SECTION_4_5_EXPERIENCE_LOOP_AUDIT_20260515.json,1-497,release-claim-boundary,"release-ip-brand-risk extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V24_SECTION_4_5_EXPERIENCE_LOOP_AUDIT_20260515.json,1-497,tui-trust-surface,"tui-visible-state-experience extracted from generated-historical; use as structured signal only, not raw prompt context.",TUI Trust Surface,V6 PTY/TUI Acceptance,false,true,false,false,false,true
docs/generated/DSXU_V24_SECTION_4_5_EXPERIENCE_LOOP_AUDIT_20260515.json,1-497,scenario-replay,"scenario-test-corpus extracted from generated-historical; use as structured signal only, not raw prompt context.",Scenario Replay Bank,V7-06,false,true,true,false,false,true
docs/generated/DSXU_V24_SECTION_4_5_EXPERIENCE_LOOP_AUDIT_REVIEW_INPUT_20260515.json,1-448,prompt-discipline,"prompt-behavior-discipline extracted from generated-historical; use as structured signal only, not raw prompt context.",Prompt Section Router / Prompt Input Allowlist,V7-02,false,true,false,false,false,true
docs/generated/DSXU_V24_SECTION_4_5_EXPERIENCE_LOOP_AUDIT_REVIEW_INPUT_20260515.json,1-448,agent-skill-mcp,"agent-multi-window-orchestration extracted from generated-historical; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/generated/DSXU_V24_SECTION_4_5_EXPERIENCE_LOOP_AUDIT_REVIEW_INPUT_20260515.json,1-448,agent-skill-mcp,"skill-mcp-workflow-boundary extracted from generated-historical; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/generated/DSXU_V24_SECTION_4_5_EXPERIENCE_LOOP_AUDIT_REVIEW_INPUT_20260515.json,1-448,tool-protocol,"tool-protocol-and-schema extracted from generated-historical; use as structured signal only, not raw prompt context.",Tool Gate / Tool View,V6 Tool Contract / V7 Safety Gate,false,true,false,false,false,true
docs/generated/DSXU_V24_SECTION_4_5_EXPERIENCE_LOOP_AUDIT_REVIEW_INPUT_20260515.json,1-448,verification-recovery,"verification-recovery-gates extracted from generated-historical; use as structured signal only, not raw prompt context.",VerificationKernel / Recovery Decision,V6 Recovery / V7 Scenario Replay,false,true,false,false,false,true
docs/generated/DSXU_V24_SECTION_4_5_EXPERIENCE_LOOP_AUDIT_REVIEW_INPUT_20260515.json,1-448,context-memory-ledger,"context-memory-ledger extracted from generated-historical; use as structured signal only, not raw prompt context.",PlanGraph / Work-State Ledger,V6 Ledger / V7 Runtime Reachability,false,true,false,false,false,true
docs/generated/DSXU_V24_SECTION_4_5_EXPERIENCE_LOOP_AUDIT_REVIEW_INPUT_20260515.json,1-448,deepseek-routing-cost-cache,"deepseek-routing-cost-cache extracted from generated-historical; use as structured signal only, not raw prompt context.",DeepSeek Route / Cost / Cache Owner,V6 DeepSeek Native Runtime,false,true,false,false,false,true
docs/generated/DSXU_V24_SECTION_4_5_EXPERIENCE_LOOP_AUDIT_REVIEW_INPUT_20260515.json,1-448,release-claim-boundary,"claim-boundary-and-public-wording extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V24_SECTION_4_5_EXPERIENCE_LOOP_AUDIT_REVIEW_INPUT_20260515.json,1-448,release-claim-boundary,"release-ip-brand-risk extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V24_SECTION_4_5_EXPERIENCE_LOOP_AUDIT_REVIEW_INPUT_20260515.json,1-448,tui-trust-surface,"tui-visible-state-experience extracted from generated-historical; use as structured signal only, not raw prompt context.",TUI Trust Surface,V6 PTY/TUI Acceptance,false,true,false,false,false,true
docs/generated/DSXU_V24_SECTION_4_5_EXPERIENCE_LOOP_AUDIT_REVIEW_INPUT_20260515.json,1-448,scenario-replay,"scenario-test-corpus extracted from generated-historical; use as structured signal only, not raw prompt context.",Scenario Replay Bank,V7-06,false,true,true,false,false,true
docs/generated/DSXU_V24_SENIOR_CODING_WINDOW_20260515.json,1-1896,prompt-discipline,"prompt-behavior-discipline extracted from generated-historical; use as structured signal only, not raw prompt context.",Prompt Section Router / Prompt Input Allowlist,V7-02,false,true,false,false,false,true
docs/generated/DSXU_V24_SENIOR_CODING_WINDOW_20260515.json,1-1896,agent-skill-mcp,"agent-multi-window-orchestration extracted from generated-historical; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/generated/DSXU_V24_SENIOR_CODING_WINDOW_20260515.json,1-1896,agent-skill-mcp,"skill-mcp-workflow-boundary extracted from generated-historical; use as structured signal only, not raw prompt context.",Agent Evidence / MCP Skill Registry,V6 Agent-Skill Expert Layer,false,true,false,false,false,true
docs/generated/DSXU_V24_SENIOR_CODING_WINDOW_20260515.json,1-1896,tool-protocol,"tool-protocol-and-schema extracted from generated-historical; use as structured signal only, not raw prompt context.",Tool Gate / Tool View,V6 Tool Contract / V7 Safety Gate,false,true,false,false,false,true
docs/generated/DSXU_V24_SENIOR_CODING_WINDOW_20260515.json,1-1896,verification-recovery,"verification-recovery-gates extracted from generated-historical; use as structured signal only, not raw prompt context.",VerificationKernel / Recovery Decision,V6 Recovery / V7 Scenario Replay,false,true,false,false,false,true
docs/generated/DSXU_V24_SENIOR_CODING_WINDOW_20260515.json,1-1896,context-memory-ledger,"context-memory-ledger extracted from generated-historical; use as structured signal only, not raw prompt context.",PlanGraph / Work-State Ledger,V6 Ledger / V7 Runtime Reachability,false,true,false,false,false,true
docs/generated/DSXU_V24_SENIOR_CODING_WINDOW_20260515.json,1-1896,deepseek-routing-cost-cache,"deepseek-routing-cost-cache extracted from generated-historical; use as structured signal only, not raw prompt context.",DeepSeek Route / Cost / Cache Owner,V6 DeepSeek Native Runtime,false,true,false,false,false,true
docs/generated/DSXU_V24_SENIOR_CODING_WINDOW_20260515.json,1-1896,benchmark-hit-rate,"benchmark-and-hit-rate-evidence extracted from generated-historical; use as structured signal only, not raw prompt context.",Evidence / Benchmark Owner,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V24_SENIOR_CODING_WINDOW_20260515.json,1-1896,release-claim-boundary,"claim-boundary-and-public-wording extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V24_SENIOR_CODING_WINDOW_20260515.json,1-1896,release-claim-boundary,"release-ip-brand-risk extracted from generated-historical; use as structured signal only, not raw prompt context.",Release Claim Binder,V7 Claim Boundary Gate,false,true,true,false,false,true
docs/generated/DSXU_V24_SENIOR_CODING_WINDOW_20260515.json,1-1896,tui-trust-surface,"tui-visible-state-experience extracted from generated-historical; use as structured signal only, not raw prompt context.",TUI Trust Surface,V6 PTY/TUI Acceptance,false,true,false,false,false,true
docs/generated/DSXU_V24_SENIOR_CODING_WINDOW_20260515.json,1-1896,scenario-replay,"scenario-test-corpus extracted from generated-historical; use as structured signal only, not raw prompt context.",Scenario Replay Bank,V7-06,false,true,true,false,false,true
docs/generated/DSXU_V24_SIX_STAGE_FINAL_TESTS_20260515.json,1-758,prompt-discipline,"prompt-behavior-discipline extracted from generated-historical; use as structured signal only, not raw prompt context.",Prompt Section Router / Prompt Input Allowlist,V7-02,false,true,false,false,false,true
