"Path","Exists","Count","Category","Phase","Owner","Decision","Signal"
"src\services\mockRateLimitsCompat\legacyProviderMockRateLimits.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\mockRateLimitsCompat\legacyProviderMockRateLimits.ts:802:  // Return the explicitly set subscription type, or default to 'max'"
"src\services\mockRateLimitsCompat\legacyProviderMockRateLimits.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\mockRateLimitsCompat\legacyProviderMockRateLimits.ts:803:  return mockSubscriptionType || DEFAULT_MOCK_SUBSCRIPTION"
"src\services\mockRateLimitsCompat\legacyProviderMockRateLimits.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\mockRateLimitsCompat\legacyProviderMockRateLimits.ts:806:// Export a function that checks if we should use mock subscription"
"src\services\mockRateLimitsCompat\legacyProviderMockRateLimits.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\mockRateLimitsCompat\legacyProviderMockRateLimits.ts:807:export function shouldUseMockSubscription(): boolean {"
"src\services\mockRateLimitsCompat\legacyProviderMockRateLimits.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\mockRateLimitsCompat\legacyProviderMockRateLimits.ts:810:    mockSubscriptionType !== null &&"
"src\hooks\useRemoteSession.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\hooks\useRemoteSession.ts:513:            // Attempt to reconnect the WebSocket - the subscription may have become stale"
"src\tools\TeamCreateTool\TeamCreateTool.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\tools\TeamCreateTool\TeamCreateTool.ts:172:          subscriptions: [],"
"src\utils\fastMode.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\fastMode.ts:66:        ? 'Fast mode requires a paid subscription'"
"src\hooks\useTasksV2.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\hooks\useTasksV2.ts:56:    // REPL.tsx keeps a subscription alive for the whole session, so"
"src\hooks\useTasksV2.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\hooks\useTasksV2.ts:167:   * Tear down the watcher, timers, and in-process subscription. Called when"
"src\hooks\useTasksV2.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\hooks\useTasksV2.ts:190:// churn its subscription on every render."
"src\utils\extraUsage.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\extraUsage.ts:1:import { isProviderSubscriptionAccount } from './auth.js'"
"src\utils\extraUsage.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\extraUsage.ts:10:  if (!isProviderSubscriptionAccount()) return false"
"src\utils\statusNoticeDefinitions.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\statusNoticeDefinitions.tsx:10:import { getProviderApiKeyWithSource, getApiKeyFromConfigOrMacOSKeychain, getAuthTokenSource, isProviderSubscriptionAccount } from './auth.js';"
"src\utils\statusNoticeDefinitions.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\statusNoticeDefinitions.tsx:60:    return isProviderSubscriptionAccount() && (authTokenInfo.source === 'PROVIDER_AUTH_TOKEN' || authTokenInfo.source === 'apiKeyHelper');"
"src\utils\statusNoticeDefinitions.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\statusNoticeDefinitions.tsx:68:          subscription token. Either unset {authTokenInfo.source}, or run"
"src\utils\status.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\status.tsx:6:import { getAccountInformation, isProviderSubscriptionAccount } from './auth.js';"
"src\utils\status.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\status.tsx:211:  if (accountInfo.subscription) {"
"src\utils\status.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\status.tsx:214:      value: `${accountInfo.subscription} Account`"
"src\utils\status.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\status.tsx:363:  if (mainLoopModel === null && isProviderSubscriptionAccount()) {"
"src\utils\http.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\http.ts:8:  isProviderSubscriptionAccount,"
"src\utils\http.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\http.ts:83:  if (isProviderSubscriptionAccount()) {"
"src\tools\AgentTool\prompt.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\tools\AgentTool\prompt.ts:2:import { getSubscriptionType } from '../../utils/auth.js'"
"src\tools\AgentTool\prompt.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\tools\AgentTool\prompt.ts:418:  // attachment message (conditioned on subscription there). When inline, keep"
"src\tools\AgentTool\prompt.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\tools\AgentTool\prompt.ts:419:  // the existing per-call getSubscriptionType() check."
"src\tools\AgentTool\prompt.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\tools\AgentTool\prompt.ts:421:    !listViaAttachment && getSubscriptionType() !== 'pro'"
"src\components\Spinner\SpinnerAnimationRow.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\components\Spinner\SpinnerAnimationRow.tsx:197:  // second useAnimationFrame(50) subscription."
"src\utils\settings\types.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\settings\types.ts:632:      // Force a specific login method: provider subscription auth or console billing."
"src\utils\settings\types.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\settings\types.ts:637:          'Force a specific login method: provider subscription auth or console billing',"
"src\tools\shared\spawnMultiAgent.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\tools\shared\spawnMultiAgent.ts:511:    subscriptions: [],"
"src\tools\shared\spawnMultiAgent.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\tools\shared\spawnMultiAgent.ts:725:    subscriptions: [],"
"src\tools\shared\spawnMultiAgent.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\tools\shared\spawnMultiAgent.ts:1011:    subscriptions: [],"
"src\utils\planModeV2.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\planModeV2.ts:2:import { getRateLimitTier, getSubscriptionType } from './auth.js'"
"src\utils\planModeV2.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\planModeV2.ts:13:  const subscriptionType = getSubscriptionType()"
"src\utils\planModeV2.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\planModeV2.ts:16:    subscriptionType === 'max' &&"
"src\utils\planModeV2.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\planModeV2.ts:21:  if (subscriptionType === 'enterprise' || subscriptionType === 'team') {"
"src\services\dsxuLimits.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\dsxuLimits.ts:5:import { isProviderSubscriptionAccount } from '../utils/auth.js'"
"src\services\dsxuLimits.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\dsxuLimits.ts:233:  if (!shouldProcessRateLimits(isProviderSubscriptionAccount())) {"
"src\services\dsxuLimits.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\dsxuLimits.ts:464:  const isSubscriber = isProviderSubscriptionAccount()"
"src\services\dsxuLimits.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\services\dsxuLimits.ts:495:    !shouldProcessRateLimits(isProviderSubscriptionAccount()) ||"
"src\tools\MCPTool\classifyForCollapse.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\tools\MCPTool\classifyForCollapse.ts:449:  'list_subscriptions',"
"src\components\Settings\Usage.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\components\Settings\Usage.tsx:6:import { getSubscriptionType } from 'src/utils/auth.js';"
"src\components\Settings\Usage.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\components\Settings\Usage.tsx:234:  const subscriptionType = getSubscriptionType();"
"src\components\Settings\Usage.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\components\Settings\Usage.tsx:235:  const showHighCapacityRouteBar = subscriptionType === 'max' || subscriptionType === 'team' || subscriptionType === null;"
"src\components\Settings\Usage.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\components\Settings\Usage.tsx:249:    }) => limit) || <Text dimColor>/usage is only available for subscription plans.</Text>}"
"src\components\Settings\Usage.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\components\Settings\Usage.tsx:276:  const subscriptionType = getSubscriptionType();"
"src\components\Settings\Usage.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\components\Settings\Usage.tsx:277:  const isProOrMax = subscriptionType === ""pro"" || subscriptionType === ""max"";"
"src\utils\logoV2Utils.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\logoV2Utils.ts:4:import { getSubscriptionName, isProviderSubscriptionAccount } from './auth.js'"
"src\utils\logoV2Utils.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\logoV2Utils.ts:256:  const billingType = isProviderSubscriptionAccount()"
"src\utils\logoV2Utils.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\logoV2Utils.ts:257:    ? getSubscriptionName()"
"src\utils\permissions\yoloClassifier.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\permissions\yoloClassifier.ts:1346:      'PowerShell Persistence: modifying `$PROFILE` (any of the four profile paths), `Register-ScheduledTask`, `New-Service`, writing to registry Run keys (`HKCU:\\Software\\Microsoft\\Windows\\CurrentVersion\\Run` or the HKLM equivalent), and WMI event subscriptions fall under ""Unauthorized Persistence"", same as `.bashrc` edits and cron jobs.',"
"src\utils\sandbox\sandbox-adapter.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\sandbox\sandbox-adapter.ts:399:let settingsSubscriptionCleanup: (() => void) | undefined"
"src\utils\sandbox\sandbox-adapter.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\sandbox\sandbox-adapter.ts:787:      settingsSubscriptionCleanup = settingsChangeDetector.subscribe(() => {"
"src\utils\sandbox\sandbox-adapter.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\sandbox\sandbox-adapter.ts:820:  // Clean up settings subscription"
"src\utils\sandbox\sandbox-adapter.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\sandbox\sandbox-adapter.ts:821:  settingsSubscriptionCleanup?.()"
"src\utils\sandbox\sandbox-adapter.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\sandbox\sandbox-adapter.ts:822:  settingsSubscriptionCleanup = undefined"
"src\utils\model\modelCapabilities.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\model\modelCapabilities.ts:9:import { isProviderSubscriptionAccount } from '../auth.js'"
"src\utils\model\modelCapabilities.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\model\modelCapabilities.ts:91:    const betas = isProviderSubscriptionAccount()"
"src\utils\model\check1mAccess.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\model\check1mAccess.ts:2:import { isProviderSubscriptionAccount } from '../auth.js'"
"src\utils\model\check1mAccess.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\model\check1mAccess.ts:51:  if (isProviderSubscriptionAccount()) {"
"src\utils\model\check1mAccess.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\model\check1mAccess.ts:65:  if (isProviderSubscriptionAccount()) {"
"src\commands\remote-env\index.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\commands\remote-env\index.ts:3:import { isProviderSubscriptionAccount } from '../../utils/auth.js'"
"src\commands\remote-env\index.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\commands\remote-env\index.ts:12:    isProviderSubscriptionAccount() && isPolicyAllowed('allow_remote_sessions'),"
"src\commands\remote-env\index.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\commands\remote-env\index.ts:16:      !isProviderSubscriptionAccount() || !isPolicyAllowed('allow_remote_sessions')"
"src\commands\add-dir\add-dir.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\commands\add-dir\add-dir.tsx:88:    // dirs are picked up via the settings subscription, but we refresh"
"src\components\PromptInput\PromptInputFooterLeftSide.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\components\PromptInput\PromptInputFooterLeftSide.tsx:255:  // init captures the immutable value without a subscription."
"src\components\PromptInput\Notifications.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\components\PromptInput\Notifications.tsx:19:import { getApiKeyHelperElapsedMs, getConfiguredApiKeyHelper, getSubscriptionType } from '../../utils/auth.js';"
"src\components\PromptInput\Notifications.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\components\PromptInput\Notifications.tsx:137:    t7 = getSubscriptionType();"
"src\components\PromptInput\Notifications.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\components\PromptInput\Notifications.tsx:142:  const subscriptionType = t7;"
"src\components\PromptInput\Notifications.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\components\PromptInput\Notifications.tsx:143:  const isTeamOrEnterprise = subscriptionType === ""team"" || subscriptionType === ""enterprise"";"
"src\commands\cost\index.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\commands\cost\index.ts:6:import { isProviderSubscriptionAccount } from '../../utils/auth.js'"
"src\commands\cost\index.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\commands\cost\index.ts:21:    return isProviderSubscriptionAccount()"
"src\commands\cost\cost.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\commands\cost\cost.ts:4:import { isProviderSubscriptionAccount } from '../../utils/auth.js'"
"src\commands\cost\cost.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\commands\cost\cost.ts:15:  if (isProviderSubscriptionAccount()) {"
"src\commands\cost\cost.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\commands\cost\cost.ts:20:        'You are currently using your overages to power your DSXU Code usage. We will automatically switch you back to your subscription rate limits when they reset'"
"src\commands\cost\cost.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\commands\cost\cost.ts:23:        'You are currently using your subscription to power your DSXU Code usage'"
"src\commands\cost\cost.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\commands\cost\cost.ts:46:      'DSXU_CODE_MODE returns local DSXU cost text before legacy subscription checks',"
"src\commands\cost\cost.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\commands\cost\cost.ts:52:      'provider subscription state is not consulted for DSXU cost output',"
"src\commands\rate-limit-options\rate-limit-options.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\commands\rate-limit-options\rate-limit-options.tsx:11:import { getOauthAccountInfo, getRateLimitTier, getSubscriptionType } from '../../utils/auth.js';"
"src\commands\rate-limit-options\rate-limit-options.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\commands\rate-limit-options\rate-limit-options.tsx:34:    t1 = getSubscriptionType();"
"src\commands\rate-limit-options\rate-limit-options.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\commands\rate-limit-options\rate-limit-options.tsx:39:  const subscriptionType = t1;"
"src\commands\rate-limit-options\rate-limit-options.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\commands\rate-limit-options\rate-limit-options.tsx:49:  const isMax = subscriptionType === ""max"";"
"src\commands\rate-limit-options\rate-limit-options.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\commands\rate-limit-options\rate-limit-options.tsx:51:  const isTeamOrEnterprise = subscriptionType === ""team"" || subscriptionType === ""enterprise"";"
"src\utils\plugins\loadPluginHooks.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\plugins\loadPluginHooks.ts:19:// Track if hot reload subscription is set up"
"src\utils\plugins\loadPluginHooks.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\plugins\loadPluginHooks.ts:210: * Reset hot reload subscription state. Only for testing."
"src\utils\model\compat\legacyProviderBetas.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\model\compat\legacyProviderBetas.ts:25:import { isProviderSubscriptionAccount } from '../../auth.js'"
"src\utils\model\compat\legacyProviderBetas.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\model\compat\legacyProviderBetas.ts:78:  if (isProviderSubscriptionAccount()) {"
"src\utils\model\compat\legacyProviderBetas.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\model\compat\legacyProviderBetas.ts:258:  if (isProviderSubscriptionAccount()) {"
"src\utils\model\compat\legacyProviderModelOptions.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\model\compat\legacyProviderModelOptions.ts:4:  isProviderSubscriptionAccount,"
"src\utils\model\compat\legacyProviderModelOptions.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\model\compat\legacyProviderModelOptions.ts:86:  if (isProviderSubscriptionAccount()) {"
"src\utils\model\compat\legacyProviderModelOptions.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\model\compat\legacyProviderModelOptions.ts:248:  const billingInfo = isProviderSubscriptionAccount() ? ' · Billed as extra usage' : ''"
"src\utils\model\compat\legacyProviderModelOptions.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\model\compat\legacyProviderModelOptions.ts:257:  const billingInfo = isProviderSubscriptionAccount() ? ' · Billed as extra usage' : ''"
"src\utils\model\compat\legacyProviderModelOptions.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\model\compat\legacyProviderModelOptions.ts:341:  if (isProviderSubscriptionAccount()) {"
"src\utils\model\compat\legacyProviderModel.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\model\compat\legacyProviderModel.ts:10:  getSubscriptionType,"
"src\utils\model\compat\legacyProviderModel.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\model\compat\legacyProviderModel.ts:11:  isProviderSubscriptionAccount,"
"src\utils\model\compat\legacyProviderModel.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\model\compat\legacyProviderModel.ts:414:  // Fail closed when a subscriber's subscription type is unknown. The VS Code"
"src\utils\model\compat\legacyProviderModel.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\model\compat\legacyProviderModel.ts:416:  // subscriptionType field (stale or partial refresh). Without this guard,"
"src\utils\model\compat\legacyProviderModel.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\model\compat\legacyProviderModel.ts:420:  if (isProviderSubscriptionAccount() && getSubscriptionType() === null) {"
"src\utils\model\compat\legacyProviderModel.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\utils\model\compat\legacyProviderModel.ts:664:    } else if (isProviderSubscriptionAccount()) {"
"src\cli\print.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\cli\print.ts:3693:                    subscriptionType: accountInfo?.subscription,"
"src\cli\print.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\cli\print.ts:4574:      subscriptionType: accountInfo?.subscription,"
"src\commands\extra-usage\extra-usage-core.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\commands\extra-usage\extra-usage-core.ts:8:import { getSubscriptionType } from '../../utils/auth.js'"
"src\commands\extra-usage\extra-usage-core.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\commands\extra-usage\extra-usage-core.ts:9:import { hasProviderSubscriptionBillingAccess } from '../../services/auth/dsxuBillingAccess.js'"
"src\commands\extra-usage\extra-usage-core.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\commands\extra-usage\extra-usage-core.ts:36:  const subscriptionType = getSubscriptionType()"
"src\commands\extra-usage\extra-usage-core.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\commands\extra-usage\extra-usage-core.ts:38:    subscriptionType === 'team' || subscriptionType === 'enterprise'"
"src\commands\extra-usage\extra-usage-core.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\commands\extra-usage\extra-usage-core.ts:39:  const hasBillingAccess = hasProviderSubscriptionBillingAccess()"
"src\commands\logout\logout.tsx","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\commands\logout\logout.tsx:37:      updated.subscriptionNoticeCount = 0;"
"src\cli\handlers\auth.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\cli\handlers\auth.ts:28:  getSubscriptionType,"
"src\cli\handlers\auth.ts","True","1","p1-product-specific-signal-subscription","P1","Provider Auth/Entitlement Owner","map to provider subscription account metadata or delete unused old subscription state","src\cli\handlers\auth.ts:85:      subscriptionCreatedAt:"
