path,primaryLabel,capability,kind,owner,action,defaultMainline,exposure,claimAllowed,modelPromptAllowed,reason
bunfig.toml,unclassified,core-or-unclear,config,Runtime Config / Release Surface,keep-release-surface,false,not-exposed,false,false,V6 Phase 0 assigns Runtime Config / Release Surface; action=keep-release-surface; cannot be used as product capability claim until owner review closes.
docs/generated/DSXU_V20_OWNER_PACKET_RUNTIME_REDLINE_REVIEW_SUMMARY_20260514.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V20_OWNER_PACKET_RUNTIME_REDLINE_REVIEW_SUMMARY_20260515.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V20_OWNER_PACKET_SIGNOFF_EXECUTION_SUMMARY_20260514.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V20_OWNER_PACKET_SIGNOFF_EXECUTION_SUMMARY_20260515.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V20_OWNER_PACKET_SIGNOFF_EXECUTION_UPDATE_SUMMARY_20260514.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V20_OWNER_PACKET_SIGNOFF_MATRIX_SUMMARY_20260514.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V20_OWNER_PACKET_SIGNOFF_MATRIX_SUMMARY_20260515.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V20_P12_TARGET_COLLECTION_PACK_20260515.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V20_P12_TARGET_MANIFEST_CONTRACT_BOARD_20260515.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V20_P12_TARGET_MANIFEST_DISCOVERY_20260515.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V20_P12_TARGET_MANIFEST_INTAKE_20260515.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V20_POST_AUTHORIZATION_VERIFICATION_PLAN_20260515.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V20_PROJECT_INTAKE_OWNER_REVIEW_20260514.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V20_REAL_GAP_ACCEPTANCE_PROGRESS_20260515.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V20_REAL_GAP_ACCEPTANCE_SUMMARY_20260515.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V20_REAL_GAP_PRODUCTIZATION_REVIEW_SUMMARY_20260514.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V20_RELEASE_SURFACE_OWNER_EXECUTION_SUMMARY_20260514.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V24_BASELINE_AUDIT_20260515.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V24_C2_1902_FULL_EVIDENCE_JOIN_20260515.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V24_C2_FEATURE_ACCEPTANCE_MATRIX_20260515.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_REVIEW_INPUT_20260515.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V24_CLAUDE_EXPERIENCE_DENSITY_REBASELINE_20260515.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V24_CLEAN_EXPORT_ARTIFACT_20260515.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V24_COMPLETED_REACCEPTANCE_20260515.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_REVIEW_INPUT_20260515.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V24_DEEPSEEK_RUNTIME_CONTRACT_20260515.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V24_EXECUTION_BATCH_20260515.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_REVIEW_INPUT_20260515.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V24_REDLINE_OWNER_PACKET_TRIAGE_20260515.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V24_REFERENCE_EXPERIENCE_DENSITY_REBASELINE_20260515.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V24_RUNTIME_STUB_REDLINE_20260515.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V24_SECTION_4_5_EXPERIENCE_LOOP_AUDIT_20260515.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V24_SECTION_4_5_EXPERIENCE_LOOP_AUDIT_REVIEW_INPUT_20260515.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V24_WORK_STATE_TIMELINE_ACCEPTANCE_20260515.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V26_C2_CAPABILITY_LOSS_BOARD_20260515.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V26_C2_PUBLIC_CLAIM_CLOSURE_20260515.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,freeze-release-governance,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V26_NAMING_GOVERNANCE_BOARD_20260515.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V26_REFERENCE_EXPERIENCE_REVERSE_ANALYSIS_20260516.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V4_COMPLEXITY_RISK_REGISTER_20260518.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V4_CONSOLIDATION_STATUS_20260518.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V4_FREEZE_REGISTER_20260518.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,freeze-release-governance,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V4_SCRIPT_SURFACE_MAP_20260518.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V5_NATIVE_REPLAY_SUBSET_20260519.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V5_PHASE0_CLAIM_BOUNDARY_20260519.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V5_PHASE0_EXPERIENCE_20260519.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V5_PHASE0_MAINLINE_20260519.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V5_PHASE0_PHASE0_20260519.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V5_PHASE0_RELEASE_GATES_20260519.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V5_PHASE0_REPLAY_REGRESSION_20260519.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V6_CONTEXT_PRESSURE_20260519.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V6_COST_TO_VERIFIED_COMPLETION_20260519.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V6_DEEPSEEK_PROVIDER_PROBE_20260519.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V6_HIT_RATE_REPORT_20260519.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V6_LEDGER_RESUME_SMOKE_20260519.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,freeze-experiment,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V6_LIVE_TOOL_CALL_REPLAY_20260519.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V6_OWNER_REVIEW_DECISIONS_20260519.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V6_PTY_TUI_ACCEPTANCE_20260519.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
docs/generated/DSXU_V6_TUI_SNAPSHOT_20260519.json,doc-evidence,generated-evidence,generated-evidence,Docs / Release Claim Binder,archive-or-owner-review,false,doc-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/agent-mcp-skill-ownership-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/auto-mode-visible-copy-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/background-governance-contract-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/background-task-hard-gate-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/bash-adapter-safety-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/bash-file-adapter-mainline-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/benchmark-runner-route-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/brand-compat-risk-board.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,freeze-release-governance,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/c05-mcp-brief-remote-cron-absorption-clean.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/c05-tool-compat-absorption-clean.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/compact-multilevel-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/context-analysis-v1-clean.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/context-discipline-capability-first-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/coordinator-lifecycle-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/coordinator-role-routing-parity-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/coordinator-state-model-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/coordinator-state-model-v2-clean.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/coordinator-state-model-v4-alignment.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/coordinator-visible-copy-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/critical-skills-runtime-v1-clean.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/deepseek-tool-repair-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/dirty-quarantine-ledger.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,freeze-release-governance,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/docker-wsl-integration-health-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/dsxu-api-key-auth-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/dsxu-model-public-surface-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,freeze-release-governance,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/edit-convergence-gate-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/evo-engine.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,freeze-experiment,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/experience-store-expanded-replay-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/experience-store-persistence-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/experience-store-planning-context-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/experience-store-source-truth-conflict-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/file-edit-adapter-atomic-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/file-read-cache-progress-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/goal-driven-optimization-contract-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/graph-retrieval.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,freeze-experiment,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/high-pressure-reference-absorption-contract-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/intent-only-final-live-gate-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/kairos-resume-hint-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/kairos-session-snapshot-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/llm-adapter-owner-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/memory-prompt-cache-budget-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/mojibake-health-classification-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/network-facade-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/next-stage-productization-contract-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,archive-or-owner-review,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
src/dsxu/engine/__tests__/phase12-experience-oracle-v1.test.ts,test-contract,test-contract,test,Test Contract / VerificationKernel,freeze-experiment,false,test-only,false,false,"V6 keeps this outside the default model prompt/tool view unless an explicit owner, switch, and acceptance evidence exist."
