path,owner,decision,capability,kind,exposure,importedByCount,activeImportCount,docReferenceCount,testReferenceCount,scriptReferenceCount,claimAllowed,modelPromptAllowed,requiredNextAction,reason,evidence
src/dsxu/engine/analyzers/scoring-analyzer.ts,Query Loop / Execution Contract,evidence-only,core-or-unclear,dsxu-engine,doc-only,0,0,4,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=0; activeImports=0; docRefs=4; testRefs=0; scriptRefs=0; docRef:docs/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.md; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json
src/dsxu/engine/api-microcompact-bridge.ts,Query Loop / Execution Contract,evidence-only,context-memory-compact,dsxu-engine,doc-only,1,0,4,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=1; activeImports=0; docRefs=4; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/dsxu/engine/background-governance-contract.ts,Query Loop / Execution Contract,evidence-only,core-or-unclear,dsxu-engine,doc-only,1,0,5,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=1; activeImports=0; docRefs=5; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/dsxu/engine/baseline-failure-reporter.ts,Query Loop / Execution Contract,evidence-only,recovery-rollback,dsxu-engine,doc-only,1,0,8,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=1; activeImports=0; docRefs=8; testRefs=0; scriptRefs=0; docRef:docs/DSXU_V26_NAMING_GOVERNANCE_BOARD_20260515.md; docRef:docs/generated/DSXU_CAPABILITY_ACCEPTANCE_AUDIT_20260516.json
src/dsxu/engine/bug-brain/export.ts,Query Loop / Execution Contract,evidence-only,core-or-unclear,dsxu-engine,doc-only,0,0,5,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=0; activeImports=0; docRefs=5; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_ACCEPTANCE_AUDIT_20260516.json; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json
src/dsxu/engine/checks-orchestrator.ts,Query Loop / Execution Contract,evidence-only,core-or-unclear,dsxu-engine,doc-only,0,0,4,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=0; activeImports=0; docRefs=4; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/dsxu/engine/data-sources/github-source.ts,Query Loop / Execution Contract,evidence-only,core-or-unclear,dsxu-engine,doc-only,0,0,3,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=0; activeImports=0; docRefs=3; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.json
src/dsxu/engine/entrypoint-policy.ts,Query Loop / Execution Contract,evidence-only,permission-safety,dsxu-engine,doc-only,0,0,6,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=0; activeImports=0; docRefs=6; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_BRAND_COMPAT_RISK_BOARD_20260517.json; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json
src/dsxu/engine/experience-live-report-ingest.ts,Query Loop / Execution Contract,evidence-only,context-memory-compact,dsxu-engine,doc-only,3,0,6,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=3; activeImports=0; docRefs=6; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_ACCEPTANCE_AUDIT_20260516.json; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json
src/dsxu/engine/experience-store-persistence.ts,Query Loop / Execution Contract,evidence-only,context-memory-compact,dsxu-engine,doc-only,1,0,4,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=1; activeImports=0; docRefs=4; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/dsxu/engine/five-task-release-gate.ts,Query Loop / Execution Contract,evidence-only,agent-task-orchestration,dsxu-engine,doc-only,0,0,5,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=0; activeImports=0; docRefs=5; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/dsxu/engine/goal-driven-optimization-contract.ts,Query Loop / Execution Contract,evidence-only,core-or-unclear,dsxu-engine,doc-only,1,0,7,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=1; activeImports=0; docRefs=7; testRefs=0; scriptRefs=0; docRef:docs/DSXU_V26_NAMING_GOVERNANCE_BOARD_20260515.md; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json
src/dsxu/engine/goal-roadmap-contract.ts,Query Loop / Execution Contract,evidence-only,core-or-unclear,dsxu-engine,doc-only,1,0,8,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=1; activeImports=0; docRefs=8; testRefs=0; scriptRefs=0; docRef:docs/DSXU_V26_NAMING_GOVERNANCE_BOARD_20260515.md; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json
src/dsxu/engine/graph/index.ts,Query Loop / Execution Contract,evidence-only,core-or-unclear,dsxu-engine,doc-only,0,0,5,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=0; activeImports=0; docRefs=5; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/dsxu/engine/live-real-task-compare.ts,Query Loop / Execution Contract,evidence-only,agent-task-orchestration,dsxu-engine,doc-only,1,0,7,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=1; activeImports=0; docRefs=7; testRefs=0; scriptRefs=0; docRef:docs/DSXU_V26_NAMING_GOVERNANCE_BOARD_20260515.md; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json
src/dsxu/engine/mainline-completion-contract.ts,Query Loop / Execution Contract,evidence-only,core-or-unclear,dsxu-engine,doc-only,1,0,5,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=1; activeImports=0; docRefs=5; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/dsxu/engine/memory-refill-control.ts,Query Loop / Execution Contract,evidence-only,context-memory-compact,dsxu-engine,doc-only,0,0,4,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=0; activeImports=0; docRefs=4; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/dsxu/engine/memory/index.ts,Query Loop / Execution Contract,evidence-only,context-memory-compact,dsxu-engine,doc-only,0,0,4,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=0; activeImports=0; docRefs=4; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/dsxu/engine/middlewares/lsp-gate.ts,Query Loop / Execution Contract,evidence-only,core-or-unclear,dsxu-engine,doc-only,0,0,5,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=0; activeImports=0; docRefs=5; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/dsxu/engine/middlewares/metrics-error.ts,Query Loop / Execution Contract,evidence-only,core-or-unclear,dsxu-engine,doc-only,0,0,5,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=0; activeImports=0; docRefs=5; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/dsxu/engine/middlewares/runtime-trace.ts,Query Loop / Execution Contract,evidence-only,core-or-unclear,dsxu-engine,doc-only,0,0,5,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=0; activeImports=0; docRefs=5; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/dsxu/engine/middlewares/sanitize.ts,Query Loop / Execution Contract,evidence-only,core-or-unclear,dsxu-engine,doc-only,0,0,5,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=0; activeImports=0; docRefs=5; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/dsxu/engine/next-stage-productization-contract.ts,Query Loop / Execution Contract,evidence-only,core-or-unclear,dsxu-engine,doc-only,1,0,8,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=1; activeImports=0; docRefs=8; testRefs=0; scriptRefs=0; docRef:docs/DSXU_V20_OWNER_GIT_REVIEW_EXECUTION_20260514.md; docRef:docs/DSXU_V26_NAMING_GOVERNANCE_BOARD_20260515.md
src/dsxu/engine/problem-slicer.ts,Query Loop / Execution Contract,evidence-only,core-or-unclear,dsxu-engine,doc-only,3,0,4,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=3; activeImports=0; docRefs=4; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/dsxu/engine/product-build-contract.ts,Query Loop / Execution Contract,evidence-only,core-or-unclear,dsxu-engine,doc-only,1,0,5,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=1; activeImports=0; docRefs=5; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/dsxu/engine/product-reality-hardening-contract.ts,Query Loop / Execution Contract,evidence-only,core-or-unclear,dsxu-engine,doc-only,1,0,8,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=1; activeImports=0; docRefs=8; testRefs=0; scriptRefs=0; docRef:docs/DSXU_V20_OWNER_GIT_REVIEW_EXECUTION_20260514.md; docRef:docs/DSXU_V26_NAMING_GOVERNANCE_BOARD_20260515.md
src/dsxu/engine/productization-contract.ts,Query Loop / Execution Contract,evidence-only,core-or-unclear,dsxu-engine,doc-only,1,0,5,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=1; activeImports=0; docRefs=5; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/dsxu/engine/real-gap-acceptance.ts,Query Loop / Execution Contract,evidence-only,evidence-release-benchmark,dsxu-engine,doc-only,1,0,7,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=1; activeImports=0; docRefs=7; testRefs=0; scriptRefs=0; docRef:docs/DSXU_V26_NAMING_GOVERNANCE_BOARD_20260515.md; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json
src/dsxu/engine/real-task-route-plan.ts,Query Loop / Execution Contract,evidence-only,agent-task-orchestration,dsxu-engine,doc-only,1,0,7,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=1; activeImports=0; docRefs=7; testRefs=0; scriptRefs=0; docRef:docs/DSXU_V26_NAMING_GOVERNANCE_BOARD_20260515.md; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json
src/dsxu/engine/recovery/integration.ts,Query Loop / Execution Contract,evidence-only,recovery-rollback,dsxu-engine,doc-only,4,0,4,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=4; activeImports=0; docRefs=4; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/dsxu/engine/reporters/daily-markdown-reporter.ts,Query Loop / Execution Contract,evidence-only,core-or-unclear,dsxu-engine,doc-only,0,0,3,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=0; activeImports=0; docRefs=3; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.json
src/dsxu/engine/runtime-state-machine.ts,Query Loop / Execution Contract,evidence-only,core-or-unclear,dsxu-engine,doc-only,1,0,4,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=1; activeImports=0; docRefs=4; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/dsxu/engine/skill-goal-trigger.ts,Query Loop / Execution Contract,evidence-only,mcp-skill-workflow,dsxu-engine,doc-only,0,0,5,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=0; activeImports=0; docRefs=5; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/dsxu/engine/stage-close-readiness.ts,Query Loop / Execution Contract,evidence-only,core-or-unclear,dsxu-engine,doc-only,1,0,8,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=1; activeImports=0; docRefs=8; testRefs=0; scriptRefs=0; docRef:docs/DSXU_V26_NAMING_GOVERNANCE_BOARD_20260515.md; docRef:docs/generated/DSXU_CAPABILITY_ACCEPTANCE_AUDIT_20260516.json
src/dsxu/engine/task-analyzer.ts,Query Loop / Execution Contract,evidence-only,agent-task-orchestration,dsxu-engine,doc-only,1,0,4,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=1; activeImports=0; docRefs=4; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json
src/dsxu/engine/task-control-plane.ts,Query Loop / Execution Contract,evidence-only,agent-task-orchestration,dsxu-engine,doc-only,0,0,6,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=0; activeImports=0; docRefs=6; testRefs=0; scriptRefs=0; docRef:docs/DSXU_V1_CORE_EXECUTION_PLAN_20260518.md; docRef:docs/DSXU_V1_CORE_EXECUTION_PLAN_20260518_CN.md
src/dsxu/engine/tool-bus/hook-adapter.ts,Tool Gate / Tool View,evidence-only,tool-system,dsxu-engine,doc-only,2,0,5,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=2; activeImports=0; docRefs=5; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/dsxu/engine/tool-capability-contract.ts,Tool Gate / Tool View,evidence-only,tool-system,dsxu-engine,doc-only,0,0,4,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=0; activeImports=0; docRefs=4; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/dsxu/engine/ui-shell-manifest.ts,Query Loop / Execution Contract,evidence-only,core-or-unclear,dsxu-engine,doc-only,0,0,6,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=0; activeImports=0; docRefs=6; testRefs=0; scriptRefs=0; docRef:docs/DSXU_V26_NAMING_GOVERNANCE_BOARD_20260515.md; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json
src/dsxu/engine/watchdog-discipline.ts,Query Loop / Execution Contract,evidence-only,core-or-unclear,dsxu-engine,doc-only,2,0,4,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=2; activeImports=0; docRefs=4; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/dsxu/engine/wsl-native-mirror-plan.ts,Query Loop / Execution Contract,evidence-only,core-or-unclear,dsxu-engine,doc-only,1,0,6,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=1; activeImports=0; docRefs=6; testRefs=0; scriptRefs=0; docRef:docs/DSXU_V26_NAMING_GOVERNANCE_BOARD_20260515.md; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json
src/dsxu/hitl/index.ts,Owner Review Queue,evidence-only,core-or-unclear,source,doc-only,1,0,5,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=1; activeImports=0; docRefs=5; testRefs=0; scriptRefs=0; docRef:docs/DSXU_V18_V19_MERGED_AUDIT_20260510_CLEAN.md; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json
src/dsxu/integration/harness/accio-dsxu-start.json,Runtime Config / Release Surface,evidence-only,core-or-unclear,config,doc-only,0,0,4,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=0; activeImports=0; docRefs=4; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/dsxu/integration/harness/agent-live-report-replay-harness.ts,Query Loop / Execution Contract,evidence-only,query-loop-default-runtime,source,doc-only,1,0,6,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=1; activeImports=0; docRefs=6; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_ACCEPTANCE_AUDIT_20260516.json; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json
src/dsxu/integration/harness/c16-shell-full-audit-matrix.ts,Owner Review Queue,evidence-only,core-or-unclear,source,doc-only,1,0,5,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=1; activeImports=0; docRefs=5; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_V20_OWNER_GIT_MUTATION_COMMAND_PLAN_20260515.json
src/dsxu/integration/harness/context-miss-harness.ts,Owner Review Queue,evidence-only,context-memory-compact,source,doc-only,0,0,4,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=0; activeImports=0; docRefs=4; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/dsxu/integration/harness/debug-matrix.json,Runtime Config / Release Surface,evidence-only,core-or-unclear,config,doc-only,0,0,4,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=0; activeImports=0; docRefs=4; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/dsxu/integration/harness/repeated-failure-harness.ts,Owner Review Queue,evidence-only,recovery-rollback,source,doc-only,0,0,4,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=0; activeImports=0; docRefs=4; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/dsxu/integration/harness/retry-replan-harness.ts,Query Loop / Execution Contract,evidence-only,query-loop-default-runtime,source,doc-only,0,0,4,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=0; activeImports=0; docRefs=4; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/dsxu/integration/harness/review-failure-harness.ts,Owner Review Queue,evidence-only,recovery-rollback,source,doc-only,0,0,4,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=0; activeImports=0; docRefs=4; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/dsxu/integration/harness/reviewer-recovery-harness.ts,Owner Review Queue,evidence-only,recovery-rollback,source,doc-only,0,0,4,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=0; activeImports=0; docRefs=4; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_REASONIX_COMPARATIVE_CODE_AUDIT_20260517.json
src/dsxu/integration/index.ts,Owner Review Queue,evidence-only,core-or-unclear,source,doc-only,1,0,4,0,0,false,false,Keep only as harness/test/evidence source; cannot become a product runtime or GitHub claim.,"This path is only supported by test, harness, or documentation evidence; keep it as evidence and block product claims.",importedBy=1; activeImports=0; docRefs=4; testRefs=0; scriptRefs=0; docRef:docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docRef:docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json
