path,status,deleteSafety,transformPotential,size,lines,version,claimRisk,releaseRisk,absorbedBy,remainingSignals,referencedBy,recommendedAction,title
"docs/DSXU_CAPABILITY_COST_CROSSWALK_20260516.md","evidence-audit","after-signal-extraction","high","19546","111","","true","true","V6-S Agent discipline; V6-S Skills/MCP expert layer; V6 Proof/Recovery/Gates; V6 claim boundary; future release/IP phase; future replay/scenario bank","agent-multi-window-orchestration; skill-mcp-workflow-boundary; verification-recovery-gates; context-memory-ledger; deepseek-routing-cost-cache; benchmark-and-hit-rate-evidence; claim-boundary-and-public-wording; release-ip-brand-risk; tui-visible-state-experience; scenario-test-corpus","docs/BENCHMARK.md; docs/DSXU_ARCHIVE_WATCHLIST_20260519.md; docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_SCENARIO_REPLAY_BANK_20260519.md; docs/DSXU_V24_CLEAN_EXPORT_ARTIFACT_20260515.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.csv; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.csv; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_DOC_SIGNAL_EXTRACTION_20260519.csv; docs/generated/DSXU_DOC_SIGNAL_EXTRACTION_20260519.json; docs/generated/DSXU_PROMPT_INPUT_ALLOWLIST_20260519.json; docs/generated/DSXU_SCENARIO_REPLAY_BANK_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V24_CLEAN_EXPORT_ARTIFACT_20260515.json; docs/generated/DSXU_V7_SCENARIO_REPLAY_LAYER_EVIDENCE_20260519.json","extract signals into V6/V6-S backlog before archive: agent-multi-window-orchestration, skill-mcp-workflow-boundary, verification-recovery-gates, context-memory-ledger, deepseek-routing-cost-cache, benchmark-and-hit-rate-evidence, claim-boundary-and-public-wording, release-ip-brand-risk, tui-visible-state-experience, scenario-test-corpus","DSXU Capability Cost Crosswalk - 20260516"
"docs/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.md","active-registry-source","no","high","55187","314","","true","true","V6 WP12 / V6-S registry","prompt-behavior-discipline; agent-multi-window-orchestration; skill-mcp-workflow-boundary; verification-recovery-gates; context-memory-ledger; deepseek-routing-cost-cache; benchmark-and-hit-rate-evidence; claim-boundary-and-public-wording; release-ip-brand-risk; tui-visible-state-experience; scenario-test-corpus","docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_SCENARIO_REPLAY_BANK_20260519.md; docs/DSXU_V6_DEEPSEEK_NATIVE_ENGINEERING_RUNTIME_20260519_CN.md; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.csv; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.csv; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_DOC_SIGNAL_EXTRACTION_20260519.csv; docs/generated/DSXU_DOC_SIGNAL_EXTRACTION_20260519.json; docs/generated/DSXU_PROMPT_INPUT_ALLOWLIST_20260519.json; docs/generated/DSXU_SCENARIO_REPLAY_BANK_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V7_SCENARIO_REPLAY_LAYER_EVIDENCE_20260519.json","keep as source registry until superseded by Docs Truth Registry","DSXU 全能力真相矩阵 20260519"
"docs/DSXU_CLAIM_BOUNDARY_GATE_20260519.md","evidence-audit","after-signal-extraction","high","1142","30","","true","true","V6 Proof/Recovery/Gates; V6 claim boundary; future release/IP phase","verification-recovery-gates; context-memory-ledger; deepseek-routing-cost-cache; benchmark-and-hit-rate-evidence; claim-boundary-and-public-wording; release-ip-brand-risk","docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_V7_SAFE_CONSOLIDATION_AND_SIGNAL_ABSORPTION_20260519_CN.md; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.csv; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.csv; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json","extract signals into V6/V6-S backlog before archive: verification-recovery-gates, context-memory-ledger, deepseek-routing-cost-cache, benchmark-and-hit-rate-evidence, claim-boundary-and-public-wording, release-ip-brand-risk","DSXU V7 Claim Boundary Gate - 20260519"
"docs/DSXU_COMMAND_CATALOG_20260518.md","manual-review","after-signal-extraction","high","27997","170","","false","true","V6-S Prompt Section Router; V6-S Agent discipline; V6-S Skills/MCP expert layer; V6-S Strict Schema / Tool View; V6 Proof/Recovery/Gates; V6 claim boundary; future release/IP phase; future replay/scenario bank","prompt-behavior-discipline; agent-multi-window-orchestration; skill-mcp-workflow-boundary; tool-protocol-and-schema; verification-recovery-gates; context-memory-ledger; deepseek-routing-cost-cache; benchmark-and-hit-rate-evidence; claim-boundary-and-public-wording; release-ip-brand-risk; tui-visible-state-experience; scenario-test-corpus","docs/DSXU_ARCHIVE_WATCHLIST_20260519.md; docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_SCENARIO_REPLAY_BANK_20260519.md; docs/DSXU_V24_CLEAN_EXPORT_ARTIFACT_20260515.md; docs/DSXU_V2_EXECUTION_PLAN_20260518_CN.md; docs/DSXU_V4_CONSOLIDATION_EXECUTION_PLAN_20260518_CN.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.csv; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.csv; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_DOC_SIGNAL_EXTRACTION_20260519.csv; docs/generated/DSXU_DOC_SIGNAL_EXTRACTION_20260519.json; docs/generated/DSXU_PROMPT_INPUT_ALLOWLIST_20260519.json; docs/generated/DSXU_SCENARIO_REPLAY_BANK_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V24_CLEAN_EXPORT_ARTIFACT_20260515.json; docs/generated/DSXU_V7_SCENARIO_REPLAY_LAYER_EVIDENCE_20260519.json","extract signals into V6/V6-S backlog before archive: prompt-behavior-discipline, agent-multi-window-orchestration, skill-mcp-workflow-boundary, tool-protocol-and-schema, verification-recovery-gates, context-memory-ledger, deepseek-routing-cost-cache, benchmark-and-hit-rate-evidence, claim-boundary-and-public-wording, release-ip-brand-risk, tui-visible-state-experience, scenario-test-corpus","DSXU Command Catalog - 2026-05-18"
"docs/DSXU_DAG_OWNER_REVIEW_20260517.md","evidence-audit","after-signal-extraction","high","26036","141","","false","true","V6-S Agent discipline; V6 Proof/Recovery/Gates; V6 claim boundary; future release/IP phase; future replay/scenario bank","agent-multi-window-orchestration; verification-recovery-gates; context-memory-ledger; deepseek-routing-cost-cache; benchmark-and-hit-rate-evidence; claim-boundary-and-public-wording; release-ip-brand-risk; scenario-test-corpus","docs/DSXU_ARCHIVE_WATCHLIST_20260519.md; docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_LEGACY_SWE_OWNER_REVIEW_20260517.md; docs/DSXU_PIPELINE_SUPPORT_OWNER_REVIEW_20260517.md; docs/DSXU_SCENARIO_REPLAY_BANK_20260519.md; docs/DSXU_V24_CLEAN_EXPORT_ARTIFACT_20260515.md; docs/DSXU_V26_MASTER_PLAN_20260515.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.csv; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docs/generated/DSXU_DAG_OWNER_REVIEW_20260517.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.csv; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_DOC_SIGNAL_EXTRACTION_20260519.csv; docs/generated/DSXU_DOC_SIGNAL_EXTRACTION_20260519.json; docs/generated/DSXU_LEGACY_SWE_OWNER_REVIEW_20260517.json; docs/generated/DSXU_PIPELINE_SUPPORT_OWNER_REVIEW_20260517.json; docs/generated/DSXU_PROMPT_INPUT_ALLOWLIST_20260519.json; docs/generated/DSXU_SCENARIO_REPLAY_BANK_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json","extract signals into V6/V6-S backlog before archive: agent-multi-window-orchestration, verification-recovery-gates, context-memory-ledger, deepseek-routing-cost-cache, benchmark-and-hit-rate-evidence, claim-boundary-and-public-wording, release-ip-brand-risk, scenario-test-corpus","DAG owner/Git replace-delete review - 20260517"
"docs/DSXU_DEEPSEEK_COST_QUALITY_ACCEPTANCE_20260516.md","evidence-audit","after-signal-extraction","high","2257","47","","true","true","V6 Proof/Recovery/Gates; V6 claim boundary; future replay/scenario bank","verification-recovery-gates; context-memory-ledger; deepseek-routing-cost-cache; claim-boundary-and-public-wording; scenario-test-corpus","docs/DSXU_ARCHIVE_WATCHLIST_20260519.md; docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_SCENARIO_REPLAY_BANK_20260519.md; docs/DSXU_V24_CLEAN_EXPORT_ARTIFACT_20260515.md; docs/DSXU_V26_MASTER_PLAN_20260515.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_CAPABILITY_ACCEPTANCE_AUDIT_20260516.json; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.csv; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.csv; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_DOC_SIGNAL_EXTRACTION_20260519.csv; docs/generated/DSXU_DOC_SIGNAL_EXTRACTION_20260519.json; docs/generated/DSXU_PROMPT_INPUT_ALLOWLIST_20260519.json; docs/generated/DSXU_SCENARIO_REPLAY_BANK_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V24_CLEAN_EXPORT_ARTIFACT_20260515.json; docs/generated/DSXU_V7_SCENARIO_REPLAY_LAYER_EVIDENCE_20260519.json","extract signals into V6/V6-S backlog before archive: verification-recovery-gates, context-memory-ledger, deepseek-routing-cost-cache, claim-boundary-and-public-wording, scenario-test-corpus","DSXU DeepSeek Cost Quality Acceptance - 20260516"
"docs/DSXU_DELETE_REVIEW_BOARD_20260519.md","evidence-audit","after-signal-extraction","medium","1021","32","","false","false","","deepseek-routing-cost-cache; benchmark-and-hit-rate-evidence","docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_V7_SAFE_CONSOLIDATION_AND_SIGNAL_ABSORPTION_20260519_CN.md; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.csv; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.csv; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json","summarize claim/evidence/release signal before archive: deepseek-routing-cost-cache, benchmark-and-hit-rate-evidence","DSXU V7 Delete Review Board - 20260519"
"docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md","manual-review","after-signal-extraction","high","289598","648","","true","true","V6-S Prompt Section Router; V6-S Agent discipline; V6-S Skills/MCP expert layer; V6 Proof/Recovery/Gates; V6 claim boundary; future release/IP phase; future replay/scenario bank","prompt-behavior-discipline; agent-multi-window-orchestration; skill-mcp-workflow-boundary; verification-recovery-gates; context-memory-ledger; deepseek-routing-cost-cache; benchmark-and-hit-rate-evidence; claim-boundary-and-public-wording; release-ip-brand-risk; tui-visible-state-experience; scenario-test-corpus","docs/DSXU_ARCHIVE_WATCHLIST_20260519.md; docs/DSXU_SCENARIO_REPLAY_BANK_20260519.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.csv; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.csv; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_DOC_SIGNAL_EXTRACTION_20260519.csv; docs/generated/DSXU_DOC_SIGNAL_EXTRACTION_20260519.json; docs/generated/DSXU_PROMPT_INPUT_ALLOWLIST_20260519.json; docs/generated/DSXU_SCENARIO_REPLAY_BANK_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V7_SCENARIO_REPLAY_LAYER_EVIDENCE_20260519.json","extract signals into V6/V6-S backlog before archive: prompt-behavior-discipline, agent-multi-window-orchestration, skill-mcp-workflow-boundary, verification-recovery-gates, context-memory-ledger, deepseek-routing-cost-cache, benchmark-and-hit-rate-evidence, claim-boundary-and-public-wording, release-ip-brand-risk, tui-visible-state-experience, scenario-test-corpus","DSXU Docs Truth Registry 20260519"
"docs/DSXU_DOC_SIGNAL_EXTRACTION_20260519.md","manual-review","after-signal-extraction","high","4929","80","","true","true","V6-S Prompt Section Router; V6-S Agent discipline; V6-S Skills/MCP expert layer; V6-S Strict Schema / Tool View; V6 Proof/Recovery/Gates; V6 claim boundary; future release/IP phase; future replay/scenario bank","prompt-behavior-discipline; agent-multi-window-orchestration; skill-mcp-workflow-boundary; tool-protocol-and-schema; verification-recovery-gates; context-memory-ledger; deepseek-routing-cost-cache; benchmark-and-hit-rate-evidence; claim-boundary-and-public-wording; release-ip-brand-risk; tui-visible-state-experience; scenario-test-corpus","docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_V7_SAFE_CONSOLIDATION_AND_SIGNAL_ABSORPTION_20260519_CN.md; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.csv; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.csv; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json","extract signals into V6/V6-S backlog before archive: prompt-behavior-discipline, agent-multi-window-orchestration, skill-mcp-workflow-boundary, tool-protocol-and-schema, verification-recovery-gates, context-memory-ledger, deepseek-routing-cost-cache, benchmark-and-hit-rate-evidence, claim-boundary-and-public-wording, release-ip-brand-risk, tui-visible-state-experience, scenario-test-corpus","DSXU V7 Doc Signal Extraction - 20260519"
"docs/DSXU_EXTERNAL_BENCHMARK_ADAPTER_PROOF_20260516.md","evidence-audit","after-signal-extraction","high","1627","45","","true","true","V6-S Skills/MCP expert layer; V6-S Strict Schema / Tool View; V6 Proof/Recovery/Gates; V6 claim boundary; future replay/scenario bank","skill-mcp-workflow-boundary; tool-protocol-and-schema; verification-recovery-gates; deepseek-routing-cost-cache; benchmark-and-hit-rate-evidence; claim-boundary-and-public-wording; tui-visible-state-experience; scenario-test-corpus","docs/DSXU_ARCHIVE_WATCHLIST_20260519.md; docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_SCENARIO_REPLAY_BANK_20260519.md; docs/DSXU_V24_CLEAN_EXPORT_ARTIFACT_20260515.md; docs/DSXU_V26_MASTER_PLAN_20260515.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_CAPABILITY_ACCEPTANCE_AUDIT_20260516.json; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.csv; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.csv; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_DOC_SIGNAL_EXTRACTION_20260519.csv; docs/generated/DSXU_DOC_SIGNAL_EXTRACTION_20260519.json; docs/generated/DSXU_PROMPT_INPUT_ALLOWLIST_20260519.json; docs/generated/DSXU_SCENARIO_REPLAY_BANK_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V24_CLEAN_EXPORT_ARTIFACT_20260515.json; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.csv; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.json; docs/generated/DSXU_V7_SCENARIO_REPLAY_LAYER_EVIDENCE_20260519.json","extract signals into V6/V6-S backlog before archive: skill-mcp-workflow-boundary, tool-protocol-and-schema, verification-recovery-gates, deepseek-routing-cost-cache, benchmark-and-hit-rate-evidence, claim-boundary-and-public-wording, tui-visible-state-experience, scenario-test-corpus","DSXU External Benchmark Adapter Proof - 20260516"
"docs/DSXU_HARD_ENGINEERING_BENCHMARK_20260517.md","evidence-audit","after-signal-extraction","high","2238","32","","true","true","V6-S Agent discipline; V6-S Skills/MCP expert layer; V6 Proof/Recovery/Gates; V6 claim boundary; future release/IP phase; future replay/scenario bank","agent-multi-window-orchestration; skill-mcp-workflow-boundary; verification-recovery-gates; context-memory-ledger; deepseek-routing-cost-cache; benchmark-and-hit-rate-evidence; claim-boundary-and-public-wording; release-ip-brand-risk; tui-visible-state-experience; scenario-test-corpus","docs/BENCHMARK.md; docs/DSXU_ARCHIVE_WATCHLIST_20260519.md; docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_SCENARIO_REPLAY_BANK_20260519.md; docs/DSXU_V24_CLEAN_EXPORT_ARTIFACT_20260515.md; docs/DSXU_V26_MASTER_PLAN_20260515.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.csv; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.csv; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_DOC_SIGNAL_EXTRACTION_20260519.csv; docs/generated/DSXU_DOC_SIGNAL_EXTRACTION_20260519.json; docs/generated/DSXU_PROMPT_INPUT_ALLOWLIST_20260519.json; docs/generated/DSXU_SCENARIO_REPLAY_BANK_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V24_CLEAN_EXPORT_ARTIFACT_20260515.json; docs/generated/DSXU_V7_SCENARIO_REPLAY_LAYER_EVIDENCE_20260519.json","extract signals into V6/V6-S backlog before archive: agent-multi-window-orchestration, skill-mcp-workflow-boundary, verification-recovery-gates, context-memory-ledger, deepseek-routing-cost-cache, benchmark-and-hit-rate-evidence, claim-boundary-and-public-wording, release-ip-brand-risk, tui-visible-state-experience, scenario-test-corpus","DSXU Hard Engineering Benchmark - 2026-05-17"
"docs/DSXU_HARD_ENGINEERING_BENCHMARK_20260517_deepseek-route-cost-cache-visible-product-timeline-release-claim-evidence-binder.md","evidence-audit","after-signal-extraction","high","1404","26","","true","true","V6-S Agent discipline; V6-S Skills/MCP expert layer; V6 claim boundary; future release/IP phase; future replay/scenario bank","agent-multi-window-orchestration; skill-mcp-workflow-boundary; context-memory-ledger; deepseek-routing-cost-cache; benchmark-and-hit-rate-evidence; claim-boundary-and-public-wording; release-ip-brand-risk; tui-visible-state-experience; scenario-test-corpus","docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_V8_ADAPTIVE_ENGINEERING_RUNTIME_20260519_CN.md; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.csv; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.csv; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V8_COMPLETION_AUDIT_20260519.json","extract signals into V6/V6-S backlog before archive: agent-multi-window-orchestration, skill-mcp-workflow-boundary, context-memory-ledger, deepseek-routing-cost-cache, benchmark-and-hit-rate-evidence, claim-boundary-and-public-wording, release-ip-brand-risk, tui-visible-state-experience, scenario-test-corpus","DSXU Hard Engineering Benchmark - 2026-05-17"
"docs/DSXU_HARD_ENGINEERING_BENCHMARK_20260517_deepseek-route-cost-cache.md","evidence-audit","after-signal-extraction","high","1140","24","","true","true","V6-S Agent discipline; V6-S Skills/MCP expert layer; V6 claim boundary; future replay/scenario bank","agent-multi-window-orchestration; skill-mcp-workflow-boundary; context-memory-ledger; deepseek-routing-cost-cache; benchmark-and-hit-rate-evidence; claim-boundary-and-public-wording; tui-visible-state-experience; scenario-test-corpus","docs/DSXU_ARCHIVE_WATCHLIST_20260519.md; docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_SCENARIO_REPLAY_BANK_20260519.md; docs/DSXU_V24_CLEAN_EXPORT_ARTIFACT_20260515.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.csv; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.csv; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_DOC_SIGNAL_EXTRACTION_20260519.csv; docs/generated/DSXU_DOC_SIGNAL_EXTRACTION_20260519.json; docs/generated/DSXU_PROMPT_INPUT_ALLOWLIST_20260519.json; docs/generated/DSXU_SCENARIO_REPLAY_BANK_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V24_CLEAN_EXPORT_ARTIFACT_20260515.json; docs/generated/DSXU_V7_SCENARIO_REPLAY_LAYER_EVIDENCE_20260519.json","extract signals into V6/V6-S backlog before archive: agent-multi-window-orchestration, skill-mcp-workflow-boundary, context-memory-ledger, deepseek-routing-cost-cache, benchmark-and-hit-rate-evidence, claim-boundary-and-public-wording, tui-visible-state-experience, scenario-test-corpus","DSXU Hard Engineering Benchmark - 2026-05-17"
"docs/DSXU_HARD_ENGINEERING_BENCHMARK_20260517_release-claim-evidence-binder.md","evidence-audit","after-signal-extraction","high","1137","24","","true","true","V6-S Agent discipline; V6-S Skills/MCP expert layer; V6 claim boundary; future release/IP phase; future replay/scenario bank","agent-multi-window-orchestration; skill-mcp-workflow-boundary; context-memory-ledger; deepseek-routing-cost-cache; benchmark-and-hit-rate-evidence; claim-boundary-and-public-wording; release-ip-brand-risk; tui-visible-state-experience; scenario-test-corpus","docs/BENCHMARK.md; docs/DSXU_ARCHIVE_WATCHLIST_20260519.md; docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_SCENARIO_REPLAY_BANK_20260519.md; docs/DSXU_V24_CLEAN_EXPORT_ARTIFACT_20260515.md; docs/DSXU_V26_MASTER_PLAN_20260515.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.csv; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.csv; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_DOC_SIGNAL_EXTRACTION_20260519.csv; docs/generated/DSXU_DOC_SIGNAL_EXTRACTION_20260519.json; docs/generated/DSXU_PROMPT_INPUT_ALLOWLIST_20260519.json; docs/generated/DSXU_SCENARIO_REPLAY_BANK_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V24_CLEAN_EXPORT_ARTIFACT_20260515.json; docs/generated/DSXU_V7_SCENARIO_REPLAY_LAYER_EVIDENCE_20260519.json","extract signals into V6/V6-S backlog before archive: agent-multi-window-orchestration, skill-mcp-workflow-boundary, context-memory-ledger, deepseek-routing-cost-cache, benchmark-and-hit-rate-evidence, claim-boundary-and-public-wording, release-ip-brand-risk, tui-visible-state-experience, scenario-test-corpus","DSXU Hard Engineering Benchmark - 2026-05-17"
"docs/DSXU_KARPATHY_SKILLS_ABSORPTION_PLAN_20260517.md","evidence-audit","after-signal-extraction","high","11947","225","","true","true","V6-S Prompt Section Router; V6-S Agent discipline; V6-S Skills/MCP expert layer; V6-S Strict Schema / Tool View; V6 Proof/Recovery/Gates; V6 claim boundary; future release/IP phase; future replay/scenario bank","prompt-behavior-discipline; agent-multi-window-orchestration; skill-mcp-workflow-boundary; tool-protocol-and-schema; verification-recovery-gates; context-memory-ledger; deepseek-routing-cost-cache; claim-boundary-and-public-wording; release-ip-brand-risk; tui-visible-state-experience; scenario-test-corpus","docs/DSXU_ARCHIVE_WATCHLIST_20260519.md; docs/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.md; docs/DSXU_DOCS_TRUTH_REGISTRY_20260519.md; docs/DSXU_SCENARIO_REPLAY_BANK_20260519.md; docs/DSXU_V24_CLEAN_EXPORT_ARTIFACT_20260515.md; docs/DSXU_V7_SAFE_CONSOLIDATION_AND_SIGNAL_ABSORPTION_20260519_CN.md; docs/generated/DSXU_ARCHIVE_WATCHLIST_20260519.json; docs/generated/DSXU_BRAND_COMPAT_RISK_BOARD_20260517.json; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.csv; docs/generated/DSXU_CAPABILITY_TRUTH_MATRIX_20260519.json; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.csv; docs/generated/DSXU_DOCS_TRUTH_REGISTRY_20260519.json; docs/generated/DSXU_DOC_SIGNAL_EXTRACTION_20260519.csv; docs/generated/DSXU_DOC_SIGNAL_EXTRACTION_20260519.json; docs/generated/DSXU_PROMPT_INPUT_ALLOWLIST_20260519.json; docs/generated/DSXU_SCENARIO_REPLAY_BANK_20260519.json; docs/generated/DSXU_V20_OWNER_GIT_MUTATION_PREFLIGHT_20260515.json; docs/generated/DSXU_V24_CLEAN_EXPORT_ARTIFACT_20260515.json; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.csv; docs/generated/DSXU_V6_OWNER_CLEANUP_CHECK_20260519.json","extract signals into V6/V6-S backlog before archive: prompt-behavior-discipline, agent-multi-window-orchestration, skill-mcp-workflow-boundary, tool-protocol-and-schema, verification-recovery-gates, context-memory-ledger, deepseek-routing-cost-cache, claim-boundary-and-public-wording, release-ip-brand-risk, tui-visible-state-experience, scenario-test-corpus","DSXU `andrej-karpathy-skills` 吸收审计与方案 - 2026-05-17"
