"referencePath","ownerPacket","riskPriority","disposition","priorPublicClaimStatus","finalDecision","closureState","v26ClosureState","publicClaimBoundary","reason","capabilityLoops","liveTuiApiEvidence"
"utils/secureStorage/macOsKeychainStorage.ts","V20-OGR-12-shared-platform-utilities","P3","shared_utility_imported_keep","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","SIGNED_IMPORTED_HELPER_NO_RUNTIME","CLOSED_SHARED_UTILITY_IMPORTED_KEEP","May cite DSXU shared utility only through import/use and owner evidence.","SIGNED_IMPORTED_HELPER_NO_RUNTIME","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json"
"utils/secureStorage/plainTextStorage.ts","V20-OGR-06-ui-tui-visible-state","P1","shared_utility_baseline_no_new_absorption","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","CLOSED_SHARED_UTILITY_BASELINE_NO_LOSS","May not cite as new feature; closed only as no-loss baseline evidence.","SIGNED_BASELINE_HELPER_OR_NOOP","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance"
"utils/semanticBoolean.ts","V20-OGR-06-ui-tui-visible-state","P2","shared_utility_baseline_no_new_absorption","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","CLOSED_SHARED_UTILITY_BASELINE_NO_LOSS","May not cite as new feature; closed only as no-loss baseline evidence.","SIGNED_BASELINE_HELPER_OR_NOOP","visible-work-state;tool-permission-lifecycle;model-cost-cache","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance"
"utils/semanticNumber.ts","V20-OGR-06-ui-tui-visible-state","P2","shared_utility_baseline_no_new_absorption","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","CLOSED_SHARED_UTILITY_BASELINE_NO_LOSS","May not cite as new feature; closed only as no-loss baseline evidence.","SIGNED_BASELINE_HELPER_OR_NOOP","visible-work-state;tool-permission-lifecycle;source-truth-coding;model-cost-cache","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance"
"utils/semver.ts","V20-OGR-12-shared-platform-utilities","P2","shared_utility_baseline_no_new_absorption","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","CLOSED_SHARED_UTILITY_BASELINE_NO_LOSS","May not cite as new feature; closed only as no-loss baseline evidence.","SIGNED_BASELINE_HELPER_OR_NOOP","","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json"
"utils/sequential.ts","V20-OGR-03-tool-permission-lifecycle","P2","shared_utility_baseline_no_new_absorption","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","CLOSED_SHARED_UTILITY_BASELINE_NO_LOSS","May not cite as new feature; closed only as no-loss baseline evidence.","SIGNED_BASELINE_HELPER_OR_NOOP","tool-permission-lifecycle;source-truth-coding;context-memory-recovery",".dsxu/trace/v24-c2-loop-real-acceptance/tool-permission-regression-2026-05-15T07-18-27-204Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json"
"utils/sessionActivity.ts","V20-OGR-12-shared-platform-utilities","P3","shared_utility_imported_keep","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","SIGNED_IMPORTED_HELPER_NO_RUNTIME","CLOSED_SHARED_UTILITY_IMPORTED_KEEP","May cite DSXU shared utility only through import/use and owner evidence.","SIGNED_IMPORTED_HELPER_NO_RUNTIME","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json"
"utils/sessionEnvironment.ts","V20-OGR-12-shared-platform-utilities","P3","shared_utility_imported_keep","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","SIGNED_IMPORTED_HELPER_NO_RUNTIME","CLOSED_SHARED_UTILITY_IMPORTED_KEEP","May cite DSXU shared utility only through import/use and owner evidence.","SIGNED_IMPORTED_HELPER_NO_RUNTIME","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json"
"utils/sessionEnvVars.ts","V20-OGR-12-shared-platform-utilities","P3","shared_utility_imported_keep","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","SIGNED_IMPORTED_HELPER_NO_RUNTIME","CLOSED_SHARED_UTILITY_IMPORTED_KEEP","May cite DSXU shared utility only through import/use and owner evidence.","SIGNED_IMPORTED_HELPER_NO_RUNTIME","tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json"
"utils/sessionIngressAuth.ts","V20-OGR-07-provider-migration-model-cost","P1","shared_utility_baseline_no_new_absorption","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","CLOSED_SHARED_UTILITY_BASELINE_NO_LOSS","May not cite as new feature; closed only as no-loss baseline evidence.","SIGNED_BASELINE_HELPER_OR_NOOP","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache","docs/generated/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json;.dsxu/trace/v24-live-dsxu"
"utils/sessionRestore.ts","V20-OGR-12-shared-platform-utilities","P1","product_specific_adapt_or_exclude","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","CLOSED_PRODUCT_SPECIFIC_EXCLUDED_OR_DSXU_ADAPTED","May cite only DSXU-owned generic experience loop evidence, never reference-product parity.","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json"
"utils/sessionStart.ts","V20-OGR-12-shared-platform-utilities","P3","shared_utility_imported_keep","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","SIGNED_IMPORTED_HELPER_NO_RUNTIME","CLOSED_SHARED_UTILITY_IMPORTED_KEEP","May cite DSXU shared utility only through import/use and owner evidence.","SIGNED_IMPORTED_HELPER_NO_RUNTIME","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json"
"utils/sessionState.ts","V20-OGR-12-shared-platform-utilities","P1","product_specific_adapt_or_exclude","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","CLOSED_PRODUCT_SPECIFIC_EXCLUDED_OR_DSXU_ADAPTED","May cite only DSXU-owned generic experience loop evidence, never reference-product parity.","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json"
"utils/sessionStorage.ts","V20-OGR-12-shared-platform-utilities","P0","product_specific_adapt_or_exclude","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","CLOSED_PRODUCT_SPECIFIC_EXCLUDED_OR_DSXU_ADAPTED","May cite only DSXU-owned generic experience loop evidence, never reference-product parity.","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json"
"utils/sessionStoragePortable.ts","V20-OGR-12-shared-platform-utilities","P3","shared_utility_imported_keep","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","SIGNED_IMPORTED_HELPER_NO_RUNTIME","CLOSED_SHARED_UTILITY_IMPORTED_KEEP","May cite DSXU shared utility only through import/use and owner evidence.","SIGNED_IMPORTED_HELPER_NO_RUNTIME","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json"
"utils/sessionTitle.ts","V20-OGR-12-shared-platform-utilities","P3","shared_utility_imported_keep","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","SIGNED_IMPORTED_HELPER_NO_RUNTIME","CLOSED_SHARED_UTILITY_IMPORTED_KEEP","May cite DSXU shared utility only through import/use and owner evidence.","SIGNED_IMPORTED_HELPER_NO_RUNTIME","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json"
"utils/sessionUrl.ts","V20-OGR-07-provider-migration-model-cost","P2","shared_utility_baseline_no_new_absorption","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","CLOSED_SHARED_UTILITY_BASELINE_NO_LOSS","May not cite as new feature; closed only as no-loss baseline evidence.","SIGNED_BASELINE_HELPER_OR_NOOP","context-memory-recovery;model-cost-cache","docs/generated/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json;.dsxu/trace/v24-live-dsxu"
"utils/set.ts","V20-OGR-03-tool-permission-lifecycle","P2","shared_utility_baseline_no_new_absorption","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","CLOSED_SHARED_UTILITY_BASELINE_NO_LOSS","May not cite as new feature; closed only as no-loss baseline evidence.","SIGNED_BASELINE_HELPER_OR_NOOP","tool-permission-lifecycle;source-truth-coding",".dsxu/trace/v24-c2-loop-real-acceptance/tool-permission-regression-2026-05-15T07-18-27-204Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json"
"utils/settings/allErrors.ts","V20-OGR-12-shared-platform-utilities","P2","shared_utility_baseline_no_new_absorption","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","CLOSED_SHARED_UTILITY_BASELINE_NO_LOSS","May not cite as new feature; closed only as no-loss baseline evidence.","SIGNED_BASELINE_HELPER_OR_NOOP","context-memory-recovery;mcp-skill-ecosystem","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json"
"utils/settings/applySettingsChange.ts","V20-OGR-12-shared-platform-utilities","P3","shared_utility_imported_keep","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","SIGNED_IMPORTED_HELPER_NO_RUNTIME","CLOSED_SHARED_UTILITY_IMPORTED_KEEP","May cite DSXU shared utility only through import/use and owner evidence.","SIGNED_IMPORTED_HELPER_NO_RUNTIME","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json"
"utils/settings/changeDetector.ts","V20-OGR-12-shared-platform-utilities","P0","product_specific_adapt_or_exclude","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","CLOSED_PRODUCT_SPECIFIC_EXCLUDED_OR_DSXU_ADAPTED","May cite only DSXU-owned generic experience loop evidence, never reference-product parity.","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json"
"utils/settings/constants.ts","V20-OGR-12-shared-platform-utilities","P3","shared_utility_imported_keep","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","SIGNED_IMPORTED_HELPER_NO_RUNTIME","CLOSED_SHARED_UTILITY_IMPORTED_KEEP","May cite DSXU shared utility only through import/use and owner evidence.","SIGNED_IMPORTED_HELPER_NO_RUNTIME","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json"
"utils/settings/internalWrites.ts","V20-OGR-12-shared-platform-utilities","P3","shared_utility_imported_keep","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","SIGNED_IMPORTED_HELPER_NO_RUNTIME","CLOSED_SHARED_UTILITY_IMPORTED_KEEP","May cite DSXU shared utility only through import/use and owner evidence.","SIGNED_IMPORTED_HELPER_NO_RUNTIME","tool-permission-lifecycle;source-truth-coding","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json"
"utils/settings/managedPath.ts","V20-OGR-12-shared-platform-utilities","P3","shared_utility_imported_keep","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","SIGNED_IMPORTED_HELPER_NO_RUNTIME","CLOSED_SHARED_UTILITY_IMPORTED_KEEP","May cite DSXU shared utility only through import/use and owner evidence.","SIGNED_IMPORTED_HELPER_NO_RUNTIME","tool-permission-lifecycle;source-truth-coding;model-cost-cache","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json"
"utils/settings/mdm/constants.ts","V20-OGR-12-shared-platform-utilities","P1","product_specific_adapt_or_exclude","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","CLOSED_PRODUCT_SPECIFIC_EXCLUDED_OR_DSXU_ADAPTED","May cite only DSXU-owned generic experience loop evidence, never reference-product parity.","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json"
"utils/settings/mdm/rawRead.ts","V20-OGR-04-mcp-skill-plugin-registry","P1","shared_utility_baseline_no_new_absorption","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","CLOSED_SHARED_UTILITY_BASELINE_NO_LOSS","May not cite as new feature; closed only as no-loss baseline evidence.","SIGNED_BASELINE_HELPER_OR_NOOP","tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem",".dsxu/trace/v24-c2-loop-real-acceptance/agent-mcp-skill-regression-2026-05-15T07-18-31-377Z.stdout.log;docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json"
"utils/settings/mdm/settings.ts","V20-OGR-12-shared-platform-utilities","P0","product_specific_adapt_or_exclude","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","CLOSED_PRODUCT_SPECIFIC_EXCLUDED_OR_DSXU_ADAPTED","May cite only DSXU-owned generic experience loop evidence, never reference-product parity.","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json"
"utils/settings/pluginOnlyPolicy.ts","V20-OGR-07-provider-migration-model-cost","P1","shared_utility_baseline_no_new_absorption","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","CLOSED_SHARED_UTILITY_BASELINE_NO_LOSS","May not cite as new feature; closed only as no-loss baseline evidence.","SIGNED_BASELINE_HELPER_OR_NOOP","tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","docs/generated/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json;.dsxu/trace/v24-live-dsxu"
"utils/settings/schemaOutput.ts","V20-OGR-12-shared-platform-utilities","P2","shared_utility_baseline_no_new_absorption","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","CLOSED_SHARED_UTILITY_BASELINE_NO_LOSS","May not cite as new feature; closed only as no-loss baseline evidence.","SIGNED_BASELINE_HELPER_OR_NOOP","","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json"
"utils/settings/settings.ts","V20-OGR-12-shared-platform-utilities","P0","product_specific_adapt_or_exclude","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","CLOSED_PRODUCT_SPECIFIC_EXCLUDED_OR_DSXU_ADAPTED","May cite only DSXU-owned generic experience loop evidence, never reference-product parity.","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json"
"utils/settings/settingsCache.ts","V20-OGR-07-provider-migration-model-cost","P1","shared_utility_baseline_no_new_absorption","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","CLOSED_SHARED_UTILITY_BASELINE_NO_LOSS","May not cite as new feature; closed only as no-loss baseline evidence.","SIGNED_BASELINE_HELPER_OR_NOOP","tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","docs/generated/DSXU_V24_COMPLEX_TASK_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json;.dsxu/trace/v24-live-dsxu"
"utils/settings/toolValidationConfig.ts","V20-OGR-12-shared-platform-utilities","P3","shared_utility_imported_keep","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_KEEP_WITH_IMPORT_USE_EVIDENCE","SIGNED_IMPORTED_HELPER_NO_RUNTIME","CLOSED_SHARED_UTILITY_IMPORTED_KEEP","May cite DSXU shared utility only through import/use and owner evidence.","SIGNED_IMPORTED_HELPER_NO_RUNTIME","tool-permission-lifecycle;source-truth-coding;model-cost-cache","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json"
"utils/settings/types.ts","V20-OGR-12-shared-platform-utilities","P1","product_specific_adapt_or_exclude","NOT_CLAIMABLE_UNTIL_GENERIC_MECHANISM_REVIEWED","C2_PRODUCT_SPECIFIC_REFERENCE_EXCLUDED_OR_ADAPTED","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","CLOSED_PRODUCT_SPECIFIC_EXCLUDED_OR_DSXU_ADAPTED","May cite only DSXU-owned generic experience loop evidence, never reference-product parity.","SIGNED_REFERENCE_ONLY_OR_DSXU_ADAPTATION","visible-work-state;tool-permission-lifecycle;source-truth-coding;context-memory-recovery;model-cost-cache;mcp-skill-ecosystem","docs/generated/DSXU_V24_C2_LOOP_REAL_ACCEPTANCE_20260515.json;docs/generated/DSXU_V24_PUBLIC_CHALLENGE_PACKAGE_20260515.json"
"utils/settings/validateEditTool.ts","V20-OGR-06-ui-tui-visible-state","P2","shared_utility_baseline_no_new_absorption","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","CLOSED_SHARED_UTILITY_BASELINE_NO_LOSS","May not cite as new feature; closed only as no-loss baseline evidence.","SIGNED_BASELINE_HELPER_OR_NOOP","visible-work-state;tool-permission-lifecycle;source-truth-coding;model-cost-cache","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance"
"utils/settings/validation.ts","V20-OGR-06-ui-tui-visible-state","P1","shared_utility_baseline_no_new_absorption","NOT_CLAIMABLE_AS_FEATURE_UNTIL_IMPORT_USE_OR_NO_LOSS_PROVEN","C2_SHARED_UTILITY_BASELINE_PRESENT_NO_NEW_ABSORPTION","SIGNED_BASELINE_HELPER_OR_NOOP","CLOSED_SHARED_UTILITY_BASELINE_NO_LOSS","May not cite as new feature; closed only as no-loss baseline evidence.","SIGNED_BASELINE_HELPER_OR_NOOP","visible-work-state;tool-permission-lifecycle;source-truth-coding;mcp-skill-ecosystem","docs/generated/DSXU_V24_INTERACTIVE_TUI_ACCEPTANCE_20260515.json;.dsxu/trace/v24-interactive-tui-acceptance"
